Date,Weighted_bitcoin_price,Volume,Num_bitcoin_address,bitcoin_transactions,mining_difficulty,Weighted_litecoin_price,Weighted_gold_price,usd/euro,Num_Wiki_view,Num_tweets
2015-07-01,260.73,27029800,267891.0,143977,49402014931,3.99,1173.51,1.1053,12957,29052.0
2015-07-02,257.43,21551900,276497.0,141999,49402014931,4.02,1167.64,1.1084,9802,27119.0
2015-07-03,255.6,19033800,267584.0,129558,49402014931,4.09,1167.45,1.1114,8307,25771.0
2015-07-04,258.26,15620400,251749.0,104430,49402014931,4.11,1167.45,1.1114,8947,23847.0
2015-07-05,266.48,44156100,272051.0,114942,49402014931,4.52,1170.43,1.1056,8692,24976.0
2015-07-06,271.29,49154800,287795.0,173889,49402014931,5.18,1170.43,1.1056,10263,36903.0
2015-07-07,268.08,28857600,283673.0,190613,49402014931,5.26,1163.54,1.1011,11220,29915.0
2015-07-08,268.53,36980200,286530.0,201586,49402014931,5.78,1156.11,1.1077,11147,36474.0
2015-07-09,269.87,40301200,283452.0,191030,49402014931,6.93,1160.57,1.1036,9613,30281.0
2015-07-10,279.36,100390000,289735.0,192866,49402014931,6.21,1161.53,1.1162,8269,29616.0
2015-07-11,290.01,41109900,287238.0,186052,49650905000,4.34,1161.53,1.1162,6960,24645.0
2015-07-12,302.73,56405000,284313.0,208550,51076366303,4.85,1159.12,1.1002,7266,26775.0
2015-07-13,298.71,62053900,254591.0,159547,51076366303,4.9,1159.12,1.1002,8912,42326.0
2015-07-14,290.57,28727200,255129.0,122474,51076366303,4.68,1156.53,1.1009,7770,50267.0
2015-07-15,288.12,27486600,231269.0,115417,51076366303,4.43,1151.64,1.095,7408,38595.0
2015-07-16,282.64,49482600,243088.0,114253,51076366303,3.86,1144.5,1.0875,7666,35125.0
2015-07-17,277.47,27591400,222743.0,116759,51076366303,3.75,1139.03,1.083,7071,29831.0
2015-07-18,277.71,25187100,230088.0,130546,51076366303,3.95,1139.03,1.083,6207,25985.0
2015-07-19,274.14,15332500,263213.0,120735,51076366303,3.88,1115.75,1.0825,9122,25071.0
2015-07-20,276.1,22711400,248768.0,125102,51076366303,3.84,1115.75,1.0825,8820,36888.0
2015-07-21,277.67,22930700,236628.0,133658,51076366303,3.87,1101.83,1.0935,8484,30095.0
2015-07-22,276.23,19389800,236628.0,131105,51076366303,3.78,1096.74,1.0929,8727,44651.0
2015-07-23,276.8,18531300,236628.0,109480,51076366303,3.8,1094.73,1.0984,9252,33408.0
2015-07-24,282.2,37199400,236628.0,109749,51076366303,4.22,1092.21,1.0984,7723,28664.0
2015-07-25,288.4,20662200,258879.0,100390,51607092413,4.64,1092.21,1.0984,7085,21076.0
2015-07-26,290.52,16032300,258879.0,92632,52278304846,4.62,1099.0,1.1088,8297,15592.0
2015-07-27,292.87,30592000,258879.0,115077,52278304846,4.67,1096.92,1.1088,9446,30972.0
2015-07-28,294.53,25453600,258879.0,118214,52278304846,4.88,1096.86,1.1059999999999999,9259,33519.0
2015-07-29,291.85,24672600,270476.0,143048,52278304846,4.92,1103.57,1.0984,8886,37726.0
2015-07-30,288.38,21635800,246547.0,122807,52278304846,4.67,1095.66,1.0932,8411,33018.0
2015-07-31,285.91,23629100,271001.0,147352,52278304846,4.62,1091.16,1.0984,7078,27789.0
2015-08-01,282.33,18995000,267062.0,147326,52278304846,4.38,1091.16,1.0984,19155,26960.0
2015-08-02,280.9,17722200,260292.0,103449,52278304846,4.08,1091.26,1.095,13380,24294.0
2015-08-03,282.44,21474100,247772.0,119687,52278304846,4.18,1091.26,1.095,10226,35036.0
2015-08-04,283.35,21908700,260149.0,132411,52278304846,4.3,1085.92,1.0881,8776,34486.0
2015-08-05,283.43,20128000,280613.0,133625,52278304846,4.36,1086.35,1.0906,8297,31470.0
2015-08-06,280.2,18792100,257987.0,134695,52278304846,4.2,1088.06,1.0925,7852,35658.0
2015-08-07,278.77,42484800,248898.0,111208,52278304846,4.11,1091.76,1.0967,7736,47467.0
2015-08-08,270.35,58533000,251314.0,101351,52516565208,4.03,1091.76,1.0967,6784,29031.0
2015-08-09,263.42,23789600,240857.0,90392,52699842409,3.88,1094.2,1.1019,6776,27132.0
2015-08-10,264.9,20979400,253842.0,116674,52699842409,3.93,1096.5,1.1019,7722,27744.0
2015-08-11,267.3,25433900,236213.0,114579,52699842409,4.05,1106.28,1.1042,7975,26653.0
2015-08-12,268.28,26815400,246215.0,117772,52699842409,4.06,1116.29,1.1159,8033,29241.0
2015-08-13,264.83,27685500,237969.0,117360,52699842409,3.92,1120.14,1.115,9529,31087.0
2015-08-14,264.69,27091200,236280.0,111113,52699842409,3.96,1115.5,1.1109,7164,30737.0
2015-08-15,263.76,19321100,236800.0,94807,52699842409,3.98,1115.5,1.1109,6294,28722.0
2015-08-16,259.96,29717000,246539.0,89360,52699842409,3.94,1116.38,1.1078,6528,24050.0
2015-08-17,258.52,21617900,245985.0,114902,52699842409,3.98,1116.38,1.1078,7516,37040.0
2015-08-18,234.52,42147200,267354.0,119657,52699842409,3.72,1117.02,1.1024,11266,28767.0
2015-08-19,228.13,60869200,259630.0,119995,52699842409,3.48,1127.82,1.112,11741,28539.0
2015-08-20,231.63,32275000,239574.0,118080,52699842409,3.54,1148.15,1.1242,10337,36462.0
2015-08-21,234.02,23173800,243537.0,113627,52699842409,3.59,1157.67,1.1386,9526,39012.0
2015-08-22,230.18,23205900,268182.0,105507,54207364887,3.53,1157.67,1.1386,7411,34967.0
2015-08-23,229.21,18406600,258445.0,94395,54256630328,3.45,1159.2,1.1619,8932,27692.0
2015-08-24,219.3,59220700,274246.0,125213,54256630328,3.19,1159.2,1.1619,11436,34342.0
2015-08-25,214.39,61089200,254062.0,121838,54256630328,2.88,1146.39,1.1517,9503,37941.0
2015-08-26,224.82,31808000,255606.0,122691,54256630328,2.94,1132.57,1.1314,10627,33987.0
2015-08-27,225.79,21905400,243773.0,119942,54256630328,2.91,1125.05,1.1246,8331,34558.0
2015-08-28,228.06,31336600,266678.0,120230,54256630328,2.86,1131.18,1.1185,7371,39945.0
2015-08-29,230.47,17142500,198452.0,107329,54256630328,2.89,1131.18,1.1185,8043,14768.0
2015-08-30,229.24,19412600,256675.0,98189,54256630328,2.85,1132.78,1.1211,9233,32134.0
2015-08-31,229.26,20710700,265807.0,127103,54256630328,2.84,1132.78,1.1211,8710,35949.0
2015-09-01,229.12,20575200,276332.0,130256,54256630328,2.84,1140.52,1.1315,9295,37021.0
2015-09-02,228.59,18760400,258552.0,149906,54256630328,2.8,1137.22,1.1227,8402,39013.0
2015-09-03,228.19,17482000,267320.0,128536,54256630328,2.7,1127.81,1.1123,7967,42474.0
2015-09-04,228.86,20962400,222824.0,103817,55936109548,2.67,1124.08,1.1149,6925,36321.0
2015-09-05,232.7,20671400,288585.0,124071,56957648455,2.8,1124.08,1.1149,5814,29023.0
2015-09-06,238.08,25473700,264468.0,106149,56957648455,3.0,1121.25,1.117,6183,35583.0
2015-09-07,240.15,21192200,140941.0,125315,56957648455,3.04,1121.25,1.117,7366,38792.0
2015-09-08,242.23,26879200,293553.0,125243,56957648455,3.06,1121.86,1.1203,8373,46889.0
2015-09-09,240.96,23635700,293553.0,126308,56957648455,2.98,1113.77,1.1207,7966,16909.0
2015-09-10,238.48,21215500,216913.0,124780,56957648455,2.93,1109.46,1.128,8087,37882.0
2015-09-11,239.48,19224700,266605.0,179844,56957648455,2.96,1107.64,1.1338,7807,38518.0
2015-09-12,237.49,17962600,252935.0,137605,56957648455,2.9,1107.64,1.1338,6732,32205.0
2015-09-13,232.75,18478800,287980.0,145897,56957648455,2.82,1107.9,1.1317,6759,40350.0
2015-09-14,230.41,20997800,267943.0,166563,56957648455,2.82,1107.63,1.1317,9968,16262.0
2015-09-15,237.45,19177800,280742.0,162839,56957648455,2.85,1106.87,1.1269,8844,20470.0
2015-09-16,229.49,20144200,251552.0,167127,56957648455,2.81,1113.36,1.129,8529,45085.0
2015-09-17,229.53,18935400,265938.0,259135,57320908602,2.86,1125.02,1.1435,8761,33180.0
2015-09-18,233.26,20242200,287802.0,161357,59335351234,2.94,1134.93,1.1298,9291,31747.0
2015-09-19,232.16,12712600,243952.0,114726,59335351234,2.91,1134.93,1.1298,7344,39778.0
2015-09-20,231.47,14444700,291520.0,109030,59335351234,2.86,1135.9,1.119,7185,65535.0
2015-09-21,229.01,19678800,286941.0,131547,59335351234,2.83,1135.9,1.119,8482,59563.0
2015-09-22,228.78,25009300,320302.0,136627,59335351234,2.83,1128.8,1.112,9391,82378.0
2015-09-23,230.66,17254100,254016.0,131242,59335351234,2.87,1128.17,1.1186,40016,42946.0
2015-09-24,232.71,25097800,252278.0,125227,59335351234,2.9,1143.4,1.123,7567,46527.0
2015-09-25,235.15,22363600,261082.0,128002,59335351234,2.92,1147.1,1.1195,9114,41322.0
2015-09-26,234.54,13724100,279719.0,115475,59335351234,2.89,1147.1,1.1195,5945,41039.0
2015-09-27,233.48,14179900,277147.0,108600,59335351234,2.88,1138.51,1.1244,6308,30532.0
2015-09-28,235.95,24713000,265014.0,138427,59335351234,2.98,1138.51,1.1244,7258,35355.0
2015-09-29,237.86,22691300,306444.0,140490,59335351234,3.05,1129.62,1.1249,7439,40135.0
2015-09-30,236.52,19743500,291756.0,139700,59335351234,3.0,1120.7,1.1177,7521,43080.0
2015-10-01,236.9,20488800,255850.0,134178,59999898066,3.0,1115.03,1.1195,6915,41189.0
2015-10-02,237.42,19677900,270433.0,139608,60813224039,3.0,1124.72,1.1216,6633,35561.0
2015-10-03,238.05,16482700,230497.0,119422,60813224039,3.02,1124.72,1.1216,5799,49494.0
2015-10-04,238.42,12999000,279852.0,103378,60813224039,3.02,1138.13,1.1188,6556,33909.0
2015-10-05,238.99,23335900,261212.0,125395,60813224039,3.02,1136.23,1.1188,7937,32712.0
2015-10-06,243.37,27535100,281952.0,144368,60813224039,3.08,1144.75,1.1272,10580,39541.0
2015-10-07,244.6,22999200,272851.0,134798,60813224039,3.11,1149.92,1.1237,9002,38773.0
2015-10-08,242.95,18515300,279973.0,140208,60813224039,3.06,1147.17,1.1276,7988,35461.0
2015-10-09,243.2,17353100,227575.0,114518,60813224039,3.09,1148.95,1.1358,6977,30426.0
2015-10-10,244.27,15912700,298456.0,126845,60813224039,3.11,1148.95,1.1358,5760,29433.0
2015-10-11,245.8,16827300,268328.0,104404,60813224039,3.12,1162.61,1.1358,6282,27940.0
2015-10-12,246.2,17388300,281796.0,134268,60813224039,3.15,1162.61,1.1358,7768,34146.0
2015-10-13,247.18,28198500,269120.0,134741,60813224039,3.16,1168.9,1.1379,7733,31813.0
2015-10-14,251.16,27462600,273778.0,141833,60813224039,3.16,1177.07,1.1474,9130,28030.0
2015-10-15,253.61,25223500,329952.0,153329,60848950070,3.13,1183.43,1.1386,7470,37296.0
2015-10-16,259.31,35901500,293889.0,143142,60883825480,3.11,1179.85,1.1348,6956,36070.0
2015-10-17,267.34,43199600,335462.0,135775,60883825480,3.1,1179.85,1.1348,5901,31701.0
2015-10-18,266.25,22434300,298466.0,119561,60883825480,3.04,1173.58,1.1327,6319,25220.0
2015-10-19,262.77,25258800,312628.0,143804,60883825480,3.03,1173.58,1.1327,8297,35703.0
2015-10-20,266.77,30889800,353073.0,146221,60883825480,3.07,1172.87,1.1346,8665,42914.0
2015-10-21,267.55,25637300,317857.0,150055,60883825480,3.09,1171.79,1.1339,8204,38896.0
2015-10-22,270.79,37808600,312702.0,147254,60883825480,3.1,1167.8,1.1109,8587,44027.0
2015-10-23,275.59,29442500,315436.0,143319,60883825480,3.11,1167.47,1.1018,8024,37326.0
2015-10-24,279.09,25942400,342672.0,139983,60883825480,3.1,1167.47,1.1018,6160,36013.0
2015-10-25,285.16,45717100,335149.0,131333,60883825480,3.1,1163.36,1.1058,6783,30139.0
2015-10-26,283.68,32108800,345648.0,116236,60883825480,3.09,1164.56,1.1058,8519,37096.0
2015-10-27,290.05,46331800,316923.0,153593,60883825480,3.1,1165.26,1.1051,9033,50484.0
2015-10-28,299.59,50808100,305227.0,160036,60883825480,3.1,1165.2,1.0923,9695,45782.0
2015-10-29,309.54,64495900,344468.0,160911,62045283044,3.47,1152.96,1.0977,10211,45960.0
2015-10-30,322.52,78305000,342132.0,166524,62253982450,3.94,1144.39,1.1006,9029,32577.0
2015-10-31,321.18,48598100,327124.0,155253,62253982450,3.94,1144.39,1.1006,6855,35257.0
2015-11-01,319.95,37001100,333188.0,152335,62253982450,3.88,1142.05,1.1016,8294,31402.0
2015-11-02,343.92,101918000,341701.0,171955,62253982450,4.07,1137.78,1.1016,10020,35962.0
2015-11-03,385.21,206162000,389890.0,186207,62253982450,4.41,1125.18,1.0964,11545,42652.0
2015-11-04,422.83,263900000,431681.0,204043,62253982450,4.54,1111.28,1.0866,14390,54768.0
2015-11-05,404.14,151824992,381636.0,182663,62253982450,4.08,1106.68,1.0884,16294,51405.0
2015-11-06,378.1,122687000,377212.0,166748,62253982450,3.73,1098.24,1.0741,11448,43351.0
2015-11-07,380.94,56625100,313685.0,151345,62253982450,3.6,1098.24,1.0741,8075,36433.0
2015-11-08,379.06,51817600,347065.0,132411,62253982450,3.53,1091.72,1.0752,7956,39567.0
2015-11-09,375.69,68224400,366012.0,159687,62253982450,3.38,1091.72,1.0752,11166,45103.0
2015-11-10,356.83,95797904,335929.0,161816,62253982450,3.26,1090.59,1.0724,10928,43853.0
2015-11-11,323.12,107070000,342220.0,158761,64200880178,3.04,1088.51,1.0743,9358,34774.0
2015-11-12,327.67,78477800,331450.0,157686,65848255180,3.13,1084.78,1.0814,9258,38371.0
2015-11-13,335.56,52003000,313316.0,154667,65848255180,3.24,1083.99,1.0773,8749,35364.0
2015-11-14,334.42,38612000,355196.0,150332,65848255180,3.21,1083.99,1.0773,6794,30226.0
2015-11-15,326.34,44213100,377039.0,143209,65848255180,3.14,1087.72,1.0686,7023,32216.0
2015-11-16,324.5,47980100,332050.0,158143,65848255180,3.12,1087.72,1.0686,8825,35757.0
2015-11-17,333.35,51001600,319795.0,156539,65848255180,3.2,1076.2,1.0642,9949,36957.0
2015-11-18,334.09,43783800,363465.0,165116,65848255180,3.19,1070.83,1.0659999999999998,9285,40387.0
2015-11-19,330.36,45011100,315157.0,154347,65848255180,3.16,1077.58,1.0734,8819,32915.0
2015-11-20,321.78,53152900,322462.0,155607,65848255180,3.12,1081.1,1.0646,8254,33652.0
2015-11-21,324.2,28200500,342296.0,150861,65848255180,3.14,1081.1,1.0646,7416,25295.0
2015-11-22,324.95,23439400,343028.0,129487,65848255180,3.14,1070.34,1.0636,7287,17983.0
2015-11-23,323.45,27478900,304962.0,145109,65848255180,3.13,1070.34,1.0636,8246,21268.0
2015-11-24,321.06,29362600,345006.0,152168,72061768579,3.12,1073.83,1.0643,7454,20427.0
2015-11-25,323.54,41666900,329178.0,151713,72722780643,3.22,1076.15,1.0624,7164,27288.0
2015-11-26,343.99,106105000,350502.0,164495,72722780643,3.51,1072.4,1.061,9513,24681.0
2015-11-27,355.34,55179100,305800.0,160102,72722780643,3.58,1064.23,1.0593,7169,25861.0
2015-11-28,356.56,36816600,360235.0,165522,72722780643,3.54,1064.23,1.0593,6462,25749.0
2015-11-29,364.09,40409300,280635.0,129701,72722780643,3.6,1061.55,1.0565,7059,24219.0
2015-11-30,375.38,71701600,438179.0,182486,72722780643,3.65,1061.55,1.0565,9143,26261.0
2015-12-01,368.85,60452200,369424.0,177945,72722780643,3.53,1067.97,1.0633,9392,25143.0
2015-12-02,358.18,54160500,381492.0,183362,72722780643,3.38,1063.88,1.0615,8799,23887.0
2015-12-03,362.02,50714900,323411.0,164632,72722780643,3.38,1054.98,1.094,8288,23460.0
2015-12-04,360.93,35784100,328140.0,173433,72722780643,3.37,1074.5,1.0881,8029,22066.0
2015-12-05,376.42,66282200,410596.0,186019,72722780643,3.45,1074.5,1.0881,7077,22531.0
2015-12-06,392.06,77762000,379689.0,179553,72883273731,3.51,1077.66,1.0837,7456,22728.0
2015-12-07,392.72,63455800,383792.0,192683,79102380900,3.56,1077.66,1.0837,8731,25413.0
2015-12-08,404.2,57801400,396088.0,195046,79102380900,3.64,1073.17,1.0892,15178,24716.0
2015-12-09,415.35,90917200,425026.0,220155,79102380900,3.68,1075.89,1.1025,63357,33862.0
2015-12-10,416.13,52138900,422548.0,211820,79102380900,3.65,1072.64,1.0941,28831,25232.0
2015-12-11,433.61,110944000,380296.0,210099,79102380900,3.76,1072.09,1.0986,15030,26210.0
2015-12-12,441.79,131969000,474525.0,203979,79102380900,3.73,1072.09,1.0986,10109,23062.0
2015-12-13,433.34,55050600,416464.0,189772,79102380900,3.62,1068.02,1.0992,9965,21459.0
2015-12-14,438.76,130496000,477652.0,231282,79102380900,3.63,1068.02,1.0992,10789,32070.0
2015-12-15,454.6,83121104,424449.0,223815,79102380900,3.72,1061.33,1.0931,13363,28842.0
2015-12-16,457.3,107944000,413586.0,220257,79102380900,3.76,1067.5,1.0912,12503,27652.0
2015-12-17,454.4,47978400,417820.0,216142,79102380900,3.73,1060.18,1.0826,10082,23729.0
2015-12-18,459.9,60220100,409529.0,213678,81054834555,3.76,1059.78,1.0868,8657,24189.0
2015-12-19,462.06,47892700,450435.0,213719,93448670796,3.74,1059.78,1.0868,7633,21372.0
2015-12-20,450.47,75409400,365783.0,193682,93448670796,3.63,1070.3,1.0915,7718,19855.0
2015-12-21,438.38,77639696,446717.0,229295,93448670796,3.5,1072.85,1.0915,9199,24803.0
2015-12-22,438.3,50840400,419228.0,222567,93448670796,3.44,1075.83,1.0957,8303,25707.0
2015-12-23,440.07,47161400,415266.0,220918,93448670796,3.51,1071.05,1.0912,8266,26011.0
2015-12-24,449.9,57157200,409699.0,210090,93448670796,3.62,1073.53,1.0963,7148,23679.0
2015-12-25,455.22,39078500,341093.0,180221,93448670796,3.64,1073.53,1.0959999999999999,6632,21240.0
2015-12-26,434.07,116166000,370306.0,179192,93448670796,3.52,1073.53,1.0959999999999999,8664,21795.0
2015-12-27,418.05,53591200,363200.0,160066,93448670796,3.44,1071.28,1.0968,13392,32284.0
2015-12-28,423.47,49638600,366698.0,172978,93448670796,3.49,1071.28,1.0968,9782,31890.0
2015-12-29,427.17,51596500,370066.0,184459,93448670796,3.48,1069.68,1.092,8690,24417.0
2015-12-30,429.1,46889400,373265.0,176282,93448670796,3.48,1066.02,1.0933,8638,26654.0
2015-12-31,427.02,45996600,329915.0,155220,99178743060,3.46,1061.16,1.0862,7240,24012.0
2016-01-01,432.2,36278900,264236.0,123957,103880340815,3.5,1061.16,1.0856,6245,20122.0
2016-01-02,434.0,30096600,378897.0,148893,103880340815,3.51,1061.16,1.0856,7707,19715.0
2016-01-03,430.51,39633800,322323.0,142463,103880340815,3.49,1071.14,1.0831,9635,19638.0
2016-01-04,431.69,38477500,359733.0,181173,103880340815,3.49,1071.14,1.0831,9914,23308.0
2016-01-05,432.22,34522600,371034.0,182214,103880340815,3.48,1076.54,1.0748,9817,27207.0
2016-01-06,429.79,34042500,341777.0,171949,103880340815,3.46,1085.55,1.0781,8812,24615.0
2016-01-07,443.98,87562200,359906.0,190087,103880340815,3.52,1101.02,1.0932,10472,24700.0
2016-01-08,455.41,56993000,360597.0,181234,103880340815,3.58,1104.77,1.0922,8982,26040.0
2016-01-09,450.63,32278000,399868.0,179817,103880340815,3.56,1104.77,1.0922,7506,20585.0
2016-01-10,446.22,35995900,374094.0,161142,103880340815,3.54,1100.47,1.0859,7441,20755.0
2016-01-11,447.91,40450000,391385.0,191026,103880340815,3.55,1100.47,1.0859,9126,23867.0
2016-01-12,441.94,115607000,388756.0,194704,103880340815,3.52,1091.26,1.0858,8556,27110.0
2016-01-13,431.67,173888000,346613.0,187983,110281664455,3.47,1090.09,1.0877,8535,27094.0
2016-01-14,430.94,43945500,364296.0,183049,113354299801,3.47,1084.69,1.0865,8500,25568.0
2016-01-15,397.29,153351008,362827.0,183520,113354299801,3.23,1085.31,1.0916,10379,31035.0
2016-01-16,374.52,120352000,434078.0,191158,113354299801,3.02,1085.31,1.0916,9734,28097.0
2016-01-17,385.12,45319600,456430.0,203977,113354299801,3.06,1089.08,1.0892,10163,25408.0
2016-01-18,383.42,54403900,414949.0,213732,113354299801,3.03,1089.08,1.0892,11240,29308.0
2016-01-19,383.47,46819800,364949.0,186725,113354299801,3.03,1087.1,1.0908,10285,24617.0
2016-01-20,400.46,121720000,570723.0,208919,113354299801,3.2,1096.36,1.089,9594,29720.0
2016-01-21,414.77,68338000,435891.0,222606,113354299801,3.3,1101.88,1.0874,9741,29595.0
2016-01-22,394.48,91546600,426162.0,213507,113354299801,3.15,1099.05,1.0796,8986,27533.0
2016-01-23,386.61,56247400,431557.0,190221,113354299801,3.1,1099.05,1.0796,6951,23029.0
2016-01-24,396.02,54824800,403929.0,201254,113354299801,3.15,1097.68,1.0849,7644,22635.0
2016-01-25,396.23,59062400,443098.0,221988,113354299801,3.16,1103.12,1.0849,8952,25172.0
2016-01-26,393.12,58147000,466663.0,230363,116485100200,3.14,1114.7,1.087,8795,26057.0
2016-01-27,394.01,47424400,432690.0,229522,120033340651,3.23,1122.4,1.0893,10330,28379.0
2016-01-28,387.67,59247900,464730.0,224879,120033340651,3.2,1120.95,1.094,10867,26070.0
2016-01-29,377.35,86125296,453312.0,224225,120033340651,3.11,1115.26,1.0831,9933,29331.0
2016-01-30,378.63,30284400,435739.0,194607,120033340651,3.1,1115.26,1.0831,7305,25049.0
2016-01-31,373.81,37894300,394896.0,175864,120033340651,3.08,1123.23,1.0888,6889,27728.0
2016-02-01,372.11,51656700,540454.0,222237,120033340651,3.08,1123.23,1.0888,8159,29309.0
2016-02-02,374.04,40378700,600278.0,241542,120033340651,3.08,1127.7,1.0919,8575,26458.0
2016-02-03,371.9,45933400,457590.0,191045,120033340651,3.07,1135.18,1.1105,8334,27023.0
2016-02-04,380.34,69285504,406620.0,200493,120033340651,3.12,1150.63,1.1209,8405,26103.0
2016-02-05,388.03,43825000,429973.0,225300,120033340651,3.16,1162.33,1.1158,7286,26621.0
2016-02-06,380.53,49249300,429750.0,223956,120033340651,3.12,1162.33,1.1158,6576,23929.0
2016-02-07,377.22,37076300,460561.0,212014,140421880266,3.1,1180.69,1.1193,7257,24021.0
2016-02-08,375.86,47671100,410619.0,224607,144116447847,3.08,1180.69,1.1193,7862,27363.0
2016-02-09,374.9,55318500,466938.0,231064,144116447847,3.07,1191.16,1.1293,8240,25751.0
2016-02-10,379.76,85130896,422015.0,235363,144116447847,3.1,1191.75,1.1292,8415,28230.0
2016-02-11,380.32,74375600,420891.0,220742,144116447847,3.1,1225.56,1.1323,8508,29630.0
2016-02-12,382.12,67042800,406475.0,202356,144116447847,3.1,1241.58,1.1256,8265,28064.0
2016-02-13,388.25,61911700,401895.0,184519,144116447847,3.12,1241.58,1.1256,7304,25543.0
2016-02-14,400.08,74469800,425894.0,185922,144116447847,3.18,1217.19,1.1156,8707,25283.0
2016-02-15,403.97,74070496,443684.0,220197,144116447847,3.21,1217.19,1.1156,11516,27181.0
2016-02-16,404.83,73093104,405987.0,215802,144116447847,3.2,1203.72,1.1144,11652,27923.0
2016-02-17,412.98,83193600,480013.0,227080,144116447847,3.23,1216.53,1.1128,11247,29153.0
2016-02-18,420.14,76752600,419151.0,212810,144116447847,3.25,1220.12,1.1107,22016,24986.0
2016-02-19,421.05,55711300,436520.0,217291,152801885496,3.25,1228.46,1.113,15488,27889.0
2016-02-20,430.58,93992096,445276.0,215578,163491654909,3.37,1228.46,1.113,11468,23050.0
2016-02-21,438.42,89820704,455324.0,206489,163491654909,3.48,1224.1,1.103,11411,25424.0
2016-02-22,437.18,85385200,439234.0,237569,163491654909,3.47,1215.15,1.103,11126,25239.0
2016-02-23,429.17,85244896,461062.0,244612,163491654909,3.45,1217.88,1.102,10140,28499.0
2016-02-24,421.34,67743696,410824.0,224809,163491654909,3.38,1232.95,1.1013,9726,27169.0
2016-02-25,424.43,70798000,475481.0,216135,163491654909,3.37,1235.1,1.1018,9689,28753.0
2016-02-26,427.64,61486000,424471.0,203495,163491654909,3.38,1226.93,1.0934,8563,30726.0
2016-02-27,431.92,41893600,415896.0,182030,163491654909,3.42,1226.93,1.0934,7438,24902.0
2016-02-28,431.39,53033400,431474.0,233302,163491654909,3.42,1222.75,1.0873,7501,28161.0
2016-02-29,436.08,60694700,491300.0,265187,163491654909,3.45,1226.44,1.0873,8818,28270.0
2016-03-01,436.25,74895800,477531.0,276953,163491654909,3.44,1233.64,1.0868,9774,25668.0
2016-03-02,429.76,74955296,498562.0,270049,163491654909,3.4,1235.14,1.0868,9169,27957.0
2016-03-03,422.58,100484000,484425.0,221517,163491654909,3.34,1254.93,1.0957,9718,31442.0
2016-03-04,417.22,90856096,467261.0,207330,163328285517,3.29,1262.99,1.1005,8221,30294.0
2016-03-05,404.16,135384992,469348.0,234842,158427203767,3.2,1262.99,1.1005,7319,28045.0
2016-03-06,403.98,91212496,353877.0,161591,158427203767,3.21,1264.42,1.1014,7807,24747.0
2016-03-07,411.08,85762400,367988.0,183122,158427203767,3.24,1264.42,1.1014,9903,29486.0
2016-03-08,413.94,70311696,416467.0,200144,158427203767,3.26,1266.06,1.1011,9547,27850.0
2016-03-09,414.1,70012304,457651.0,190220,158427203767,3.27,1255.9,1.0999,8667,28142.0
2016-03-10,415.66,81022896,385798.0,188571,158427203767,3.28,1262.38,1.1177,8231,30719.0
2016-03-11,419.97,73969696,386404.0,189656,158427203767,3.34,1261.2,1.1156,7550,29704.0
2016-03-12,416.28,92712896,341896.0,167869,158427203767,3.34,1261.2,1.1156,6256,28068.0
2016-03-13,413.49,74322800,367421.0,149670,158427203767,3.3,1249.53,1.1103,7127,28299.0
2016-03-14,415.38,95259400,402214.0,191189,158427203767,3.31,1244.3,1.1103,10334,28751.0
2016-03-15,416.58,66781700,400044.0,202265,158427203767,3.31,1233.18,1.1109,9939,30661.0
2016-03-16,416.88,65185800,388398.0,211840,158427203767,3.31,1246.07,1.1224,8767,33113.0
2016-03-17,419.35,83528600,430484.0,208178,158427203767,3.31,1261.26,1.1318,8000,30033.0
2016-03-18,414.2,104940000,390122.0,205886,162377880111,3.24,1257.29,1.127,7261,25976.0
2016-03-19,409.48,58423000,359219.0,177342,165496835118,3.18,1257.29,1.127,5803,27011.0
2016-03-20,412.3,45947900,358245.0,177997,165496835118,3.2,1255.53,1.1241,6392,22064.0
2016-03-21,412.63,61655400,383988.0,198867,165496835118,3.2,1248.74,1.1241,7624,25353.0
2016-03-22,415.53,66813300,415030.0,205060,165496835118,3.22,1248.41,1.1217,8206,25184.0
2016-03-23,418.21,61444200,340578.0,186659,165496835118,3.24,1233.84,1.1181,8114,23845.0
2016-03-24,417.24,68346704,383552.0,189947,165496835118,3.24,1219.26,1.1174,8782,22710.0
2016-03-25,416.83,52560000,359481.0,172163,165496835118,3.23,1219.26,1.1167,7324,22593.0
2016-03-26,417.64,44650400,418683.0,158896,165496835118,3.23,1217.25,1.1167,6252,20187.0
2016-03-27,422.86,71229400,348069.0,160125,165496835118,3.27,1217.25,1.1196,6509,19044.0
2016-03-28,425.23,68522800,458611.0,195910,165496835118,3.28,1217.4,1.1196,7847,23045.0
2016-03-29,419.92,75411504,528452.0,197252,165496835118,3.24,1231.09,1.1291,8713,31699.0
2016-03-30,415.24,66034100,436345.0,200881,165496835118,3.23,1233.16,1.1338,8453,35672.0
2016-03-31,416.4,60215200,374089.0,206352,165496835118,3.24,1230.88,1.138,8131,24191.0
2016-04-01,417.18,51235700,404832.0,211769,166523911374,3.24,1224.65,1.1391,7467,24472.0
2016-04-02,419.95,45681200,417620.0,183364,166851513283,3.26,1224.65,1.1391,6114,21507.0
2016-04-03,420.84,38053700,400279.0,178287,166851513283,3.26,1222.45,1.1391,7076,21378.0
