Date,Weighted_bitcoin_price,Volume,Num_bitcoin_address,bitcoin_transactions,Mining_Difficulty,mine_a_block_min,Block_size,Weighted_litecoin_price,Weighted_gold_price,Oil_price,usd/euro,Num_Wiki_view,Num_tweets,3d MA,9d MA,15d MA
2015/7/1,260.73,27029800,267891,143977,49402014931,10.78,634471,3.99,1173.51,48.69,1.1053,12957,29052,256.38,248.7,248.09
2015/7/2,257.43,21551900,276497,141999,49402014931,9.33,476935,4.02,1167.64,48.69,1.1084,9802,27119,259.58,249.99,248.81
2015/7/3,255.6,19033800,267584,129558,49402014931,8.95,430265,4.09,1167.45,53.95,1.1114,8307,25771,259.03,251.23,249.3
2015/7/4,258.26,15620400,251749,104430,49402014931,9.43,388086,4.11,1167.45,53.95,1.1114,8947,23847,256.79,252.99,250.2
2015/7/5,266.48,44156100,272051,114942,49402014931,10.21,442218,4.52,1170.43,58.99,1.1056,8692,24976,257.55,255,250.97
2015/7/6,271.29,49154800,287795,173889,49402014931,7.95,507758,5.18,1170.43,58.99,1.1056,10263,36903,263.05,258.14,252.96
2015/7/7,268.08,28857600,283673,190613,49402014931,10.77,769014,5.26,1163.54,52.33,1.1011,11220,29915,267.28,260.15,254.54
2015/7/8,268.53,36980200,286530,201586,49402014931,8.94,737151,5.78,1156.11,43.87,1.1077,11147,36474,269.05,262.06,256.1
2015/7/9,269.87,40301200,283452,191030,49402014931,10.82,744733,6.93,1160.57,43.87,1.1036,9613,30281,268.68,263.59,258.27
2015/7/10,279.36,100390000,289735,192866,49402014931,9.28,644446,6.21,1161.53,47.81,1.1162,8269,29616,268.74,264.27,260.15
2015/7/11,290.01,41109900,287238,186052,51076366303,9.7,746483,4.34,1161.53,47.81,1.1162,6960,24645,274.97,267.19,263.1
2015/7/12,302.73,56405000,284313,208550,51076366303,10.66,776860,4.85,1159.12,37.65,1.1002,7266,26775,282.41,271.38,266.11
2015/7/13,298.71,62053900,254591,159547,51076366303,9.75,717928,4.9,1159.12,52.2,1.1002,8912,42326,296.29,277.44,270.53
2015/7/14,290.57,28727200,255129,122474,51076366303,9.92,716007,4.68,1156.53,53.04,1.1009,7770,50267,298.68,280.9,273.03
2015/7/15,288.12,27486600,231269,115417,51076366303,9.54,662800,4.43,1151.64,51.41,1.095,7408,38595,296.79,282.63,274.77
2015/7/16,282.64,49482600,243088,114253,51076366303,10.7,699366,3.86,1144.5,50.91,1.0875,7666,35125,288.45,284.49,276.72
2015/7/17,277.47,27591400,222743,116759,51076366303,9.72,676602,3.75,1139.03,50.89,1.083,7071,29831,283.79,285.81,278.34
2015/7/18,277.71,25187100,230088,130546,51076366303,9.8,654658,3.95,1139.03,50.89,1.083,6207,25985,281.13,286.78,279.99
2015/7/19,274.14,15332500,263213,120735,51076366303,9.45,639914,3.88,1115.75,50.15,1.0825,9122,25071,277.49,287.41,280.99
2015/7/20,276.1,22711400,248768,125102,51076366303,9.21,439029,3.84,1115.75,50.15,1.0825,8820,36888,275.99,286.15,281.11
2015/7/21,277.67,22930700,236628,133658,51076366303,11.33,535470,3.87,1101.83,50.36,1.0935,8484,30095,275.83,284.58,281.82
2015/7/22,276.23,19389800,236628,131105,51076366303,9.38,463089,3.78,1096.74,49.19,1.0929,8727,44651,276.14,280.69,282.51
2015/7/23,276.8,18531300,236628,109480,51076366303,10.32,401368,3.8,1094.73,48.45,1.0984,9252,33408,277.34,279.04,282.97
2015/7/24,282.2,37199400,236628,109749,51076366303,8.47,376293,4.22,1092.21,48.14,1.0984,7723,28664,276.37,277.78,283.45
2015/7/25,288.4,20662200,258879,100390,52278304846,9.38,354706,4.64,1092.21,48.14,1.0984,7085,21076,280.52,278.05,283.7
2015/7/26,290.52,16032300,258879,92632,52278304846,10.02,433771,4.62,1099,47.39,1.1088,8297,15592,284.34,279.23,283.38
2015/7/27,292.87,30592000,258879,115077,52278304846,9.64,532105,4.67,1096.92,47.39,1.1088,9446,30972,289.89,280.7,282.08
2015/7/28,294.53,25453600,258879,118214,52278304846,10.57,574468,4.88,1096.86,47.98,1.106,9259,33519,291.67,282.78,282.2
2015/7/29,291.85,24672600,270476,143048,52278304846,9.49,840224,4.92,1103.57,48.79,1.0984,8886,37726,293.58,285.09,282.69
2015/7/30,288.38,21635800,246547,122807,52278304846,10.65,777653,4.67,1095.66,48.52,1.0932,8411,33018,292.55,286.27,282.96
2015/7/31,285.91,23629100,271001,147352,52278304846,9.53,756097,4.62,1091.16,47.12,1.0984,7078,27789,290.58,287.59,283.65
2015/8/1,282.33,18995000,267062,147326,52278304846,9.36,729844,4.38,1091.16,48.8,1.0984,19155,26960,287.32,288.41,284.02
2015/8/2,280.9,17722200,260292,103449,52278304846,9.57,428182,4.08,1091.26,48.8,1.095,13380,24294,284.66,289.03,284.5
2015/8/3,282.44,21474100,247772,119687,52278304846,8.97,454973,4.18,1091.26,50.44,1.095,10226,35036,282.95,288.4,285.14
2015/8/4,283.35,21908700,260149,132411,52278304846,10.82,797580,4.3,1085.92,50.44,1.0881,8776,34486,281.81,287.57,285.3
2015/8/5,283.43,20128000,280613,133625,52278304846,10.86,800967,4.36,1086.35,59.41,1.0906,8297,31470,283.02,286.74,285.97
2015/8/6,280.2,18792100,257987,134695,52278304846,10.04,785167,4.2,1088.06,58.14,1.0925,7852,35658,282.78,285.44,286.31
2015/8/7,278.77,42484800,248898,111208,52278304846,10.11,498201,4.11,1091.76,51.65,1.0967,7736,47467,281.89,283.68,286.49
2015/8/8,270.35,58533000,251314,101351,52699842409,9.2,350409,4.03,1091.76,51.65,1.0967,6784,29031,280.01,282.56,285.86
2015/8/9,263.42,23789600,240857,90392,52699842409,10.27,368554,3.88,1094.2,45.94,1.1019,6776,27132,273.05,279.59,283.89
2015/8/10,264.9,20979400,253842,116674,52699842409,8.62,450406,3.93,1096.5,49.43,1.1019,7722,27744,268.55,277.42,281.91
2015/8/11,267.3,25433900,236213,114579,52699842409,8.67,410415,4.05,1106.28,49.43,1.1042,7975,26653,263.52,275.52,279.83
2015/8/12,268.28,26815400,246215,117772,52699842409,11.61,503204,4.06,1116.29,37.51,1.1159,8033,29241,266.65,274.16,278.11
2015/8/13,264.83,27685500,237969,117360,52699842409,9.83,444049,3.92,1120.14,42.23,1.115,9529,31087,267.08,272.51,276.46
2015/8/14,264.69,27091200,236280,111113,52699842409,10.18,433369,3.96,1115.5,42.5,1.1109,7164,30737,266.95,270.16,274.77
2015/8/15,263.76,19321100,236800,94807,52699842409,10.46,391478,3.98,1115.5,42.5,1.1109,6294,28722,265.38,268.36,273.41
2015/8/16,259.96,29717000,246539,89360,52699842409,10.49,378583,3.94,1116.38,41.87,1.1078,6528,24050,263.77,266.47,271.98
2015/8/17,258.52,21617900,245985,114902,52699842409,9.81,425368,3.98,1116.38,41.87,1.1078,7516,37040,261.91,264.13,270.26
2015/8/18,234.52,42147200,267354,119657,52699842409,10.18,479367,3.72,1117.02,42.62,1.1024,11266,28767,259.35,263.79,268.6
2015/8/19,228.13,60869200,259630,119995,52699842409,9.14,414436,3.48,1127.82,40.8,1.112,11741,28539,242.52,257.79,263.3
2015/8/20,231.63,32275000,239574,118080,52699842409,9.68,407439,3.54,1148.15,41.14,1.1242,10337,36462,231.91,253.59,259.36
2015/8/21,234.02,23173800,243537,113627,52699842409,8.66,366045,3.59,1157.67,40.45,1.1386,9526,39012,224.37,249.7,256.27
2015/8/22,230.18,23205900,268182,105507,54256630328,9.2,378242,3.53,1157.67,40.45,1.1386,7411,34967,231.53,245.94,252.91
2015/8/23,229.21,18406600,258445,94395,54256630328,10.75,408777,3.45,1159.2,38.24,1.1619,8932,27692,232.77,242.2,250.73
2015/8/24,219.3,59220700,274246,125213,54256630328,9.31,464596,3.19,1159.2,38.24,1.1619,11436,34342,230.38,238.03,248.09
2015/8/25,214.39,61089200,254062,121838,54256630328,10.53,486048,2.88,1146.39,39.31,1.1517,9503,37941,223.02,232.36,244.24
2015/8/26,224.82,31808000,255606,122691,54256630328,8.94,384750,2.94,1132.57,38.6,1.1314,10627,33987,220.09,228.26,240.75
2015/8/27,225.79,21905400,243773,119942,54256630328,10.57,438590,2.91,1125.05,42.56,1.1246,8331,34558,219.31,224.69,237.86
2015/8/28,228.06,31336600,266678,120230,54256630328,9.37,413005,2.86,1131.18,45.22,1.1185,7371,39945,224.07,226.21,235.05
2015/8/29,230.47,17142500,198452,107329,54256630328,8.97,351047,2.89,1131.18,45.22,1.1185,8043,14768,227.33,226.73,232.6
2015/8/30,229.24,19412600,256675,98189,54256630328,9.63,372107,2.85,1132.78,49.2,1.1211,9233,32134,228.65,226.11,230.33
2015/8/31,229.26,20710700,265807,127103,54256630328,9.12,454286,2.84,1132.78,49.2,1.1211,8710,35949,229.98,225.69,228.2
2015/9/1,229.12,20575200,276332,130256,54256630328,9.24,451844,2.84,1140.52,48.35,1.1315,9295,37021,229.53,225.65,226.21
2015/9/2,228.59,18760400,258552,149906,54256630328,8.99,755694,2.8,1137.22,52.99,1.1227,8402,39013,228.98,225.65,227.43
2015/9/3,228.19,17482000,267320,128536,54256630328,10.04,494698,2.7,1127.81,49.95,1.1123,7967,42474,229.15,227.73,227.61
2015/9/4,228.86,20962400,222824,103817,56957648455,9.23,355467,2.67,1124.08,50.79,1.1149,6925,36321,228.19,228.35,227.03
2015/9/5,232.7,20671400,288585,124071,56957648455,9.68,448417,2.8,1124.08,50.79,1.1149,5814,29023,228.92,228.85,226.87
2015/9/6,238.08,25473700,264468,106149,56957648455,10.04,411318,3,1121.25,60.14,1.117,6183,35583,230.83,229.99,227.2
2015/9/7,240.15,21192200,140941,125315,56957648455,9.46,477578,3.04,1121.25,52.78,1.117,7366,38792,235.05,230.93,228.03
2015/9/8,242.23,26879200,293553,125243,56957648455,10.64,692283,3.06,1121.86,52.78,1.1203,8373,46889,238.24,232.05,230.13
2015/9/9,240.96,23635700,293553,126308,56957648455,9.58,728355,2.98,1113.77,44.15,1.1207,7966,16909,241.1,233.7,231.7
2015/9/10,238.48,21215500,216913,124780,56957648455,8.52,698637,2.93,1109.46,49.63,1.128,8087,37882,240.54,234.6,232.58
2015/9/11,239.48,19224700,266605,179844,56957648455,9.12,698082,2.96,1107.64,43.87,1.1338,7807,38518,240.09,235.75,233.56
2015/9/12,237.49,17962600,252935,137605,56957648455,10.52,662131,2.9,1107.64,37.16,1.1338,6732,32205,238.92,236.95,234.18
2015/9/13,232.75,18478800,287980,145897,56957648455,9.62,623393,2.82,1107.9,37.16,1.1317,6759,40350,237.94,237.85,234.57
2015/9/14,230.41,20997800,267943,166563,56957648455,9.44,742593,2.82,1107.63,44,1.1317,9968,16262,235.28,237.87,234.7
2015/9/15,237.45,19177800,280742,162839,56957648455,8.99,697781,2.85,1106.87,44.59,1.1269,8844,20470,232.13,237.38,234.74
2015/9/16,229.49,20144200,251552,167127,56957648455,9.9,675849,2.81,1113.36,47.15,1.129,8529,45085,230.48,236.32,234.89
2015/9/17,229.53,18935400,265938,259135,59335351234,10.27,705268,2.86,1125.02,46.9,1.1435,8761,33180,230.01,235.13,234.88
2015/9/18,233.26,20242200,287802,161357,59335351234,9.63,556746,2.94,1134.93,44.68,1.1298,9291,31747,229.73,233.59,235.07
2015/9/19,232.16,12712600,243952,114726,59335351234,11.71,469263,2.91,1134.93,44.68,1.1298,7344,39778,230.63,233.02,235.26
2015/9/20,231.47,14444700,291520,109030,59335351234,11.3,479239,2.86,1135.9,46.68,1.119,7185,65535,231.43,232.24,235.01
2015/9/21,229.01,19678800,286941,131547,59335351234,10.84,602382,2.83,1135.9,46.68,1.119,8482,59563,231.89,231.25,234.39
2015/9/22,228.78,25009300,320302,136627,59335351234,9.25,486307,2.83,1128.8,45.83,1.112,9391,82378,229.93,230.35,233.48
2015/9/23,230.66,17254100,254016,131242,59335351234,9.01,459781,2.87,1128.17,44.48,1.1186,40016,42946,229.64,230.36,232.55
2015/9/24,232.71,25097800,252278,125227,59335351234,10.39,487709,2.9,1143.4,44.91,1.123,7567,46527,229.33,230.32,231.99
2015/9/25,235.15,22363600,261082,128002,59335351234,8.78,428839,2.92,1147.1,45.7,1.1195,9114,41322,231.81,230.79,231.71
2015/9/26,234.54,13724100,279719,115475,59335351234,9.66,437718,2.89,1147.1,45.7,1.1195,5945,41039,233.32,231.46,231.35
2015/9/27,233.48,14179900,277147,108600,59335351234,9.79,442062,2.88,1138.51,44.43,1.1244,6308,30532,234.67,231.96,231.29
2015/9/28,235.95,24713000,265014,138427,59335351234,10.07,514718,2.98,1138.51,44.43,1.1244,7258,35355,234.08,231.94,231.45
2015/9/29,237.86,22691300,306444,140490,59335351234,8.26,464740,3.05,1129.62,45.23,1.1249,7439,40135,235.41,232.79,232.06
2015/9/30,236.52,19743500,291756,139700,59335351234,9.76,514060,3,1120.7,45.09,1.1177,7521,43080,236.2,233.4,232.51
2015/10/1,236.9,20488800,255850,134178,60813224039,9.65,457236,3,1115.03,45.09,1.1195,6915,41189,237.3,234.4,233.01
2015/10/2,237.42,19677900,270433,139608,60813224039,10.44,528039,3,1124.72,50.06,1.1216,6633,35561,236.77,235.17,233.56
2015/10/3,238.05,16482700,230497,119422,60813224039,9.95,392751,3.02,1124.72,48.42,1.1216,5799,49494,236.97,235.94,233.87
2015/10/4,238.42,12999000,279852,103378,60813224039,9.38,372705,3.02,1138.13,51.63,1.1188,6556,33909,237.86,236.41,234.39
2015/10/5,238.99,23335900,261212,125395,60813224039,9.4,423255,3.02,1136.23,51.63,1.1188,7937,32712,238.09,236.76,234.89
2015/10/6,243.37,27535100,281952,144368,60813224039,10.13,542647,3.08,1144.75,61.43,1.1272,10580,39541,239.12,237.43,235.84
2015/10/7,244.6,22999200,272851,134798,60813224039,10.85,686500,3.11,1149.92,52.74,1.1237,9002,38773,241.57,238.91,236.94
2015/10/8,242.95,18515300,279973,140208,60813224039,10.31,658225,3.06,1147.17,44.96,1.1276,7988,35461,243.14,239.33,237.85
2015/10/9,243.2,17353100,227575,114518,60813224039,11.25,595056,3.09,1148.95,45.92,1.1358,6977,30426,243.78,239.96,238.41
2015/10/10,244.27,15912700,298456,126845,60813224039,9.05,632632,3.11,1148.95,45.92,1.1358,5760,29433,243.07,240.83,239.03
2015/10/11,245.8,16827300,268328,104404,60813224039,9.89,541174,3.12,1162.61,44.21,1.1358,6282,27940,243.72,241.65,239.79
2015/10/12,246.2,17388300,281796,134268,60813224039,10.18,575100,3.15,1162.61,36.76,1.1358,7768,34146,245.31,242.74,240.81
2015/10/13,247.18,28198500,269120,134741,60813224039,10.46,555197,3.16,1168.9,46.66,1.1379,7733,31813,245.77,243.47,241.25
2015/10/14,251.16,27462600,273778,141833,60813224039,9.52,526126,3.16,1177.07,46.64,1.1474,9130,28030,247.29,244.72,242.17
2015/10/15,253.61,25223500,329952,153329,60883825480,8.65,538090,3.13,1183.43,46.38,1.1386,7470,37296,248.94,246.01,243.31
2015/10/16,259.31,35901500,293889,143142,60883825480,10.04,577965,3.11,1179.85,47.26,1.1348,6956,36070,251.94,246.92,244.5
2015/10/17,267.34,43199600,335462,135775,60883825480,10.57,599780,3.1,1179.85,47.26,1.1348,5901,31701,256.39,249.14,246.33
2015/10/18,266.25,22434300,298466,119561,60883825480,9.98,532675,3.04,1173.58,45.89,1.1327,6319,25220,262.61,252.28,248.61
2015/10/19,262.77,25258800,312628,143804,60883825480,8.65,510530,3.03,1173.58,45.89,1.1327,8297,35703,265.05,254.25,250.28
2015/10/20,266.77,30889800,353073,146221,60883825480,11.26,689353,3.07,1172.87,45.55,1.1346,8665,42914,265.24,256.31,251.93
2015/10/21,267.55,25637300,317857,150055,60883825480,10.08,565292,3.09,1171.79,45.2,1.1339,8204,38896,264.85,258.8,253.6
2015/10/22,270.79,37808600,312702,147254,60883825480,9.73,546734,3.1,1167.8,45.38,1.1109,8587,44027,266.39,261.13,255.26
2015/10/23,275.59,29442500,315436,143319,60883825480,9.64,555678,3.11,1167.47,44.6,1.1018,8024,37326,269.92,263.85,257.53
2015/10/24,279.09,25942400,342672,139983,60883825480,9.81,525397,3.1,1167.47,44.6,1.1018,6160,36013,272.26,266.57,259.85
2015/10/25,285.16,45717100,335149,131333,60883825480,9.27,527246,3.1,1163.36,43.98,1.1058,6783,30139,277.39,269.61,262.48
2015/10/26,283.68,32108800,345648,116236,60883825480,8.91,477430,3.09,1164.56,43.98,1.1058,8519,37096,280.61,271.92,265.09
2015/10/27,290.05,46331800,316923,153593,60883825480,9.81,546608,3.1,1165.26,43.2,1.1051,9033,50484,283.54,273.55,267.95
2015/10/28,299.59,50808100,305227,160036,60883825480,10.28,592793,3.1,1165.2,45.94,1.0923,9695,45782,287.59,277.12,271.11
2015/10/29,309.54,64495900,344468,160911,62253982450,9.5,591662,3.47,1152.96,46.06,1.0977,10211,45960,294.57,281.7,274.87
2015/10/30,322.52,78305000,342132,166524,62253982450,8.5,517576,3.94,1144.39,46.59,1.1006,9029,32577,304.09,286.63,279.12
2015/10/31,321.18,48598100,327124,155253,62253982450,9.72,540261,3.94,1144.39,46.59,1.1006,6855,35257,315.5,293.49,283.78
2015/11/1,319.95,37001100,333188,152335,62253982450,9.52,541944,3.88,1142.05,48.8,1.1016,8294,31402,318.68,297.95,286.89
2015/11/2,343.92,101918000,341701,171955,62253982450,9.4,625830,4.07,1137.78,48.8,1.1016,10020,35962,322.54,303.39,291.44
2015/11/3,385.21,206162000,389890,186207,62253982450,9.31,683602,4.41,1125.18,48.06,1.0964,11545,42652,333.6,312.23,298.43
2015/11/4,422.83,263900000,431681,204043,62253982450,9.2,784127,4.54,1111.28,48.06,1.0866,14390,54768,363.35,325.53,307.99
2015/11/5,404.14,151824992,381636,182663,62253982450,9.94,729977,4.08,1106.68,59.23,1.0884,16294,51405,392.06,339.56,318.37
2015/11/6,378.1,122687000,377212,166748,62253982450,9.95,658057,3.73,1098.24,60.77,1.0741,11448,43351,400.44,349.85,326.4
2015/11/7,380.94,56625100,313685,151345,62253982450,9.43,536131,3.6,1098.24,60.77,1.0741,8075,36433,390.79,357.61,333.39
2015/11/8,379.06,51817600,347065,132411,62253982450,10.29,548015,3.53,1091.72,43.08,1.0752,7956,39567,382.43,365.68,340.88
2015/11/9,375.69,68224400,366012,159687,62253982450,9.68,623500,3.38,1091.72,44.63,1.0752,11166,45103,378.11,370.72,347.29
2015/11/10,356.83,95797904,335929,161816,62253982450,9.91,606812,3.26,1090.59,44.63,1.0724,10928,43853,380.04,378.06,354.07
2015/11/11,323.12,107070000,342220,158761,65848255180,8.53,524536,3.04,1088.51,42.93,1.0743,9358,34774,363.48,379.32,357.14
2015/11/12,327.67,78477800,331450,157686,65848255180,8.95,524627,3.13,1084.78,35.62,1.0814,9258,38371,342.72,373.76,357.61
2015/11/13,335.56,52003000,313316,154667,65848255180,8.91,493297,3.24,1083.99,40.74,1.0773,8749,35364,328.68,366.5,359.34
2015/11/14,334.42,38612000,355196,150332,65848255180,10.13,541817,3.21,1083.99,40.74,1.0773,6794,30226,328.66,358.19,359.96
2015/11/15,326.34,44213100,377039,143209,65848255180,9.19,498394,3.14,1087.72,41.74,1.0686,7023,32216,335.94,352.25,361.3
2015/11/16,324.5,47980100,332050,158143,65848255180,8.23,521452,3.12,1087.72,41.74,1.0686,8825,35757,329.94,346.22,360.93
2015/11/17,333.35,51001600,319795,156539,65848255180,9.77,557605,3.2,1076.2,40.67,1.0642,9949,36957,327.94,340.03,358.75
2015/11/18,334.09,43783800,363465,165116,65848255180,9.41,598408,3.19,1070.83,40.75,1.066,9285,40387,328.67,335.78,353.87
2015/11/19,330.36,45011100,315157,154347,65848255180,10.59,609871,3.16,1077.58,40.54,1.0734,8819,32915,333.48,330.7,348.37
2015/11/20,321.78,53152900,322462,155607,65848255180,8.58,505331,3.12,1081.1,40.39,1.0646,8254,33652,331.94,329.52,344.07
2015/11/21,324.2,28200500,342296,150861,65848255180,8.3,468868,3.14,1081.1,40.39,1.0646,7416,25295,327.59,330.73,340.33
2015/11/22,324.95,23439400,343028,129487,65848255180,8.37,437165,3.14,1070.34,41.75,1.0636,7287,17983,325.03,329.48,336.07
2015/11/23,323.45,27478900,304962,145109,65848255180,8.7,515722,3.13,1070.34,41.75,1.0636,8246,21268,324.5,328.13,332.59
2015/11/24,321.06,29362600,345006,152168,72722780643,9.38,523032,3.12,1073.83,42.87,1.0643,7454,20427,324.84,327.03,328.5
2015/11/25,323.54,41666900,329178,151713,72722780643,9.69,558613,3.22,1076.15,43.04,1.0624,7164,27288,322.55,327.02,327.3
2015/11/26,343.99,106105000,350502,164495,72722780643,8.2,536884,3.51,1072.4,43.04,1.061,9513,24681,323.77,326.74,328.53
2015/11/27,355.34,55179100,305800,160102,72722780643,10.75,649564,3.58,1064.23,41.71,1.0593,7169,25861,333.65,328.69,329.56
2015/11/28,356.56,36816600,360235,165522,72722780643,9.42,551229,3.54,1064.23,41.71,1.0593,6462,25749,346.31,331.3,331.08
2015/11/29,364.09,40409300,280635,129701,72722780643,9.6,453507,3.6,1061.55,41.65,1.0565,7059,24219,356.03,334.77,332.83
2015/11/30,375.38,71701600,438179,182486,72722780643,8.92,672512,3.65,1061.55,41.65,1.0565,9143,26261,362.24,340.24,336.48
2015/12/1,368.85,60452200,369424,177945,72722780643,8.62,567074,3.53,1067.97,46.06,1.0633,9392,25143,368.66,345.84,339.81
2015/12/2,358.18,54160500,381492,183362,72722780643,8.94,655985,3.38,1063.88,51.17,1.0615,8799,23887,370.37,350.06,341.77
2015/12/3,362.02,50714900,323411,164632,72722780643,10.1,643186,3.38,1054.98,47.12,1.094,8288,23460,366.33,354.07,343.52
2015/12/4,360.93,35784100,328140,173433,72722780643,9.48,588732,3.37,1074.5,47.12,1.0881,8029,22066,360.91,358.63,346.02
2015/12/5,376.42,66282200,410596,186019,72722780643,8.19,574139,3.45,1074.5,60.72,1.0881,7077,22531,361.14,362.51,348.96
2015/12/6,392.06,77762000,379689,179553,79102380900,9.11,594406,3.51,1077.66,59.96,1.0837,7456,22728,371.06,366.54,353.39
2015/12/7,392.72,63455800,383792,192683,79102380900,9.82,688185,3.56,1077.66,59.96,1.0837,8731,25413,380.3,369.96,357.98
2015/12/8,404.2,57801400,396088,195046,79102380900,8.23,617038,3.64,1073.17,43.3,1.0892,15178,24716,391.09,374.2,363.15
2015/12/9,415.35,90917200,425026,220155,79102380900,8.56,687724,3.68,1075.89,43.3,1.1025,63357,33862,399.96,379.12,369.98
2015/12/10,416.13,52138900,422548,211820,79102380900,6.67,532228,3.65,1072.64,47.1,1.0941,28831,25232,409.55,383.59,376.36
2015/12/11,433.61,110944000,380296,210099,79102380900,9.01,637256,3.76,1072.09,41.75,1.0986,15030,26210,416.2,389.48,380.84
2015/12/12,441.79,131969000,474525,203979,79102380900,8.8,689175,3.73,1072.09,41.75,1.0986,10109,23062,428.33,399.78,387.55
2015/12/13,433.34,55050600,416464,189772,79102380900,10.2,688831,3.62,1068.02,36.31,1.0992,9965,21459,434.14,408,393.1
2015/12/14,438.76,130496000,477652,231282,79102380900,7.41,629964,3.63,1068.02,36.31,1.0992,10789,32070,440.23,415.84,397.56
2015/12/15,454.6,83121104,424449,223815,79102380900,7.88,621392,3.72,1061.33,37.35,1.0931,13363,28842,437.65,421.98,402.33
2015/12/16,457.3,107944000,413586,220257,79102380900,8.8,676313,3.76,1067.5,35.52,1.0912,12503,27652,447.75,430.48,409.68
2015/12/17,454.4,47978400,417820,216142,79102380900,9.23,676608,3.73,1060.18,34.95,1.0826,10082,23729,454.81,437.08,416.52
2015/12/18,459.9,60220100,409529,213678,93448670796,8.58,611859,3.76,1059.78,34.73,1.0868,8657,24189,458.78,441.58,423.3
2015/12/19,462.06,47892700,450435,213719,93448670796,9.18,653255,3.74,1059.78,34.73,1.0868,7633,21372,458.21,446.7,430.48
2015/12/20,450.47,75409400,365783,193682,93448670796,8.64,600066,3.63,1070.3,34.74,1.0915,7718,19855,460.67,451.91,435.72
2015/12/21,438.38,77639696,446717,229295,93448670796,9.57,766528,3.5,1072.85,34.74,1.0915,9199,24803,456.21,450.88,439.57
2015/12/22,438.3,50840400,419228,222567,93448670796,9.78,749793,3.44,1075.83,36.14,1.0957,8303,25707,447.88,451.28,442.65
2015/12/23,440.07,47161400,415266,220918,93448670796,9.14,686931,3.51,1071.05,37.5,1.0912,8266,26011,439.3,451.59,444.15
2015/12/24,449.9,57157200,409699,210090,93448670796,10.36,729632,3.62,1073.53,38.1,1.0963,7148,23679,439.2,451.4,445.92
2015/12/25,455.22,39078500,341093,180221,93448670796,8.93,528244,3.64,1073.53,38.1,1.096,6632,21240,444.65,450.25,448.74
2015/12/26,434.07,116166000,370306,179192,93448670796,8.47,542835,3.52,1073.53,38.1,1.096,8664,21795,451.01,450.33,449.01
2015/12/27,418.05,53591200,363200,160066,93448670796,7.02,447306,3.44,1071.28,36.81,1.0968,13392,32284,442.63,446.01,447.74
2015/12/28,423.47,49638600,366698,172978,93448670796,9.52,656116,3.49,1071.28,36.81,1.0968,9782,31890,431.91,441.48,446.96
2015/12/29,427.17,51596500,370066,184459,93448670796,9.09,621074,3.48,1069.68,37.87,1.092,8690,24417,420.79,437.03,445.4
2015/12/30,429.1,46889400,373265,176282,93448670796,8.52,554078,3.48,1066.02,36.6,1.0933,8638,26654,426.03,435.95,443.09
2015/12/31,427.02,45996600,329915,155220,1.04E+11,10.21,554895,3.46,1061.16,37.04,1.0862,7240,24012,427.29,434.62,441.07
2016/1/1,432.2,36278900,264236,123957,1.04E+11,10.81,493407,3.5,1061.16,37.04,1.0856,6245,20122,430.06,433.95,439.24
2016/1/2,434,30096600,378897,148893,1.04E+11,9.95,579744,3.51,1061.16,31.62,1.0856,7707,19715,430.51,433.06,437.15
2016/1/3,430.51,39633800,322323,142463,1.04E+11,9.89,554656,3.49,1071.14,34.4,1.0831,9635,19638,432.78,430.66,435.09
2016/1/4,431.69,38477500,359733,181173,1.04E+11,7.97,556970,3.49,1071.14,36.79,1.0831,9914,23308,432.59,427.81,434.18
2016/1/5,432.22,34522600,371034,182214,1.04E+11,9.2,641779,3.48,1076.54,45.48,1.0748,9817,27207,432.18,429.57,433.79
2016/1/6,429.79,34042500,341777,171949,1.04E+11,10.2,662380,3.46,1085.55,49.01,1.0781,8812,24615,431.69,430.59,433.46
2016/1/7,443.98,87562200,359906,190087,1.04E+11,9.74,704716,3.52,1101.02,48.99,1.0932,10472,24700,431.39,431.35,432.51
2016/1/8,455.41,56993000,360597,181234,1.04E+11,8.37,583649,3.58,1104.77,40.06,1.0922,8982,26040,439.71,434.13,432.73
2016/1/9,450.63,32278000,399868,179817,1.04E+11,9.47,638665,3.56,1104.77,43.16,1.0922,7506,20585,446.8,437.09,432.55
2016/1/10,446.22,35995900,374094,161142,1.04E+11,8.3,522422,3.54,1100.47,43.16,1.0859,7441,20755,452.96,438.98,434.72
2016/1/11,447.91,40450000,391385,191026,1.04E+11,8.49,656381,3.55,1100.47,46.67,1.0859,9126,23867,449.61,440.5,436.52
2016/1/12,441.94,115607000,388756,194704,1.04E+11,8.42,606917,3.52,1091.26,51.06,1.0858,8556,27110,448.01,442.16,438.39
2016/1/13,431.67,173888000,346613,187983,1.13E+11,9.74,676356,3.47,1090.09,30.48,1.0877,8535,27094,444.04,442.8,438.58
2016/1/14,430.94,43945500,364296,183049,1.13E+11,10.88,718566,3.47,1084.69,31.2,1.0865,8500,25568,438.83,442.72,438.99
2016/1/15,397.29,153351008,362827,183520,1.13E+11,11.78,785504,3.23,1085.31,29.42,1.0916,10379,31035,432.79,442.53,438.97
2016/1/16,374.52,120352000,434078,191158,1.13E+11,10.17,745876,3.02,1085.31,29.42,1.0916,9734,28097,409,435.33,433.97
2016/1/17,385.12,45319600,456430,203977,1.13E+11,9.54,754066,3.06,1089.08,29.42,1.0892,10163,25408,394.06,427.5,430.69
