Date,Bitcoin_closeprice,Volume,Num_bitcoin_address,bitcoin_transactions,Mining_Difficulty,mine_a_block_min,Block_size,Weighted_litecoin_price,Weighted_gold_price,Oil_price,usd/euro,Num_Wiki_view,Num_tweets,3d MA,9d MA,14d MA,WSJ Daily Sentiment,Regulation Sentiment,Privacy and Security Sentiment
14/04/2018,7986.24,652034.08,409997,161706,3.84E+12,10.33,687896,126.4,1340.74,67.39,1.2336,12104,50026,7584.51,7082.38,7068.07,-0.6,-0.02,0.92
15/04/2018,8329.11,642190.4,462054,173868,3.84E+12,9.04,724288,129.35,1345.18,66.22,1.2337,12138,52494,7923.82,7212.91,7140.4,-0.6,-0.02,0.92
16/04/2018,8058.67,688990.2,516625,195965,3.84E+12,10.19,743005,129.54,1345.47,66.22,1.2387,15892,56538,8070.44,7401,7246.47,-0.6,0.34,0.92
17/04/2018,7902.09,858814.03,516858,201658,3.84E+12,8.85,617060,132.5,1346.47,66.518,1.2377,17430,56111,8124.67,7528.51,7316.1,0.38,0.34,0.92
18/04/2018,8163.42,811378.56,483004,200580,3.84E+12,9.03,556198,136.4,1348.73,68.47,1.2382,16359,56720,8096.62,7626.13,7347.96,0.38,-0.9,0.92
19/04/2018,8294.31,858982.87,512770,213345,3.84E+12,8.09,520208,143.04,1347.77,68.314,1.2349,15434,57013,8041.39,7780.87,7441.5,0.38,-0.9,0.92
20/04/2018,8845.83,985257.55,554891,207640,3.84E+12,10.54,675227,150.4,1340.58,68.396,1.2288,15265,57190,8119.94,7943.04,7547.41,0,0.98,0.92
21/04/2018,8895.58,853086.18,509176,193816,3.84E+12,8.94,629956,150.85,1340.58,68.396,1.2288,15777,56176,8434.52,8151.65,7705.24,0,0.98,0.92
22/04/2018,8802.46,746846.67,426135,171710,3.84E+12,9.11,455695,148.23,1335.13,68.64,1.2279,20387,59404,8678.57,8263.47,7846.99,-0.25,0.98,0.92
23/04/2018,8930.88,780904.96,541616,226200,3.84E+12,9.4,630297,149.59,1327.52,68.64,1.2213,26439,59885,8847.96,8364.19,7974.05,-0.25,-0.42,0.92
24/04/2018,9697.5,1145416.73,641229,254334,3.84E+12,8.99,802139,159.22,1327.82,67.7,1.2243,21433,67323,8876.31,8469.15,8128.35,-0.25,-0.42,0.92
25/04/2018,8845.74,1195203.72,571921,213032,3.84E+12,11.44,887176,154.38,1327.06,68.05,1.2176,18712,65523,9143.61,8621.19,8332.83,-0.61,-0.42,-0.89
26/04/2018,9281.51,992388.79,557031,216591,3.84E+12,10.36,734195,148.71,1320.72,68.19,1.2112,19884,64330,9158.04,8708.65,8466.93,-0.61,0.4,-0.89
27/04/2018,8987.05,826009.67,559842,210977,4.02E+12,10.31,811917,149.72,1320.35,68.1,1.2131,13783,55754,9274.92,8861.91,8566.38,-0.61,1,-0.89
28/04/2018,9348.48,852316.45,474656,203553,4.02E+12,11.26,713110,149.28,1320.35,68.1,1.2131,10957,49473,9038.1,8953.43,8644.31,-0.61,1,-0.89
29/04/2018,9419.08,944554.77,435659,180640,4.02E+12,9.09,520843,152.58,1322.8,68.57,1.2124,11142,46959,9205.68,9070.56,8741.62,-0.61,1,-0.89
30/04/2018,9240.55,929914.82,527515,214952,4.02E+12,9.25,615830,151.02,1318.66,68.57,1.2085,13297,49151,9251.54,9134.25,8819.47,-0.61,1,-0.89
01/05/2018,9119.01,844859.7,528581,199801,4.02E+12,9.15,557528,147.33,1308.48,61.44,1.1995,13367,49777,9336.04,9172.58,8903.89,0.4,1,-0.89
02/05/2018,9235.92,825754.05,541450,212156,4.02E+12,10.27,701230,149.98,1305.59,64.15,1.1956,13918,48137,9259.55,9207.76,8990.81,-0.56,1,-0.89
03/05/2018,9743.86,1075462.39,541585,228370,4.02E+12,9.58,733213,157.08,1310.38,62.57,1.1993,12766,50882,9198.49,9241.65,9067.42,-0.56,1,-0.89
04/05/2018,9700.76,848041.75,587468,218931,4.02E+12,10.3,822657,164.4,1312.81,63.54,1.1966,13967,57751,9366.26,9246.8,9170.96,-0.56,1,-0.89
05/05/2018,9858.15,780451.02,525970,202542,4.02E+12,9.06,611906,174.02,1312.81,63.54,1.1966,12000,50536,9560.18,9341.8,9232.03,-0.56,1,-0.89
06/05/2018,9654.8,742545.55,443930,171624,4.02E+12,10.44,630682,174.72,1311.02,65.52,1.196,13003,47589,9767.59,9405.87,9300.78,0.53,1,-0.89
07/05/2018,9373.01,780040.54,523934,204913,4.02E+12,9.66,723693,166.87,1315.2,72.94,1.1942,16273,53424,9737.9,9480.07,9361.66,0.53,1,-0.89
08/05/2018,9234.82,797272.49,561725,217671,4.02E+12,10.27,782189,162.65,1313.65,72.94,1.1871,18612,52302,9628.65,9482.79,9393.24,0.53,1,-0.89
09/05/2018,9325.18,782230.87,512648,206419,4.02E+12,9.08,620150,157.22,1313.38,68.72,1.185,16114,54594,9420.88,9462.32,9360.2,0.68,0.69,-0.89
10/05/2018,9043.94,750596.07,518864,208807,4.02E+12,9.29,617936,154.18,1316.77,74.34,1.1919,16700,53621,9311,9471.72,9394.44,0.68,0.69,-0.89
11/05/2018,8441.49,971730.22,479834,213497,4.14E+12,11.4,838357,142.69,1321.78,63.1,1.1949,14754,55128,9201.31,9463.38,9377.47,0,0.3,-0.89
12/05/2018,8504.89,806436.48,506943,181889,4.14E+12,8.68,521723,139.04,1321.78,52.89,1.1949,12808,48718,8936.87,9375.11,9338.5,0,0.3,-0.89
13/05/2018,8723.94,681977,355156,158646,4.14E+12,9.74,471554,142.82,1321.85,52.89,1.1955,12482,46131,8663.44,9237.45,9278.25,0,0.3,-0.89
14/05/2018,8716.79,849407.39,530706,209565,4.14E+12,10.96,725659,145.14,1316.58,70.96,1.1936,14094,52460,8556.77,9128.91,9228.59,0.76,0.3,-0.89
15/05/2018,8510.38,777288.89,525512,214633,4.14E+12,9.85,641075,143.83,1302.97,71.31,1.1826,14494,50376,8648.54,9002.1,9191.18,0.53,0.3,-0.89
16/05/2018,8368.83,805815.53,513409,208284,4.14E+12,7.92,501609,138.71,1293.12,71.49,1.1819,13854,49167,8650.37,8874.94,9147.71,0.68,0.3,-0.89
17/05/2018,8094.32,711384.9,518713,192551,4.14E+12,10.97,719248,136.36,1289.68,71.506,1.1795,14659,47708,8532,8763.36,9085.77,0.68,0.3,-0.89
18/05/2018,8250.97,707441.42,604525,211348,4.14E+12,9.77,696166,133.88,1309.15,71.316,1.1773,18814,46685,8324.51,8636.64,8967.95,0.68,0.3,-0.89
19/05/2018,8247.18,570192.3,423103,173120,4.14E+12,9.42,478502,135.66,1309.15,71.316,1.1773,14822,40643,8238.04,8517.28,8864.39,0.68,0.3,-0.89
20/05/2018,8513.25,619312.64,384590,158519,4.14E+12,10.02,457310,137.27,1329.85,72.306,1.177,15239,41628,8197.49,8428.75,8749.32,0.68,0.3,-0.89
21/05/2018,8418.99,608905.76,503074,202490,4.14E+12,9.14,628268,136.93,1290.83,72.306,1.1794,20752,44301,8337.13,8436.73,8667.79,0.68,0.3,-0.89
22/05/2018,8041.78,624760.28,476934,203186,4.14E+12,9.48,566567,131.72,1292.09,72.186,1.1791,14316,44097,8393.14,8427.18,8599.64,0.14,-0.21,-0.89
23/05/2018,7557.82,833331.64,536633,223034,4.14E+12,8.9,611117,123.7,1292.73,71.84,1.1712,15441,49303,8324.67,8351.39,8514.42,0.3,-0.21,-0.89
24/05/2018,7587.34,800738.64,479362,206682,4.31E+12,10.11,595684,120.52,1299.69,70.71,1.1726,13769,46043,8006.2,8222.61,8388.18,0.3,-0.21,-0.89
25/05/2018,7480.14,646367.15,515553,196005,4.31E+12,8.14,505682,121,1303.54,67.88,1.1666,12635,42093,7728.98,8120.05,8284.14,0,-0.21,-0.89
26/05/2018,7355.88,544074.79,396709,158621,4.31E+12,8.94,397055,119.44,1303.54,67.88,1.1666,10783,38020,7541.77,8021.31,8215.47,0,-0.21,-0.89
27/05/2018,7368.22,552226.79,362610,144140,4.31E+12,8.8,367762,118.08,1301.58,67.88,1.1692,22272,43809,7474.45,7939.26,8133.4,0.9,-0.21,-0.89
28/05/2018,7135.99,694602.73,482512,188907,4.31E+12,8.99,580648,115.02,1298.27,66.73,1.1629,12882,44801,7401.41,7841.18,8036.56,0.9,-0.21,-0.89
29/05/2018,7472.59,775198.21,482316,204630,4.31E+12,10.62,676532,116.07,1299.12,66.73,1.1542,13007,46903,7286.7,7717.71,7923.65,0.9,-0.21,-0.89
30/05/2018,7406.52,661550.81,503582,203903,4.31E+12,8.19,515857,118.87,1303.93,68.21,1.1669,12909,51863,7325.6,7602.08,7849.52,0.9,-0.21,-0.89
31/05/2018,7494.17,686584.31,513406,209356,4.31E+12,8.56,553538,118.16,1301.19,67.04,1.1696,18963,47154,7338.37,7489.59,7780.79,0.9,1,-0.89
01/06/2018,7541.45,655011.31,605820,205315,4.31E+12,8.67,588535,118.82,1295.74,67.04,1.1666,10908,45316,7457.76,7428.74,7737.92,0.9,1,-0.89
02/06/2018,7643.45,650479.61,424940,174345,4.31E+12,9.44,503806,121.5,1295.74,63.39,1.1666,9256,41760,7480.71,7426.92,7687.24,0.9,1,-0.89
03/06/2018,7720.25,631733.84,443036,163280,4.31E+12,8.86,672386,124.63,1293.13,62.6,1.1671,15388,41999,7559.69,7433.16,7644.11,0.9,1,-0.89
04/06/2018,7514.47,655596.86,585747,209733,4.31E+12,7.9,933240,122.54,1293.39,62.06,1.1704,18471,46104,7635.05,7459.84,7587.47,0.9,1,-0.89
05/06/2018,7633.76,657731.17,544305,212726,4.94E+12,8.19,725488,120.01,1294.74,62.06,1.1729,24457,46860,7626.06,7477.46,7522.86,0.64,0.73,-0.89
06/06/2018,7653.98,616137.91,509100,206270,4.94E+12,9.81,850983,120.94,1296.08,64.73,1.1786,35908,45323,7622.83,7506.96,7493.72,0.66,0.73,-0.89
07/06/2018,7678.24,584066.48,528720,207484,4.94E+12,10.11,941532,121.39,1298.16,73.8,1.1797,30928,48259,7600.74,7564.52,7500.59,0.66,0.08,-0.89
08/06/2018,7624.92,553227.95,544739,200234,4.94E+12,9.91,752634,120.56,1312.72,69.01,1.177,25142,46310,7655.33,7587.37,7507.08,-0.3,0.08,-0.89
09/06/2018,7531.98,506281.76,403622,171163,4.94E+12,9.99,513345,119.16,1312.72,67.77,1.177,20530,38889,7652.38,7611.63,7517.42,-0.3,0.08,-0.89
10/06/2018,6786.02,814880.21,412643,179682,4.94E+12,11.4,595395,111.56,1314.73,67.77,1.1784,22054,40585,7611.71,7615.83,7530,-0.3,0.08,-0.89
11/06/2018,6906.92,694691.33,472045,213056,4.94E+12,10.22,642353,106.76,1298.94,62.21,1.1778,23809,45487,7314.31,7531.9,7488.41,-0.3,0.23,-0.89
12/06/2018,6582.36,691118.65,501890,214450,4.94E+12,10.02,877213,103.9,1298.74,51.49,1.1751,19973,46551,7074.97,7450.06,7472.05,-0.23,0.59,0.98
13/06/2018,6349.9,781369.37,487819,211686,4.94E+12,9.99,750788,96.78,1297.37,66.64,1.1808,18622,51652,6758.43,7323.63,7408.46,-0.23,0.36,0.98
14/06/2018,6675.35,788760.26,481663,209876,4.94E+12,9.39,580405,97.79,1298.43,66.89,1.157,15097,47079,6613.06,7194.23,7332.99,0.3,-0.26,0.98
15/06/2018,6456.58,602827.13,543281,205708,4.94E+12,9.46,661960,98.62,1290.49,65.018,1.1605,12701,39786,6535.87,7087.74,7274.5,0.42,-0.26,0.98
16/06/2018,6550.16,491403.23,368496,158924,4.94E+12,8.72,381833,96.62,1290.49,65.018,1.1605,11288,36471,6493.94,6954.7,7197.01,0.42,-0.26,0.98
17/06/2018,6499.27,475107.52,365433,144751,4.94E+12,9.08,398623,97,1280.53,65.786,1.1597,16903,37164,6560.7,6829.35,7118.92,0.42,-0.26,0.98
18/06/2018,6734.82,610318.85,460925,196141,4.94E+12,8.87,509056,97.08,1278.18,65.786,1.1633,17193,46282,6502,6704.28,7031.71,0.42,-0.26,0.98
19/06/2018,6769.94,600046.72,476956,191650,5.08E+12,9.3,758651,98.95,1277.17,64.968,1.1594,14829,45018,6594.75,6615.71,6976.02,-0.51,-0.26,0.98
20/06/2018,6776.55,576505.63,448248,198734,5.08E+12,9.22,938434,98.03,1274.49,65.812,1.1582,24720,41009,6668.01,6613.92,6914.32,-0.51,-0.26,0.98
21/06/2018,6729.74,522139.43,471467,197943,5.08E+12,8.49,491479,97.51,1266.94,65.54,1.1609,14834,38835,6760.44,6599.44,6851.64,-0.51,-0.26,0.98
22/06/2018,6083.69,794488.74,500238,203993,5.08E+12,9.56,629788,90.14,1268.79,68.58,1.1654,12597,41721,6758.74,6615.81,6783.89,-0.51,-0.26,0.98
23/06/2018,6162.48,559099.28,398856,163135,5.08E+12,9.02,438661,83.92,1268.79,68.58,1.1654,10869,36776,6529.99,6586.23,6673.81,-0.51,-0.26,0.98
24/06/2018,6173.23,749051.97,387188,157851,5.08E+12,8.28,387540,80.3,1270.76,68.08,1.1664,17123,36953,6325.3,6529.25,6575.98,-0.51,-0.26,0.98
25/06/2018,6249.18,884794.27,490014,200016,5.08E+12,9.33,791276,81.82,1263.67,68.08,1.1704,17001,42286,6139.8,6497.76,6532.21,-0.85,-0.26,0.98
26/06/2018,6093.67,530468.57,504682,195258,5.08E+12,9.84,931203,79.51,1259.07,70.53,1.1654,17085,43429,6194.96,6464.32,6485.23,-0.85,-0.26,0.98
27/06/2018,6157.13,538722.14,480521,187980,5.08E+12,11.91,926960,78.7,1255.34,72.76,1.1567,17169,40206,6172.03,6419.26,6450.33,-0.85,-0.26,0.98
28/06/2018,5903.44,575566.56,452170,187467,5.08E+12,9.02,561772,77.76,1250.23,73.45,1.1566,18577,41574,6166.66,6355.07,6436.56,0.05,-0.26,0.98
29/06/2018,6218.3,655200.5,493797,197730,5.08E+12,9.67,589908,76.73,1250.87,74.15,1.169,14125,41392,6051.41,6258.79,6381.42,0.05,0.57,0.98
30/06/2018,6404,718454.8,482606,180924,5.08E+12,10.19,841934,80.63,1250.87,74.15,1.169,14229,35882,6092.96,6196.76,6364.4,0.05,0.57,0.98
01/07/2018,6385.82,750521.53,400753,156100,5.08E+12,9.86,586946,80.43,1245.46,61.79,1.1684,14889,32183,6175.25,6160.57,6353.96,-0.74,0.57,0.98
02/07/2018,6614.18,676864.18,537562,199153,5.36E+12,10.02,826984,82.62,1245.58,61.79,1.1645,15949,40449,6336.04,6194.14,6345.86,-0.74,0.57,0.98
03/07/2018,6529.59,712096.88,562946,216631,5.36E+12,12.29,936231,86.12,1243.62,61.15,1.166,13432,43042,6468,6244.33,6337.24,-0.74,0.99,0.98
04/07/2018,6597.55,633532.53,530349,206654,5.36E+12,10.99,780003,85.95,1248.48,61.15,1.1665,13193,40065,6509.86,6283.92,6320.07,-0.74,0.99,0.98
05/07/2018,6639.14,753605.83,450145,199463,5.36E+12,10.52,637509,84.66,1247.87,70.73,1.1696,16503,38128,6580.44,6322.63,6307.29,-0.3,0.99,0.98
06/07/2018,6673.5,650018.75,564683,200833,5.36E+12,8.94,555029,83.28,1256.01,65.95,1.1759,12334,38468,6588.76,6383.24,6300.81,0.7,0.99,0.98
07/07/2018,6856.93,587503.83,394186,170004,5.36E+12,9.35,435067,84.12,1256.01,65.95,1.1759,8168,32273,6636.73,6440.61,6342.94,0.7,0.99,0.98
08/07/2018,6773.88,496774.69,392740,155527,5.36E+12,9.06,480767,84.38,1246.23,69.17,1.1755,9076,31005,6723.19,6546.56,6392.55,0.7,0.99,0.98
09/07/2018,6741.75,549210.03,521148,206410,5.36E+12,10.51,909521,81.85,1258.51,67.75,1.1759,10704,37804,6768.1,6608.29,6435.45,0.7,0.99,0.98
10/07/2018,6329.95,619693.53,560008,215914,5.36E+12,9.77,815460,78.28,1255.86,67.75,1.173,16183,39826,6790.85,6645.82,6470.63,0.7,0.99,0.98
11/07/2018,6394.71,571722.1,497821,202468,5.36E+12,10.67,838058,77.92,1248.97,61.67,1.1678,11559,39901,6615.19,6639.61,6487.51,0.7,0.99,0.98
12/07/2018,6228.81,599412.08,608847,203394,5.36E+12,9.97,868300,77.32,1244.94,52.61,1.1667,11139,39007,6488.8,6615.22,6504.48,0.7,0.99,0.98
13/07/2018,6238.05,609452.01,678537,207761,5.36E+12,10.25,868353,77.19,1242.56,71.01,1.1689,12850,37794,6317.82,6581.8,6527.72,0.61,0.99,0.99
14/07/2018,6276.12,467151.13,562124,176342,5.36E+12,10.9,893014,76.85,1242.56,71.01,1.1689,12085,30839,6287.19,6541.86,6529.13,0.61,0.99,0.99
15/07/2018,6359.64,519598.04,409465,161018,5.36E+12,10.74,635256,77.83,1238.03,68.06,1.1681,12285,32485,6247.66,6501.52,6520,-0.13,0.99,0.99
16/07/2018,6741.75,721564.47,483120,207722,5.36E+12,11.99,742467,81.59,1240.79,68.06,1.1714,12738,41799,6291.27,6466.65,6518.13,-0.13,0.99,0.99
17/07/2018,7321.04,847708.41,551908,233807,5.36E+12,9.1,720761,86.86,1234.54,67.896,1.1656,12198,45432,6459.17,6453.85,6527.24,-0.13,0.99,-1
18/07/2018,7370.78,827537.28,642136,238595,5.18E+12,8.29,890976,89.11,1226.49,68.356,1.1648,12885,42923,6807.48,6514.65,6583.77,-0.13,0.99,-1
19/07/2018,7466.86,689945.91,540081,224868,5.18E+12,8.44,596325,87.05,1222.68,68.728,1.1659,12348,39629,7144.52,6584.54,6639,-0.13,1,-1
20/07/2018,7354.13,664016.52,517442,225375,5.18E+12,9.31,649343,84.63,1226.12,68.7,1.1733,12218,38529,7386.23,6710.86,6698.13,-0.13,1,-1
21/07/2018,7419.29,505781.73,415309,184666,5.18E+12,10.5,569547,83.26,1226.12,68.7,1.1733,11289,33267,7397.26,6817.46,6746.74,-0.13,1,-1
22/07/2018,7418.49,496733.67,384041,166947,5.18E+12,7.89,361627,83.73,1232.98,67.89,1.1733,10931,32189,7413.43,6949.74,6786.91,-0.13,1,-1
23/07/2018,7711.11,677412.03,584758,229314,5.18E+12,8.72,707777,83.51,1232.87,67.89,1.1697,13360,39877,7397.3,7080.9,6832.96,-0.13,1,-1
24/07/2018,8424.27,902084.11,578233,259199,5.18E+12,8.99,750731,85.8,1224.37,68.52,1.1688,12821,48202,7516.3,7240.34,6902.2,0.34,1,-1
25/07/2018,8181.39,707155.89,644234,250031,5.18E+12,8.15,803530,87.57,1227.67,69.3,1.1741,14538,41673,7851.29,7469.75,7051.79,0.34,1,-1
26/07/2018,7951.58,606745.78,510977,231514,5.18E+12,8.8,621509,85.38,1228.16,69.61,1.1647,12561,39978,8105.59,7629.71,7179.41,-0.76,1,-1
27/07/2018,8165.01,645093.52,604287,229230,5.18E+12,8.57,741261,83.86,1222.99,68.69,1.1654,13973,37373,8185.75,7699.77,7302.46,-0.76,1,-1
28/07/2018,8192.15,487997.5,462708,188093,5.18E+12,9.94,594521,83.9,1222.99,68.69,1.1654,12436,31763,8099.33,7788.01,7440.1,-0.76,1,-1
29/07/2018,8218.46,500301.48,403083,168237,5.95E+12,8.47,416650,84.18,1223.38,70.13,1.166,15010,32179,8102.91,7868.6,7576.96,-0.76,1,-1
30/07/2018,8180.48,682094.08,525741,230790,5.95E+12,10.71,727349,83.08,1224.14,70.13,1.1707,12769,37855,8191.87,7964.64,7709.74,-0.76,1,-1
31/07/2018,7780.44,664260.89,549499,242830,5.95E+12,9.82,765695,80.54,1221.22,68.76,1.1689,13419,38962,8197.03,8049.22,7812.5,-0.76,1,-1
01/08/2018,7624.91,625750.95,574951,240894,5.95E+12,9.6,822070,78.84,1222.51,61.73,1.1663,12804,39603,8059.79,8089.43,7845.32,-0.76,1,-1
02/08/2018,7567.15,553803.92,535229,224720,5.95E+12,9.46,640956,77,1213.27,61.15,1.1585,12127,37572,7861.94,8079.85,7863.47,-0.76,1,0.76
03/08/2018,7434.39,619279.35,585312,229693,5.95E+12,8.6,656122,76.47,1211.66,60.12,1.1583,14465,39186,7657.5,7984.62,7870.63,0,0.62,0.96
04/08/2018,7032.85,589697.54,456131,191481,5.95E+12,8.07,456584,75.3,1211.66,60.12,1.1583,11066,33342,7542.15,7901.62,7876.37,0,0.62,0.96
05/08/2018,7068.48,522915.79,397829,172021,5.95E+12,9.2,467703,73.91,1213.43,69.06,1.1562,11327,30523,7344.8,7799.54,7848.76,0,0.62,0.96
06/08/2018,6951.8,559407.58,517813,218476,5.95E+12,11.03,822882,74.58,1209.64,65.74,1.1559,16035,35064,7178.57,7677.7,7823.76,0,0.99,0.96
07/08/2018,6753.12,678513.26,589346,232894,5.95E+12,9.52,819273,71.38,1205.04,65.74,1.1603,16708,34996,7017.71,7539.88,7769.53,0,0.99,0.96
08/08/2018,6305.8,778373.09,532064,235154,5.95E+12,9.18,640898,65.24,1216.48,66.94,1.161,12273,36169,6924.47,7377.07,7650.16,0,-0.5,0.96
09/08/2018,6568.23,662877.21,519217,222177,5.95E+12,9.68,647505,63.33,1213.55,66.94,1.1524,10302,34503,6670.24,7168.77,7516.19,0,-0.5,0.96
10/08/2018,6184.71,711164.29,559603,225972,5.95E+12,8.21,644668,61.79,1211.82,74.29,1.1423,12897,34108,6542.38,7034.08,7417.38,-0.57,0.99,0.96
11/08/2018,6295.73,646459.27,449075,192268,6.39E+12,8.38,496767,58.33,1211.82,60.67,1.1423,9699,29578,6352.91,6874.06,7275.93,-0.57,0.99,0.96
12/08/2018,6322.69,897334.57,399762,164889,6.39E+12,9.3,474671,59.3,1211.73,60.67,1.1395,11541,28188,6349.56,6732.79,7140.47,-0.03,0.99,0.96
13/08/2018,6297.57,643103.92,490801,222079,6.39E+12,9.68,735713,58.31,1200.76,67.2,1.1401,13664,31628,6267.71,6609.27,7005.06,-0.03,0.99,0.96
14/08/2018,6199.71,856966.44,535762,247486,6.39E+12,10.56,803302,54.94,1193.78,67.04,1.1347,13691,36996,6305.33,6527.57,6870.56,-0.49,0.99,0.96
15/08/2018,6308.52,772767.31,475594,245905,6.39E+12,8.81,616539,55.61,1182.32,65.01,1.1343,14295,35084,6273.32,6431.04,6757.65,-0.49,0.99,0.96
16/08/2018,6334.73,682208.2,547322,232177,6.39E+12,9.27,599017,55.46,1177.6,65.344,1.1374,13302,33037,6268.6,6359.56,6663.63,-0.32,0.99,0.96
17/08/2018,6580.63,773237.83,584759,233642,6.39E+12,9.49,648257,58.38,1180.89,65.63,1.1449,12333,32168,6280.99,6313.08,6575.6,-0.32,0.99,0.96
18/08/2018,6423.76,613515.6,459134,190775,6.39E+12,8.83,467642,59.17,1180.89,65.63,1.1449,12274,27953,6407.96,6343.61,6514.61,-0.32,0.99,0.96
19/08/2018,6506.07,512799.98,408184,167255,6.39E+12,10.12,485180,57.61,1188.88,65.824,1.1438,12762,26854,6446.37,6327.56,6471.11,-0.32,0.99,0.96
20/08/2018,6308.53,571691.96,524775,214833,6.39E+12,9.53,628369,56.11,1187.56,65.824,1.1489,12594,33467,6503.49,6363.27,6430.93,-0.32,0.99,0.96
21/08/2018,6488.76,527912.04,534176,217629,6.39E+12,9.65,599256,55.17,1192.86,66.142,1.1574,13082,33425,6412.79,6364.69,6384.99,-0.32,0.46,0.96
22/08/2018,6376.71,718451.52,574028,230173,6.39E+12,9.12,596203,56.34,1196.52,67.86,1.1588,13567,32026,6434.45,6383.14,6366.1,-0.32,0.53,0.96
23/08/2018,6534.88,530695.38,501871,217203,6.39E+12,9.68,582759,56.23,1189.76,67.83,1.1542,13000,33815,6391.33,6391.94,6371.17,-0.32,-0.67,0.96
24/08/2018,6719.96,618770.5,577153,219702,6.73E+12,9.63,630245,57.44,1195.88,68.72,1.1633,12695,29804,6466.78,6429.18,6368.79,-0.03,-0.67,0.96
25/08/2018,6763.19,491233.69,478783,196285,6.73E+12,10.88,596320,57.85,1195.88,68.72,1.1633,12273,26122,6543.85,6474.89,6407.02,-0.03,-0.67,0.96
26/08/2018,6707.26,490814.45,430511,172574,6.73E+12,8.35,451004,57.43,1206.18,68.87,1.1649,11746,23840,6672.68,6522.5,6440.41,-0.03,-0.67,0.96
27/08/2018,6884.64,591686.36,595664,223471,6.73E+12,7.78,564913,58.72,1210.06,68.87,1.1683,14017,28754,6730.14,6536.57,6467.88,-0.03,-0.67,0.96
28/08/2018,7096.28,666198.7,597839,237886,6.73E+12,9.38,706877,61.57,1213.44,68.53,1.1691,13410,33359,6785.03,6587.78,6509.81,-0.03,1,0.96
29/08/2018,7047.16,587588.85,588294,237369,6.73E+12,10.38,715081,62.23,1200.51,69.51,1.1709,13519,31756,6896.06,6653.36,6573.85,-0.03,1,0.76
30/08/2018,6978.23,639219.8,540618,231237,6.73E+12,9.35,630931,60.76,1202.69,70.25,1.1664,14620,31447,7009.36,6735.43,6626.61,-0.03,-0.49,1
31/08/2018,7037.58,642490.87,589527,236921,6.73E+12,9.32,633803,60.98,1203.72,69.8,1.1621,12449,32099,7040.56,6789.81,6672.58,-0.03,-0.49,1
01/09/2018,7193.25,577318.5,513465,213180,6.73E+12,9.41,609337,64.17,1203.72,62.96,1.1621,11241,30166,7020.99,6863.24,6705.22,-0.03,-0.49,1
02/09/2018,7272.72,599228.53,442960,187001,6.73E+12,10.09,512226,65.72,1204.53,59.2,1.16,13102,29111,7069.69,6936.39,6760.18,-0.03,-0.49,1
03/09/2018,7260.06,562564.17,525670,222753,6.73E+12,10.02,667559,65.43,1191.68,62.04,1.1615,13705,34835,7167.85,6997.81,6814.94,-0.03,-0.49,1
04/09/2018,7361.66,584062.79,552331,232139,6.73E+12,11.19,751995,66.81,1195.98,63.42,1.1586,13342,35005,7242.01,7053.02,6882.91,-0.03,-0.49,1
05/09/2018,6792.83,818824.12,540142,246345,6.73E+12,11.14,758576,63.17,1196.7,71.14,1.1635,14156,35456,7298.15,7125.73,6945.26,0,0.59,0.96
06/09/2018,6529.17,835491.84,585513,252111,6.73E+12,9.6,695658,57.26,1200.08,71.14,1.162,14088,37078,7138.18,7115.53,6974.98,0,0.59,-0.38
07/09/2018,6467.07,657415.4,617704,230638,7.02E+12,9.5,702911,56.79,1197.36,73.85,1.1572,12664,33033,6894.55,7052.52,6974.57,0,0.59,-0.38
08/09/2018,6225.98,603520.67,489875,204278,7.02E+12,9.52,554538,54.89,1197.36,66.81,1.1572,11549,28446,6596.36,6988.06,6956.51,0,0.59,-0.38
09/09/2018,6300.86,583494.49,446194,188749,7.02E+12,8.89,489099,54.33,1192.83,66.81,1.1561,12560,30519,6407.41,6904.48,6918.14,0,0.59,-0.38
10/09/2018,6329.7,587232.7,535579,222731,7.02E+12,10.45,713519,54.79,1195.13,74.96,1.1594,14374,33868,6331.3,6822.62,6889.11,0,0.45,-0.38
11/09/2018,6321.2,608388.05,549992,237430,7.02E+12,10.36,758177,53.21,1195.44,60.19,1.1596,10880,32809,6285.51,6726.67,6849.47,0,-0.52,-0.38
12/09/2018,6351.8,642622.9,534811,233107,7.02E+12,8.54,553195,51.03,1201.42,60.19,1.1627,10741,29716,6317.25,6620.95,6794.11,-0.42,-0.52,-0.38
13/09/2018,6517.31,653837.55,541694,234061,7.02E+12,9.75,642640,53.31,1205.29,68.59,1.1693,11889,32269,6334.23,6520.03,6744.44,-0.42,-0.52,-0.38
14/09/2018,6512.71,625177.53,527742,223118,7.02E+12,10.83,772459,55.75,1199.33,68.99,1.1635,11699,31041,6396.77,6426.21,6711.51,-0.42,-0.52,-0.38
15/09/2018,6543.2,492770.77,502091,210931,7.02E+12,10.35,605590,56.91,1199.33,68.99,1.1635,11171,27319,6460.61,6395.09,6674.02,-0.42,-0.52,-0.38
16/09/2018,6517.18,502524.34,419923,179344,7.02E+12,10.17,491998,56.5,1193.73,68.864,1.1635,12184,26995,6524.41,6396.65,6627.59,-0.42,-0.52,-0.38
