Date,Open,High,Low,Close,Volume%,Volume,Weighted_bitcoin_price,Address,generatedCoin,Mining_Difficulty,Weighted_litecoin_price,Volume_litecoin,Weighted_gold_price,Oil_price,usd/euro,Num_Wiki_view,Num_tweets,3d MA,9d MA,15d MA,Lable
5/11/2016,703.53,707.51,697.74,703.42,0.11,76455.87085,703.05,555971,1838,2.55E+11,3.88,597634.0206,1302.42,46.23,1.1141,12204,17653,698.45,706.02,691.02,703.42
6/11/2016,703.81,714.26,699.56,711.52,0.09,84692.55892,707.29,519672,1913,2.55E+11,3.88,565175.2577,1273.25,46.23,1.1041,10908,20121,706.06,708.17,694.63,711.52
7/11/2016,710.74,710.74,699.9,703.13,0.22,92117.74036,706.13,628572,1825,2.55E+11,3.85,728942.8571,1286.45,44.76,1.1041,11614,22734,706.02,712.08,697.70,703.13
8/11/2016,703.09,712.99,702.39,709.85,0.63,112661.6507,707.08,662890,2113,2.55E+11,3.84,649307.2917,1271.25,43.49,1.1026,11807,22954,708.17,716.22,701.44,709.85
9/11/2016,709.83,740.05,708.61,723.27,-0.48,183816.8342,720.44,614664,1838,2.55E+11,3.86,749945.5959,1287.6,43.49,1.091,12959,24370,712.08,718.40,705.82,723.27
10/11/2016,722.84,723.02,711.21,715.53,-0.08,95812.57397,718.15,611576,2100,2.55E+11,3.84,608026.0417,1266.08,50.79,1.0893,11493,20972,716.22,712.33,708.30,715.53
11/11/2016,715.55,718.32,714.41,716.41,0.03,88135.07966,716.17,557455,2038,2.55E+11,3.82,556115.1832,1243.06,43.41,1.0855,10046,19923,718.40,707.83,710.18,716.41
12/11/2016,716.75,717.15,704.03,705.05,0.26,90922.84098,710.74,572164,2100,2.55E+11,3.79,684018.4697,1243.06,43.41,1.0855,8957,17540,712.33,704.03,711.20,705.05
13/11/2016,705.2,705.26,687.32,702.03,-0.22,114748.3335,699.95,539464,1775,2.55E+11,3.81,877787.4016,1219.42,43.32,1.0737,9805,19573,707.83,706.22,710.37,702.03
14/11/2016,702,706.28,699.81,705.02,0.13,89570.29917,703.28,633190,2150,2.55E+11,3.88,650981.9588,1221.16,43.32,1.0737,21607,22700,704.03,720.28,710.58,705.02
15/11/2016,705.79,715.72,705.26,711.62,0.91,101519.8647,709.6,653384,1950,2.55E+11,3.9,777510.2564,1225.29,45.81,1.0722,11771,23129,706.22,732.27,711.29,711.62
16/11/2016,711.17,747.61,709.04,744.2,-0.25,194085.1648,728,616360,2138,2.55E+11,3.96,1068878.788,1226.8,45.57,1.0691,12522,23016,720.28,745.59,712.25,744.2
17/11/2016,744.88,755.65,739.51,740.98,-0.2,145692.7784,745.26,627629,1988,2.55E+11,4,780040,1223.36,45.42,1.0626,11377,22943,732.27,748.06,712.26,740.98
18/11/2016,740.71,752.88,736.89,751.59,0.26,117184.1185,745.52,625829,1850,2.82E+11,3.96,669434.3434,1211.86,45.69,1.0588,10650,22105,745.59,744.75,716.46,751.59
19/11/2016,751.83,756.24,744.47,751.62,0.42,147273.1146,751.04,579057,1775,2.82E+11,3.96,517353.5354,1211.86,45.69,1.0588,8894,20995,748.06,740.63,719.68,751.62
20/11/2016,751.88,755.48,717.94,731.03,-0.6,208524.1111,739.08,579558,1600,2.82E+11,3.94,680279.1878,1200.85,47.49,1.063,10466,17894,744.75,740.54,721.52,731.03
21/11/2016,731.27,741.72,730.51,739.25,1.11,82646.76698,735.69,609893,1738,2.82E+11,3.94,507573.6041,1209.57,47.49,1.063,11120,22770,740.63,745.06,723.37,739.25
22/11/2016,739.64,753.87,736.53,751.35,-0.41,174288.5893,745.35,609321,1675,2.82E+11,3.94,595908.6294,1213.46,48.03,1.0627,11421,22500,740.54,745.41,726.59,751.35
23/11/2016,751.74,752.25,738.92,744.59,0.13,102484.7365,746.88,646475,1838,2.82E+11,3.95,552962.0253,1200.88,47.96,1.0553,10960,21827,745.06,742.18,728.90,744.59
24/11/2016,744.62,746.83,733.49,740.29,-0.21,115901.9789,741.31,735177,2025,2.82E+11,3.92,533109.6939,1186.29,47.98,1.0554,11876,21061,745.41,739.11,730.04,740.29
25/11/2016,740.44,741.65,734.59,741.65,-0.19,91683.92872,739.58,682916,1900,2.82E+11,3.91,565675.1918,1183.14,46.06,1.0589,10238,20433,742.18,736.35,731.78,741.65
26/11/2016,741.51,742.21,729.63,735.38,-0.04,74558.04552,737.18,664484,1913,2.82E+11,3.9,457010.2564,1183.14,46.06,1.0589,8430,19734,739.11,734.41,733.04,735.38
27/11/2016,735.44,739.02,731.09,732.03,0.18,71625.54466,734.4,572082,1800,2.82E+11,3.9,418446.1538,1182.25,47.08,1.0614,9523,19864,736.35,734.48,734.84,732.03
28/11/2016,732.48,738.01,732.48,735.81,0.11,84236.55914,734.7,709141,2050,2.82E+11,3.89,443807.1979,1190.75,47.08,1.0614,12311,22289,734.41,739.03,737.09,735.81
29/11/2016,736.33,737.47,734.56,735.6,0.22,93087.0039,735.99,650263,1863,2.82E+11,3.88,628082.4742,1189.49,45.23,1.065,14544,21602,734.48,746.02,739.13,735.6
30/11/2016,736.28,747.93,736.27,745.69,-0.06,113373.2503,741.54,637060,1775,2.82E+11,3.89,477449.8715,1180.16,49.44,1.0589,12018,21457,739.03,760.13,741.40,745.69
1/12/2016,746.05,758.28,746.05,756.77,0.55,107027.1007,751.79,596125,1825,2.82E+11,3.91,507826.087,1168.18,30.44,1.0661,10921,21117,746.02,768.62,742.24,756.77
2/12/2016,757.54,781.3,757.54,777.94,-0.46,166026.9588,768.58,732676,1788,2.87E+11,3.94,649510.1523,1173.89,29.44,1.0664,11564,20335,760.13,774.32,744.71,777.94
3/12/2016,778.25,778.25,764.86,771.16,-0.13,89955.50037,773.13,703995,2150,2.87E+11,3.93,459486.0051,1173.89,29.44,1.0664,8544,16186,768.62,767.91,746.01,771.16
4/12/2016,771.64,773.87,768.16,773.87,0.77,78455.07074,771.88,644845,1850,2.87E+11,3.92,486757.6531,1177.59,42.17,1.0764,8833,16345,774.32,765.60,747.49,773.87
5/12/2016,773.39,773.47,751.71,758.7,0.1,139160.2994,764.32,670364,1900,2.87E+11,3.66,3034480.874,1177.59,46.7,1.0764,10512,18558,767.91,763.68,749.34,758.7
6/12/2016,758.72,765.62,758.72,764.22,-0.17,152553.0965,761.82,748679,1875,2.87E+11,3.52,854357.9545,1173.74,46.7,1.0718,11527,20236,765.60,767.72,751.00,764.22
7/12/2016,764.21,771.54,759.75,768.13,-0.17,125897.424,765.91,768077,2175,2.87E+11,3.58,708726.257,1172.5,46.8,1.0753,10847,21592,763.68,770.58,752.12,768.13
8/12/2016,768.08,774.7,765.95,770.81,-0.14,104057.6505,769.88,651835,1963,2.87E+11,3.66,733084.6995,1173.34,44.49,1.0615,10893,21302,767.72,772.75,753.87,770.81
9/12/2016,769.94,774.53,769.65,772.79,-0.22,89027.63402,771.73,616032,1688,2.87E+11,3.69,476460.7046,1164.91,46.29,1.0561,9588,19749,770.58,772.39,756.04,772.79
10/12/2016,773.02,777.09,772.91,774.65,0.07,69527.00085,774.42,594520,1650,2.87E+11,3.68,568970.1087,1164.91,50.18,1.0561,8835,18331,772.75,774.82,758.24,774.65
11/12/2016,774.75,774.8,765.41,769.73,0.33,74320.05913,771.17,568515,2338,2.87E+11,3.66,532286.8852,1159.78,50.18,1.0635,8676,16070,772.39,776.79,760.53,769.73
12/12/2016,770.04,781.92,770.04,780.09,0.06,98735.04229,775.52,637404,1950,2.87E+11,3.65,675523.2877,1159.78,52.83,1.0635,10465,18775,774.82,780.71,763.73,780.09
13/12/2016,780.65,788.46,777.96,780.56,-0.07,104418.1555,781.91,663897,2225,2.87E+11,3.67,534809.2643,1160.33,52.98,1.0626,11745,20749,776.79,780.04,766.71,780.56
14/12/2016,780.01,782.03,776.84,781.48,0.07,97397.73616,780.09,619913,1738,2.87E+11,3.63,721366.3912,1151.03,51.04,1.0536,11373,21101,780.71,781.49,769.77,781.48
15/12/2016,780.07,781.43,777.8,778.09,0.02,104677.0976,779.35,611935,1588,3.10E+11,3.62,740149.1713,1134.49,50.9,1.0414,10924,19341,780.04,784.61,771.93,778.09
16/12/2016,778.96,785.03,778.96,784.91,-0.06,106921.3259,781.96,638084,1663,3.10E+11,3.63,447873.2782,1131.99,51.9,1.0451,10416,19242,781.49,788.76,773.81,784.91
17/12/2016,785.17,792.51,784.86,790.83,-0.24,100197.6305,788.34,585323,1800,3.10E+11,3.66,699237.7049,1131.99,51.9,1.0451,8770,18364,784.61,791.36,774.67,790.83
18/12/2016,791.01,794.74,788.03,790.53,0.24,76508.57056,791.08,565086,1763,3.10E+11,3.69,528859.0786,1139.95,52.12,1.0402,9127,18930,788.76,794.71,775.96,790.53
19/12/2016,790.69,793.61,790.32,792.71,0.32,94573.83529,791.83,659635,1888,3.10E+11,3.67,619637.6022,1139.95,52.12,1.0402,11821,25718,791.36,809.29,777.22,792.71
20/12/2016,792.25,801.34,791.5,800.88,0.52,125085.4323,796.49,651525,1725,3.10E+11,3.66,638117.4863,1134.12,52.23,1.0388,11646,22945,794.71,833.23,780.03,800.88
21/12/2016,800.64,834.28,799.41,834.28,0.23,190388.5456,817.15,704306,1988,3.10E+11,3.66,795969.9454,1132.6,52.49,1.0424,12246,25531,809.29,873.60,784.70,834.28
22/12/2016,834.18,875.78,834.15,864.54,0.31,234729.4029,852.16,683218,1988,3.10E+11,3.7,988578.3784,1130.59,52.95,1.0437,13374,27288,833.23,895.11,791.13,864.54
23/12/2016,864.89,925.12,864.68,921.98,-0.51,308178.5343,894.17,659622,1900,3.10E+11,4.19,3708615.752,1131.68,53.02,1.0456,14116,29448,873.60,905.66,801.20,921.98
24/12/2016,922.18,923.48,886.34,898.82,0.06,151731.8585,907.7,550962,1713,3.10E+11,4.6,4298608.696,1131.68,53.02,1.0456,11547,22045,895.11,900.87,809.61,898.82
25/12/2016,899.65,899.65,862.42,896.18,-0.15,161515.7081,889.48,470730,2063,3.10E+11,4.42,2570837.104,1142,53.02,1.0455,10882,17925,905.66,912.33,817.71,896.18
26/12/2016,896.91,913.18,896.9,907.61,0.33,136967.8526,903.65,590003,1775,3.10E+11,4.36,1743830.275,1142,53.9,1.0455,12433,19894,900.87,938.91,826.90,907.61
27/12/2016,908.35,940.05,904.26,933.2,0.36,181566.4102,921.47,647978,1950,3.10E+11,4.44,2093344.595,1138.39,53.9,1.0457,13454,22525,912.33,960.87,837.11,933.2
28/12/2016,934.83,975.92,934.83,975.92,-0.17,247681.5508,955.38,660743,2050,3.18E+11,4.56,2263004.386,1140.54,54.06,1.0413,14314,24151,938.91,970.22,850.13,975.92
29/12/2016,975.13,979.4,954.5,973.5,-0.05,205351.1637,970.63,654659,1875,3.18E+11,4.57,2046575.492,1150.4,53.77,1.049,15813,22502,960.87,966.16,862.93,973.5
30/12/2016,972.53,972.53,934.83,961.24,-0.47,195228.475,960.28,642264,1963,3.18E+11,4.45,2677033.708,1150.94,53.72,1.0517,16270,18971,970.22,974.44,875.14,961.24
31/12/2016,960.63,963.74,947.24,963.74,0.46,103390.6637,958.84,571945,1850,3.18E+11,4.35,2117406.897,1150.94,53.72,1.0517,10295,18483,966.16,994.61,887.06,963.74
1/01/2017,963.66,1003.08,958.7,998.33,0.46,150646.327,980.94,463524,1950,3.18E+11,4.42,2565045.249,1133.75,53.88,1.0455,9554,21071,974.44,1021.31,900.90,998.33
2/01/2017,998.62,1031.39,996.7,1021.75,-0.18,219524.3568,1012.12,703956,1988,3.18E+11,4.6,3172891.304,1152.15,53.88,1.0455,22579,26461,994.61,1073.44,916.31,1021.75
3/01/2017,1021.6,1044.08,1021.6,1043.84,0.75,179290.8461,1032.78,654614,2050,3.18E+11,4.64,2167176.724,1155.07,53.83,1.0405,25183,27269,1021.31,1070.65,933.05,1043.84
4/01/2017,1044.4,1159.42,1044.4,1154.73,0.52,313376.4413,1100.74,696386,1913,3.18E+11,4.73,2909598.309,1163.29,53.83,1.0489,22281,31611,1073.44,1023.44,956.64,1154.73
5/01/2017,1156.73,1191.1,910.42,1013.38,-0.23,477754.6872,1067.91,651157,1750,3.18E+11,4.6,4173043.478,1172.88,48.84,1.0607,24655,33407,1070.65,941.39,968.58,1013.38
6/01/2017,1014.24,1046.81,883.94,902.2,-0.14,365851.5284,961.8,717134,2013,3.18E+11,4.09,2705061.125,1175.22,48.36,1.0532,21964,29065,1023.44,907.33,971.09,902.2
7/01/2017,903.49,908.59,823.56,908.59,-0.45,315497.8399,886.06,645716,1725,3.18E+11,3.85,3799584.416,1175.22,48.36,1.0532,17362,22717,941.39,907.54,970.20,908.59
8/01/2017,908.17,942.72,887.25,911.2,-0.1,173964.7588,912.34,597145,2088,3.18E+11,3.97,2954307.305,1188.75,49.16,1.0574,16490,19595,907.33,907.24,971.03,911.2
9/01/2017,913.24,913.69,879.81,902.83,-0.19,157223.5863,902.39,611419,1700,3.18E+11,4.15,2690409.639,1188.75,47.29,1.0574,17720,23277,907.54,862.76,971.47,902.83
10/01/2017,902.44,914.87,901.06,907.68,1.89,127751.4865,906.51,701527,2000,3.37E+11,4.46,3398632.287,1185.5,47.29,1.0554,16258,22918,907.24,830.09,971.48,907.68
11/01/2017,908.11,919.45,762.77,777.76,-0.24,369265.5661,842.02,638259,1913,3.37E+11,4.22,5180876.777,1185.52,54.3,1.0582,17559,29228,862.76,802.19,961.11,777.76
12/01/2017,775.18,826.25,755.76,804.83,-0.26,281243.754,790.51,623555,2150,3.37E+11,3.9,3510487.179,1185.52,58.36,1.0613,18224,30387,830.09,815.74,949.71,804.83
13/01/2017,803.74,829,780,823.98,-0.46,208813.8609,809.18,591030,1875,3.37E+11,3.9,1979646.154,1195.18,52.37,1.0643,16546,28785,802.19,821.40,939.74,823.98
14/01/2017,825.14,835.09,812.46,818.41,-0.23,113108.3595,822.78,592806,2150,3.37E+11,3.9,1025430.769,1195.18,52.37,1.0643,15220,22367,815.74,823.91,930.22,818.41
15/01/2017,818.14,823.31,812.87,821.8,0.15,86704.51632,819.03,551772,2088,3.37E+11,3.91,2389094.629,1205.65,52.64,1.0601,12144,22232,821.40,853.76,920.75,821.8
16/01/2017,821.78,834.53,820.27,831.53,0.78,100063.1174,827.03,632449,2113,3.37E+11,3.91,2086767.263,1205.65,52.64,1.0601,13679,24103,823.91,875.36,909.63,831.53
17/01/2017,830.95,910.56,830.8,907.94,0.42,178257.8305,870.06,657197,1975,3.37E+11,3.91,1231836.317,1210.41,52.48,1.0713,16112,25648,853.76,897.88,902.05,907.94
18/01/2017,909.37,917.5,858.3,886.62,-0.53,252731.9469,892.95,649975,1875,3.37E+11,3.88,1113664.948,1214.89,51.08,1.063,14637,26491,875.36,893.57,891.57,886.62
19/01/2017,888.34,904.61,884.34,899.07,-0.18,118136.8766,894.09,685645,2175,3.37E+11,3.86,1059753.886,1207.34,51.37,1.0664,14435,27848,897.88,905.30,874.52,899.07
20/01/2017,898.17,899.4,887.01,895.03,0.26,96914.06861,894.9,663085,2363,3.37E+11,3.88,883293.8144,1207.34,52.42,1.0703,11860,23365,893.57,913.83,866.63,895.03
21/01/2017,895.55,927.37,895.53,921.79,0.04,122143.5949,910.06,637023,2263,3.37E+11,3.9,696846.1538,1193.35,52.42,1.0703,10255,20833,905.30,922.49,867.94,921.79
22/01/2017,922.21,937.53,897.56,924.67,-0.37,126642.3318,920.49,564645,2175,3.93E+11,3.87,679801.0336,1193.35,52.75,1.0765,11029,20816,913.83,912.79,869.01,924.67
23/01/2017,925.5,928.27,916.74,921.01,0.54,79737.99411,922.88,620376,1725,3.93E+11,3.84,709664.0625,1214.91,52.75,1.0765,14272,24809,922.49,905.08,869.66,921.01
24/01/2017,910.68,924.15,892.29,892.69,0.09,123044.3671,904.95,723324,1863,3.93E+11,3.81,690083.9895,1215.28,53.18,1.0731,13062,28304,912.79,903.94,868.99,892.69
25/01/2017,891.92,903.25,891.69,901.54,0.08,134690.6699,897.1,711276,1863,3.93E+11,3.75,1830277.333,1204.14,52.75,1.0748,12050,27278,905.08,912.96,868.58,901.54
26/01/2017,902.4,919.33,902.22,917.59,-0.06,144948.2634,910.38,721023,1938,3.93E+11,3.77,1543029.178,1191.22,53.78,1.0682,11932,24366,903.94,919.64,877.90,917.59
27/01/2017,918.36,923.22,915.85,919.75,-0.45,136619.1668,919.3,662445,2125,3.93E+11,3.84,1315020.833,1188.33,53.17,1.0699,11747,23178,912.96,920.28,885.56,919.75
28/01/2017,919.81,923.91,919.81,921.59,-0.12,74873.65405,921.28,661095,1900,3.93E+11,3.85,858511.6883,1188.33,53.17,1.0699,12571,21300,919.64,920.49,892.07,921.59
29/01/2017,922.07,923.42,919.15,919.5,0.29,66068.46608,921.04,644559,2088,3.93E+11,3.85,728420.7792,1191.18,52.63,1.0695,11690,20789,920.28,936.76,898.81,919.5
30/01/2017,920.15,923.05,919.47,920.38,1.05,84959.48564,920.76,644885,1800,3.93E+11,3.94,2586979.695,1194.58,52.63,1.0695,14073,27170,920.49,959.93,905.38,920.38
31/01/2017,920.96,972.02,920.96,970.4,-0.12,173962.0328,946.08,677356,1813,3.93E+11,4.06,3891576.355,1205.15,52.81,1.0798,13225,23711,936.76,990.41,914.64,970.4
1/02/2017,970.94,989.11,970.74,989.02,-0.05,153181.2848,979.95,790453,2400,3.93E+11,4.08,1900473.039,1209.69,52.81,1.0769,13278,22600,959.93,1010.24,920.04,989.02
2/02/2017,990,1013.52,983.22,1011.8,0.35,145873.5065,999.64,639858,1963,3.93E+11,4.07,1271609.337,1216.75,53.54,1.0759,13524,23547,990.41,1028.20,928.39,1011.8
3/02/2017,1011.46,1033.87,1008.79,1029.91,-0.24,197136.1691,1021.01,715695,1863,3.93E+11,4.08,2095213.235,1216.79,52.61,1.0783,12876,26694,1010.24,1033.38,937.11,1029.91
4/02/2017,1031.33,1045.9,1015.16,1042.9,-0.26,149991.2944,1033.82,655219,1800,4.22E+11,4.06,1705985.222,1216.79,52.61,1.0783,11078,27112,1028.20,1036.13,946.97,1042.9
5/02/2017,1043.52,1043.63,1022.37,1027.34,-0.02,110430.1834,1034.21,689329,1988,4.22E+11,4.05,1144543.21,1220.2,47.66,1.075,12070,23530,1033.38,1042.28,954.01,1027.34
6/02/2017,1028.4,1044.64,1028.16,1038.15,0.29,107999.3042,1034.84,619108,1563,4.22E+11,4.06,1224704.433,1228.48,47.66,1.075,13166,29026,1036.13,1054.19,961.57,1038.15
7/02/2017,1040.14,1061.93,1040.14,1061.35,0.37,138936.5281,1050.89,717417,1888,4.22E+11,4.05,1622382.716,1233.03,47.66,1.0683,13554,30138,1042.28,1039.60,970.93,1061.35
8/02/2017,1062.32,1078.97,1037.49,1063.07,1.09,190346.6496,1060.46,665656,1825,4.22E+11,4.03,1741186.104,1237.83,49.59,1.0698,13313,26445,1054.19,1015.37,982.29,1063.07
9/02/2017,1064.7,1088.99,953.34,994.38,-0.51,397152.1919,1025.35,758515,2113,4.22E+11,3.9,5460846.154,1234.52,49.59,1.0655,13381,27886,1039.60,995.83,988.48,994.38
10/02/2017,995.63,998.91,946.69,988.67,-0.47,193848.2208,982.48,658325,1838,4.22E+11,3.77,2100339.523,1230.27,50.58,1.0643,12212,26096,1015.37,997.43,993.21,988.67
11/02/2017,988.9,1009.29,982.83,1004.45,-0.34,102633.5598,996.37,628956,1738,4.22E+11,3.78,883820.1058,1230.27,54.54,1.0643,10009,26759,995.83,998.09,998.86,1004.45
12/02/2017,1003.52,1004.76,996.92,999.18,0.5,67455.79862,1001.1,568401,1750,4.22E+11,3.78,715957.672,1233.58,54.54,1.0598,10944,27211,997.43,998.12,1004.03,999.18
13/02/2017,998.89,1002.1,976,990.64,0.36,101427.5489,991.91,669492,2038,4.22E+11,3.74,1262473.262,1227.44,52.93,1.0598,12472,24621,998.09,1000.89,1008.78,990.64
14/02/2017,991.73,1011.51,986.47,1004.55,-0.35,138144.9287,998.56,675342,2113,4.22E+11,3.74,1068021.39,1227.78,53.2,1.0578,11624,27568,998.12,1013.16,1014.39,1004.55
15/02/2017,1006.21,1008.84,1001.58,1007.48,0.34,89221.39499,1006.03,630944,1738,4.22E+11,3.79,708071.2401,1227.78,53.11,1.0601,12330,26945,1000.89,1027.04,1016.86,1007.48
16/02/2017,1007.65,1033.37,1007.65,1027.44,0.1,119993.5233,1019.03,670733,1888,4.22E+11,3.8,1050415.789,1236.94,53.36,1.0674,12923,24357,1013.16,1042.69,1019.42,1027.44
