Date,Open,High,Low,Close,Volume,Weighted_bitcoin_price,bitcoin_sent,Address,generatedCoin,bitcoin_transactions,Mining_Difficulty,mine_a_block_min,Block_size,Weighted_litecoin_price,Volume_litecoin,Weighted_gold_price,Oil_price,usd/euro,Num_Wiki_view,Num_tweets,bitcoin_sent_inNum,Lable
11/08/2015,264.34,270.39,264.09,270.39,95151.14104,267.3,309321812,269443,4050,114579,52699842409,8.67,410415,4.05,846000,1106.28,49.43,1.1042,7975,26653,1157208.425,270.39
12/08/2015,270.6,270.67,265.47,266.38,99953.03414,268.28,358608226,277812,3150,117772,52699842409,11.61,503204,4.06,866970.4433,1116.29,37.51,1.1159,8033,29241,1336693.85,266.38
13/08/2015,266.18,266.23,262.84,264.08,104540.6487,264.83,383318344,276354,3675,117360,52699842409,9.83,444049,3.92,614548.4694,1120.14,42.23,1.115,9529,31087,1447412.846,264.08
14/08/2015,264.13,267.47,261.48,265.68,102350.6744,264.69,365425419,272462,3550,111113,52699842409,10.18,433369,3.96,797265.1515,1115.5,42.5,1.1109,7164,30737,1380578.862,265.68
15/08/2015,265.53,266.67,261.3,261.55,73252.5781,263.76,273605267,268286,3425,94807,52699842409,10.46,391478,3.98,506605.5276,1115.5,42.5,1.1109,6294,28722,1037326.611,261.55
16/08/2015,261.87,262.44,257.04,258.51,114313.7406,259.96,281170353,279628,3450,89360,52699842409,10.49,378583,3.94,811604.0609,1116.38,41.87,1.1078,6528,24050,1081590.833,258.51
17/08/2015,258.49,260.51,257.12,257.98,83621.77008,258.52,391570447,283850,3675,114902,52699842409,9.81,425368,3.98,575140.7035,1116.38,41.87,1.1078,7516,37040,1514662.104,257.98
18/08/2015,257.93,257.99,211.08,211.08,179716.8685,234.52,456235577,302537,3525,119657,52699842409,10.18,479367,3.72,931284.9462,1117.02,42.62,1.1024,11266,28767,1945401.573,211.08
19/08/2015,225.67,237.41,222.77,226.68,266818.0423,228.13,376761205,288421,3900,119995,52699842409,9.14,414436,3.48,1650192.529,1127.82,40.8,1.112,11741,28539,1651519.769,226.68
20/08/2015,226.9,237.37,226.9,235.35,139338.6004,231.63,369506652,277371,3750,118080,52699842409,9.68,407439,3.54,814378.5311,1148.15,41.14,1.1242,10337,36462,1595245.227,235.35
21/08/2015,235.35,236.43,231.72,232.57,99024.86967,234.02,330450657,282522,4125,113627,52699842409,8.66,366045,3.59,479284.1226,1157.67,40.45,1.1386,9526,39012,1412061.606,232.57
22/08/2015,232.66,234.96,222.7,230.39,100816.3177,230.18,291984277,297783,3950,105507,54256630328,9.2,378242,3.53,542130.3116,1157.67,40.45,1.1386,7411,34967,1268504.114,230.39
23/08/2015,230.38,232.71,225.58,228.17,80304.52424,229.21,235199888,288022,3350,94395,54256630328,10.75,408777,3.45,598846.3768,1159.2,38.24,1.1619,8932,27692,1026132.752,228.17
24/08/2015,228.11,228.14,210.44,210.49,270044.2316,219.3,438127375,307879,3875,125213,54256630328,9.31,464596,3.19,2281702.194,1159.2,38.24,1.1619,11436,34342,1997844.847,210.49
25/08/2015,210.07,226.32,199.57,221.61,284944.2605,214.39,442053117,288411,3375,121838,54256630328,10.53,486048,2.88,3959826.389,1146.39,39.31,1.1517,9503,37941,2061911.083,221.61
26/08/2015,222.08,231.18,220.2,225.83,141482.0745,224.82,357042430,285266,4025,122691,54256630328,8.94,384750,2.94,1548173.469,1132.57,38.6,1.1314,10627,33987,1588125.745,225.83
27/08/2015,226.05,228.64,223.68,224.77,97016.69693,225.79,338595745,277794,3425,119942,54256630328,10.57,438590,2.91,665336.7698,1125.05,42.56,1.1246,8331,34558,1499604.699,224.77
28/08/2015,224.7,235.22,220.93,231.4,137405.0688,228.06,381083565,297477,3875,120230,54256630328,9.37,413005,2.86,1463825.175,1131.18,45.22,1.1185,7371,39945,1670979.413,231.4
29/08/2015,231.55,233.22,227.33,229.78,74380.61353,230.47,218754824,287960,4000,107329,54256630328,8.97,351047,2.89,590332.1799,1131.18,45.22,1.1185,8043,14768,949168.3256,229.78
30/08/2015,229.9,232.07,226.25,228.76,84682.4289,229.24,179334165,284866,3750,98189,54256630328,9.63,372107,2.85,525431.5789,1132.78,49.2,1.1211,9233,32134,782298.748,228.76
31/08/2015,229.11,231.96,225.91,230.06,90337.17177,229.26,290538621,304796,3925,127103,54256630328,9.12,454286,2.84,617225.3521,1132.78,49.2,1.1211,8710,35949,1267288.759,230.06
1/09/2015,230.26,231.22,226.86,228.12,89800.97765,229.12,325379386,307795,3850,130256,54256630328,9.24,451844,2.84,484521.1268,1140.52,48.35,1.1315,9295,37021,1420126.51,228.12
2/09/2015,228.03,230.58,226.48,229.28,82070.08181,228.59,316897408,290567,4000,149906,54256630328,8.99,755694,2.8,865360.7143,1137.22,52.99,1.1227,8402,39013,1386313.522,229.28
3/09/2015,229.32,229.6,226.67,227.18,76611.5956,228.19,277863323,303103,3650,128536,54256630328,10.04,494698,2.7,818737.037,1127.81,49.95,1.1123,7967,42474,1217684.048,227.18
4/09/2015,227.21,230.9,227.05,230.3,91594.86149,228.86,252953475,265574,3900,103817,56957648455,9.23,355467,2.67,539898.8764,1124.08,50.79,1.1149,6925,36321,1105276.042,230.3
5/09/2015,230.2,236.14,229.44,235.02,88832.83197,232.7,210800568,318521,3675,124071,56957648455,9.68,448417,2.8,952435.7143,1124.08,50.79,1.1149,5814,29023,905889.8496,235.02
6/09/2015,234.87,242.91,234.68,239.84,106996.3878,238.08,227904982,294414,3600,106149,56957648455,10.04,411318,3,1427120,1121.25,60.14,1.117,6183,35583,957262.1892,239.84
7/09/2015,239.93,242.11,238.72,239.85,88245.67978,240.15,245112540,317821,3800,125315,56957648455,9.46,477578,3.04,741621.7105,1121.25,52.78,1.117,7366,38792,1020664.335,239.85
8/09/2015,239.85,245.78,239.68,243.61,110965.6112,242.23,340200342,334615,3400,125243,56957648455,10.64,692283,3.06,838660.1307,1121.86,52.78,1.1203,8373,46889,1404451.728,243.61
9/09/2015,243.41,244.42,237.82,238.17,98089.72444,240.96,313376377,303151,3725,126308,56957648455,9.58,728355,2.98,771298.6577,1113.77,44.15,1.1207,7966,16909,1300532.773,238.17
10/09/2015,238.34,241.29,235.79,238.48,88961.33848,238.48,326168956,286880,4275,124780,56957648455,8.52,698637,2.93,484750.8532,1109.46,49.63,1.128,8087,37882,1367699.413,238.48
11/09/2015,238.33,241.17,238.33,240.11,80276.84984,239.48,291050156,317309,3950,179844,56957648455,9.12,698082,2.96,422790.5405,1107.64,43.87,1.1338,7807,38518,1215342.225,240.11
12/09/2015,239.85,240.12,234.75,235.23,75635.18464,237.49,185927808,274687,3375,137605,56957648455,10.52,662131,2.9,523255.1724,1107.64,37.16,1.1338,6732,32205,782886.8921,235.23
13/09/2015,235.24,235.93,229.33,230.51,79393.34049,232.75,196033532,322602,3775,145897,56957648455,9.62,623393,2.82,470950.3546,1107.9,37.16,1.1317,6759,40350,842249.3319,230.51
14/09/2015,230.61,232.44,227.96,230.64,91132.32933,230.41,290385382,307697,3800,166563,56957648455,9.44,742593,2.82,402741.1348,1107.63,44,1.1317,9968,16262,1260298.52,230.64
15/09/2015,230.49,259.18,229.82,230.3,80765.63487,237.45,301898171,326856,4000,162839,56957648455,8.99,697781,2.85,322143.5088,1106.87,44.59,1.1269,8844,20470,1271417.861,230.3
16/09/2015,230.25,231.21,227.4,229.09,87778.11669,229.49,327659231,299221,3550,167127,56957648455,9.9,675849,2.81,424505.3381,1113.36,47.15,1.129,8529,45085,1427771.28,229.09
17/09/2015,229.08,230.29,228.93,229.81,82496.4057,229.53,300831983,316949,3600,259135,59335351234,10.27,705268,2.86,568783.2168,1125.02,46.9,1.1435,8761,33180,1310643.415,229.81
18/09/2015,233.52,234.35,232.18,232.98,86779.55929,233.26,297987077,314363,3675,161357,59335351234,9.63,556746,2.94,534945.5782,1134.93,44.68,1.1298,9291,31747,1277488.969,232.98
19/09/2015,232.86,233.21,231.09,231.49,54757.92557,232.16,252167716,271138,3125,114726,59335351234,11.71,469263,2.91,308522.6804,1134.93,44.68,1.1298,7344,39778,1086180.72,231.49
20/09/2015,231.4,232.37,230.91,231.21,62404.19925,231.47,211144137,341423,3200,109030,59335351234,11.3,479239,2.86,345940.2098,1135.9,46.68,1.119,7185,65535,912187.9164,231.21
21/09/2015,231.22,231.22,226.52,227.09,85929.87206,229.01,368135310,350680,3300,131547,59335351234,10.84,602382,2.83,362978.7986,1135.9,46.68,1.119,8482,59563,1607507.576,227.09
22/09/2015,226.97,232.39,225.12,230.62,109315.9367,228.78,343192461,355943,3925,136627,59335351234,9.25,486307,2.83,509660.7774,1128.8,45.83,1.112,9391,82378,1500098.177,230.62
23/09/2015,230.94,231.84,229.59,230.28,74803.1735,230.66,289911373,294921,3950,131242,59335351234,9.01,459781,2.87,314258.1882,1128.17,44.48,1.1186,40016,42946,1256877.538,230.28
24/09/2015,230.36,235.65,230.29,234.53,107850.1139,232.71,281582169,295738,3500,125227,59335351234,10.39,487709,2.9,458086.2069,1143.4,44.91,1.123,7567,46527,1210013.188,234.53
25/09/2015,234.36,237.43,233.68,235.14,95103.55092,235.15,320123674,295114,4100,128002,59335351234,8.78,428839,2.92,328754.1096,1147.1,45.7,1.1195,9114,41322,1361359.447,235.14
26/09/2015,235.08,235.4,233.36,234.34,58514.96546,234.54,238535521,310240,3675,115475,59335351234,9.66,437718,2.89,183950.519,1147.1,45.7,1.1195,5945,41039,1017035.563,234.34
27/09/2015,234.14,234.53,232.48,232.76,60732.82508,233.48,176113324,326824,3725,108600,59335351234,9.79,442062,2.88,259722.5694,1138.51,44.43,1.1244,6308,30532,754297.2589,232.76
28/09/2015,232.84,239.34,232.47,239.14,104738.292,235.95,351668924,302930,3575,138427,59335351234,10.07,514718,2.98,873916.1074,1138.51,44.43,1.1244,7258,35355,1490438.33,239.14
29/09/2015,239.02,239.8,235.93,236.69,95397.71294,237.86,402221532,353417,4350,140490,59335351234,8.26,464740,3.05,949547.541,1129.62,45.23,1.1249,7439,40135,1691001.144,236.69
30/09/2015,236.64,237.73,235.63,236.06,83474.9704,236.52,335851177,329484,3700,139700,59335351234,9.76,514060,3,457030,1120.7,45.09,1.1177,7521,43080,1419969.461,236.06
1/10/2015,236,238.45,235.62,237.55,86487.12537,236.9,372921443,298058,3725,134178,60813224039,9.65,457236,3,548003.3333,1115.03,45.09,1.1195,6915,41189,1574172.406,237.55
2/10/2015,237.26,238.54,236.6,237.29,82882.23402,237.42,408358236,311843,3450,139608,60813224039,10.44,528039,3,377393.3333,1124.72,50.06,1.1216,6633,35561,1719982.461,237.29
3/10/2015,237.2,239.32,236.94,238.73,69240.49569,238.05,238265135,259753,3625,119422,60813224039,9.95,392751,3.02,348264.9007,1124.72,48.42,1.1216,5799,49494,1000903.739,238.73
4/10/2015,238.53,238.97,237.94,238.26,54521.43277,238.42,206171110,306296,3825,103378,60813224039,9.38,372705,3.02,325311.5894,1138.13,51.63,1.1188,6556,33909,864739.1578,238.26
5/10/2015,238.15,240.38,237.04,240.38,97643.83447,238.99,325419595,290693,3825,125395,60813224039,9.4,423255,3.02,422867.5497,1136.23,51.63,1.1188,7937,32712,1361645.236,240.38
6/10/2015,240.36,246.93,240.14,246.06,113140.8966,243.37,420297259,325572,3550,144368,60813224039,10.13,542647,3.08,640487.013,1144.75,61.43,1.1272,10580,39541,1726988.778,246.06
7/10/2015,246.17,246.68,242.59,242.97,94027.80049,244.6,356082859,308697,3325,134798,60813224039,10.85,686500,3.11,545102.8939,1149.92,52.74,1.1237,9002,38773,1455776.202,242.97
8/10/2015,243.07,244.25,242.18,242.3,76210.33134,242.95,488375666,314037,3500,140208,60813224039,10.31,658225,3.06,371875.817,1147.17,44.96,1.1276,7988,35461,2010190.023,242.3
9/10/2015,242.5,244.23,242.12,243.93,71353.20724,243.2,309151271,265620,3150,114518,60813224039,11.25,595056,3.09,316530.4207,1148.95,45.92,1.1358,6977,30426,1271181.213,243.93
10/10/2015,243.74,245.32,243.07,244.94,65143.89815,244.27,290436487,323737,4000,126845,60813224039,9.05,632632,3.11,321816.7203,1148.95,45.92,1.1358,5760,29433,1188997.777,244.94
11/10/2015,244.74,247.24,244.15,247.05,68459.31652,245.8,238335849,294439,3650,104404,60813224039,9.89,541174,3.12,391891.0256,1162.61,44.21,1.1358,6282,27940,969633.2343,247.05
12/10/2015,246.88,247.45,245.18,245.31,70626.72624,246.2,344985193,309767,3550,134268,60813224039,10.18,575100,3.15,397463.4921,1162.61,36.76,1.1358,7768,34146,1401239.614,245.31
13/10/2015,245.2,250.24,243.76,249.51,114080.8318,247.18,412011459,306238,3425,134741,60813224039,10.46,555197,3.16,508218.3544,1168.9,46.66,1.1379,7733,31813,1666847.88,249.51
14/10/2015,249.49,254.27,248.9,251.99,109343.0483,251.16,425102059,309792,3800,141833,60813224039,9.52,526126,3.16,563851.2658,1177.07,46.64,1.1474,9130,28030,1692554.782,251.99
15/10/2015,252.11,255.96,252.05,254.32,99457.82895,253.61,502036863,365671,4150,153329,60883825480,8.65,538090,3.13,456322.6837,1183.43,46.38,1.1386,7470,37296,1979562.569,254.32
16/10/2015,254.3,266.14,253.93,262.87,138450.1176,259.31,477869562,335835,3600,143142,60883825480,10.04,577965,3.11,473569.1318,1179.85,47.26,1.1348,6956,36070,1842850.496,262.87
17/10/2015,262.75,273.58,262.37,270.64,161590.484,267.34,406798831,370216,3400,135775,60883825480,10.57,599780,3.1,791864.5161,1179.85,47.26,1.1348,5901,31701,1521653.441,270.64
18/10/2015,270.91,271.67,260.78,261.64,84260.28169,266.25,280710480,334791,3625,119561,60883825480,9.98,532675,3.04,400585.5263,1173.58,45.89,1.1327,6319,25220,1054311.662,261.64
19/10/2015,261.86,264.82,260.95,263.44,96125.12844,262.77,385603023,349102,4125,143804,60883825480,8.65,510530,3.03,409099.0099,1173.58,45.89,1.1327,8297,35703,1467454.515,263.44
20/10/2015,263.57,270.83,263.23,269.46,115791.8806,266.77,415427049,400900,3200,146221,60883825480,11.26,689353,3.07,378938.1107,1172.87,45.55,1.1346,8665,42914,1557248,269.46
21/10/2015,269.31,270.77,263.84,266.27,95822.46309,267.55,373002234,356706,3600,150055,60883825480,10.08,565292,3.09,319897.0874,1171.79,45.2,1.1339,8204,38896,1394140.288,266.27
22/10/2015,266.5,276.51,266.14,274.02,139623.3243,270.79,421422055,344306,3700,147254,60883825480,9.73,546734,3.1,392029.0323,1167.8,45.38,1.1109,8587,44027,1556268.898,274.02
23/10/2015,273.65,278.68,273.54,276.5,106834.428,275.59,394049138,370420,3725,143319,60883825480,9.64,555678,3.11,384758.8424,1167.47,44.6,1.1018,8024,37326,1429838.303,276.5
24/10/2015,276.5,281.71,276.5,281.65,92953.52754,279.09,372412102,377017,3625,139983,60883825480,9.81,525397,3.1,308100.3226,1167.47,44.6,1.1018,6160,36013,1334379.956,281.65
25/10/2015,281.45,294.06,281.45,283.68,160320.8725,285.16,399864540,372966,3875,131333,60883825480,9.27,527246,3.1,534429.0323,1163.36,43.98,1.1058,6783,30139,1402246.248,283.68
26/10/2015,283.63,285.3,280.51,285.3,113186.6892,283.68,432816702,375812,4100,116236,60883825480,8.91,477430,3.09,362401.2945,1164.56,43.98,1.1058,8519,37096,1525721.595,285.3
27/10/2015,285.18,296.21,285.01,293.79,159737.2867,290.05,526893100,355490,3675,153593,60883825480,9.81,546608,3.1,355641.9355,1165.26,43.2,1.1051,9033,50484,1816559.559,293.79
28/10/2015,293.7,306.33,293.7,304.62,169592.1092,299.59,596889151,350477,3475,160036,60883825480,10.28,592793,3.1,462322.5806,1165.2,45.94,1.0923,9695,45782,1992353.386,304.62
29/10/2015,304.32,318.17,301.82,313.86,208360.4704,309.54,709078060,382999,3775,160911,62253982450,9.5,591662,3.47,3301412.104,1152.96,46.06,1.0977,10211,45960,2290747.755,313.86
30/10/2015,313.94,334.17,313.94,328.02,242791.1447,322.52,804982639,378895,4275,166524,62253982450,8.5,517576,3.94,3098020.305,1144.39,46.59,1.1006,9029,32577,2495915.413,328.02
31/10/2015,328.51,332.78,309.25,314.17,151311.1028,321.18,574842543,367606,3675,155253,62253982450,9.72,540261,3.94,1376939.086,1144.39,46.59,1.1006,6855,35257,1789783.122,314.17
1/11/2015,315.01,327.47,311.88,325.43,115646.5073,319.95,526049717,392575,3825,152335,62253982450,9.52,541944,3.88,979762.8866,1142.05,48.8,1.1016,8294,31402,1644162.266,325.43
2/11/2015,325.94,365.36,323.21,361.19,296342.1726,343.92,821406309,397127,3825,171955,62253982450,9.4,625830,4.07,1548498.771,1137.78,48.8,1.1016,10020,35962,2388364.471,361.19
3/11/2015,361.87,417.9,357.65,403.42,535193.7904,385.21,1303733293,448868,3875,186207,62253982450,9.31,683602,4.41,4217709.751,1125.18,48.06,1.0964,11545,42652,3384474.165,403.42
4/11/2015,403.66,495.56,380.55,411.56,624127.9001,422.83,4647446927,497257,3875,204043,62253982450,9.2,784127,4.54,4967797.357,1111.28,48.06,1.0866,14390,54768,10991289.47,411.56
5/11/2015,408.08,447.56,374.58,386.35,375674.2515,404.14,1469531516,445547,3650,182663,62253982450,9.94,729977,4.08,3190514.706,1106.68,59.23,1.0884,16294,51405,3636194.18,386.35
6/11/2015,388.05,395.84,354.02,374.47,324482.941,378.1,1013244028,431450,3625,166748,62253982450,9.95,658057,3.73,2349034.853,1098.24,60.77,1.0741,11448,43351,2679830.807,374.47
7/11/2015,374.27,390.59,372.43,386.48,148645.7185,380.94,844082466,366087,3800,151345,62253982450,9.43,536131,3.6,732916.6667,1098.24,60.77,1.0741,8075,36433,2215788.486,386.48
8/11/2015,384.28,389.89,368.7,373.37,136700.2585,379.06,721546668,377659,3475,132411,62253982450,10.29,548015,3.53,679756.3739,1091.72,43.08,1.0752,7956,39567,1903515.718,373.37
9/11/2015,374.32,385.28,362.89,380.26,181597.5938,375.69,1125531854,418274,3725,159687,62253982450,9.68,623500,3.38,1241402.367,1091.72,44.63,1.0752,11166,45103,2995905.811,380.26
10/11/2015,379.98,381.39,329.11,336.82,268469.3103,356.83,1060557295,394737,3650,161816,62253982450,9.91,606812,3.26,1707214.724,1090.59,44.63,1.0724,10928,43853,2972164.042,336.82
11/11/2015,339.82,340.58,301,311.08,331362.9611,323.12,1074744805,375284,4200,158761,65848255180,8.53,524536,3.04,1200167.763,1088.51,42.93,1.0743,9358,34774,3326147.577,311.08
12/11/2015,314.08,345.08,313.36,338.15,239502.5483,327.67,980219396,370346,4025,157686,65848255180,8.95,524627,3.13,1320504.792,1084.78,35.62,1.0814,9258,38371,2991483.493,338.15
13/11/2015,338.5,340.91,326.08,336.75,154973.7752,335.56,944879478,358038,4000,154667,65848255180,8.91,493297,3.24,693669.7531,1083.99,40.74,1.0773,8749,35364,2815828.698,336.75
14/11/2015,336.62,338.18,329.97,332.91,115459.6017,334.42,1021761057,386718,3550,150332,65848255180,10.13,541817,3.21,403034.2679,1083.99,40.74,1.0773,6794,30226,3055322.819,332.91
15/11/2015,333.05,334.66,317.49,320.17,135481.7062,326.34,697205262,418112,4000,143209,65848255180,9.19,498394,3.14,557398.0892,1087.72,41.74,1.0686,7023,32216,2136438.261,320.17
16/11/2015,319.73,331.63,315.9,330.75,147858.5516,324.5,855230911,402214,4325,158143,65848255180,8.23,521452,3.12,505772.4359,1087.72,41.74,1.0686,8825,35757,2635534.394,330.75
17/11/2015,330.36,338.35,329.61,335.09,152997.1501,333.35,639658585,380647,3725,156539,65848255180,9.77,557605,3.2,502193.75,1076.2,40.67,1.0642,9949,36957,1918879.811,335.09
18/11/2015,334.59,336.53,330.64,334.59,131053.9076,334.09,599413634,413132,3825,165116,65848255180,9.41,598408,3.19,446996.8652,1070.83,40.75,1.066,9285,40387,1794168.14,334.59
19/11/2015,334.68,335.33,325.27,326.15,136248.6378,330.36,665255492,357979,3400,154347,65848255180,10.59,609871,3.16,458534.8101,1077.58,40.54,1.0734,8819,32915,2013728.938,326.15
20/11/2015,326.41,326.47,312.22,322.02,165183.9766,321.78,709869034,358006,4175,155607,65848255180,8.58,505331,3.12,544307.6923,1081.1,40.39,1.0646,8254,33652,2206069.47,322.02
21/11/2015,322.09,328.16,319.6,326.93,86984.88587,324.2,478580709,374521,4350,150861,65848255180,8.3,468868,3.14,336643.3121,1081.1,40.39,1.0646,7416,25295,1476189.725,326.93
22/11/2015,326.98,327.01,321.26,324.54,72132.32805,324.95,365035885,376446,4300,129487,65848255180,8.37,437165,3.14,341009.5541,1070.34,41.75,1.0636,7287,17983,1123360.163,324.54
23/11/2015,324.35,325.12,321.29,323.05,84955.63456,323.45,429818472,342182,4075,145109,65848255180,8.7,515722,3.13,443853.0351,1070.34,41.75,1.0636,8246,21268,1328855.996,323.05
24/11/2015,323.01,323.06,318.12,320.05,91455.17972,321.06,458285232,384100,3900,152168,72722780643,9.38,523032,3.12,483993.5897,1073.83,42.87,1.0643,7454,20427,1427413.044,320.05
25/11/2015,320.05,329.13,316.77,328.21,128784.3852,323.54,606914095,364227,3700,151713,72722780643,9.69,558613,3.22,893571.4286,1076.15,43.04,1.0624,7164,27288,1875854.902,328.21
26/11/2015,328.3,366.76,328.23,352.68,308453.7341,343.99,719615416,387024,4400,164495,72722780643,8.2,536884,3.51,2478632.479,1072.4,43.04,1.061,9513,24681,2091966.092,352.68
27/11/2015,351.86,363.59,347.87,358.04,155285.3605,355.34,760546628,359600,3325,160102,72722780643,10.75,649564,3.58,776717.8771,1064.23,41.71,1.0593,7169,25861,2140334.969,358.04
28/11/2015,357.14,359.54,352.17,357.38,103254.9921,356.56,695399326,414002,3850,165522,72722780643,9.42,551229,3.54,477906.7797,1064.23,41.71,1.0593,6462,25749,1950301.004,357.38
29/11/2015,357.47,371.94,355.67,371.29,110987.1186,364.09,498026106,321393,3725,129701,72722780643,9.6,453507,3.6,755663.8889,1061.55,41.65,1.0565,7059,24219,1367865.379,371.29
30/11/2015,371.44,382.36,370.38,377.32,191010.7091,375.38,922911696,489674,4050,182486,72722780643,8.92,672512,3.65,914882.1918,1061.55,41.65,1.0565,9143,26261,2458606.468,377.32
1/12/2015,377.41,378.93,356.56,362.49,163893.7237,368.85,911506830,413030,4175,177945,72722780643,8.62,567074,3.53,804994.3343,1067.97,46.06,1.0633,9392,25143,2471212.769,362.49
2/12/2015,361.85,362.23,349.46,359.19,151210.2853,358.18,977350204,427478,4025,183362,72722780643,8.94,655985,3.38,725591.716,1063.88,51.17,1.0615,8799,23887,2728656.553,359.19
3/12/2015,359.33,370.27,357.41,361.05,140088.6691,362.02,752349354,361065,3550,164632,72722780643,10.1,643186,3.38,574979.2899,1054.98,47.12,1.094,8288,23460,2078198.315,361.05
4/12/2015,361.26,363.52,355.76,363.18,99144.15538,360.93,963096778,418070,3825,173433,72722780643,9.48,588732,3.37,395599.4065,1074.5,47.12,1.0881,8029,22066,2668375.524,363.18
5/12/2015,363.72,389.79,363.23,388.95,176085.7553,376.42,1839135698,456577,4375,186019,72722780643,8.19,574139,3.45,772333.3333,1074.5,60.72,1.0881,7077,22531,4885860.735,388.95
6/12/2015,389.55,402.81,387.09,388.78,198342.0905,392.06,2159091304,430043,3975,179553,79102380900,9.11,594406,3.51,1157598.291,1077.66,59.96,1.0837,7456,22728,5507043.065,388.78
7/12/2015,389.98,399.97,385.41,395.54,161580.2607,392.72,1258482078,435598,3675,192683,79102380900,9.82,688185,3.56,1182837.079,1077.66,59.96,1.0837,8731,25413,3204527.597,395.54
8/12/2015,395.75,415.56,389.95,415.56,143001.9792,404.2,1187810088,455232,4375,195046,79102380900,8.23,617038,3.64,754087.9121,1073.17,43.3,1.0892,15178,24716,2938669.193,415.56
9/12/2015,414.44,423.12,406.29,417.56,218892.9818,415.35,1646808160,490303,4200,220155,79102380900,8.56,687724,3.68,1224673.913,1075.89,43.3,1.1025,63357,33862,3964868.569,417.56
10/12/2015,417.99,419.51,411.55,415.48,125294.7396,416.13,1346630161,493281,5400,211820,79102380900,6.67,532228,3.65,695394.5205,1072.64,47.1,1.0941,28831,25232,3236080.458,415.48
11/12/2015,415.28,451.94,415.28,451.94,255861.2578,433.61,1629778020,460519,4000,210099,79102380900,9.01,637256,3.76,1352781.915,1072.09,41.75,1.0986,15030,26210,3758626.462,451.94
12/12/2015,452.33,469.1,410.74,435,298714.3213,441.79,1451065153,531936,4050,203979,79102380900,8.8,689175,3.73,1662600.536,1072.09,41.75,1.0986,10109,23062,3284513.35,435
13/12/2015,431.66,441.68,426.27,433.76,127037.8917,433.34,2267878391,478113,3550,189772,79102380900,10.2,688831,3.62,889107.7348,1068.02,36.31,1.0992,9965,21459,5233485.003,433.76
14/12/2015,433.27,447.14,430.46,444.18,297420.0018,438.76,2138951089,528953,4875,231282,79102380900,7.41,629964,3.63,829608.8154,1068.02,36.31,1.0992,10789,32070,4874991.086,444.18
15/12/2015,443.88,465.32,443.88,465.32,182844.4875,454.6,1988605600,494618,4575,223815,79102380900,7.88,621392,3.72,1377626.344,1061.33,37.35,1.0931,13363,28842,4374407.391,465.32
16/12/2015,465.21,465.21,443.85,454.93,236046.3591,457.3,2021023875,483265,4075,220257,79102380900,8.8,676313,3.76,965077.1277,1067.5,35.52,1.0912,12503,27652,4419470.534,454.93
17/12/2015,454.78,457.86,448.86,456.08,105586.2676,454.4,1899861387,457030,3875,216142,79102380900,9.23,676608,3.73,601790.8847,1060.18,34.95,1.0826,10082,23729,4181032.982,456.08
18/12/2015,455.85,465.18,454.94,463.62,130941.7265,459.9,1863880166,452097,4225,213678,93448670796,8.58,611859,3.76,702816.4894,1059.78,34.73,1.0868,8657,24189,4052794.447,463.62
19/12/2015,463.55,465.58,456.77,462.32,103650.3917,462.06,1792575198,505082,3925,213719,93448670796,9.18,653255,3.74,395890.3743,1059.78,34.73,1.0868,7633,21372,3879529.061,462.32
20/12/2015,462.23,462.64,434.34,442.68,167401.6028,450.47,1787783156,474385,4125,193682,93448670796,8.64,600066,3.63,785986.2259,1070.3,34.74,1.0915,7718,19855,3968706.364,442.68
21/12/2015,442.84,444.73,427.31,438.64,177105.9264,438.38,2324925063,502101,3725,229295,93448670796,9.57,766528,3.5,641274.2857,1072.85,34.74,1.0915,9199,24803,5303446.925,438.64
22/12/2015,437.44,443.69,435.52,436.57,115994.5243,438.3,2103837002,486000,3750,222567,93448670796,9.78,749793,3.44,397116.2791,1075.83,36.14,1.0957,8303,25707,4799993.16,436.57
23/12/2015,436.72,444.53,436.62,442.4,107167.9506,440.07,1977171893,472140,3925,220918,93448670796,9.14,686931,3.51,648002.849,1071.05,37.5,1.0912,8266,26011,4492857.711,442.4
24/12/2015,443.09,458.46,443.08,454.98,127044.2321,449.9,2125909638,448474,3450,210090,93448670796,10.36,729632,3.62,699113.2597,1073.53,38.1,1.0963,7148,23679,4725293.705,454.98
25/12/2015,454.86,458.3,452.08,455.65,85845.30557,455.22,1776785075,377620,4050,180221,93448670796,8.93,528244,3.64,447489.011,1073.53,38.1,1.096,6632,21240,3903134.913,455.65
26/12/2015,455.76,457.49,405.76,417.27,267620.4299,434.07,1154763526,419932,4275,179192,93448670796,8.47,542835,3.52,1102286.932,1073.53,38.1,1.096,8664,21795,2660316.368,417.27
27/12/2015,416.51,424.01,408.88,422.82,128193.2783,418.05,601819357,406454,5125,160066,93448670796,7.02,447306,3.44,595581.3953,1071.28,36.81,1.0968,13392,32284,1439587.028,422.82
28/12/2015,423.34,429.77,418.48,422.28,117218.6932,423.47,911221557,411519,3775,172978,93448670796,9.52,656116,3.49,471968.4814,1071.28,36.81,1.0968,9782,31890,2151797.192,422.28
29/12/2015,422.1,432.98,420.63,432.98,120786.8062,427.17,915598825,415368,3975,184459,93448670796,9.09,621074,3.48,621109.1954,1069.68,37.87,1.092,8690,24417,2143406.197,432.98
