Date,Open,High,Low,Close,Weighted_bitcoin_price,Volume,Address,Mining_Difficulty,Weighted_litecoin_price,Oil_price,usd/euro,Num_Wiki_view,Num_tweets,3d MA,Lable
18/08/2017,4324.34,4370.13,4015.4,4160.62,4217.62,697481.0628,728856,9.23E+11,45.66,48.51,1.1761,38499,61067,4289.65,4193.7
19/08/2017,4137.75,4243.26,3970.55,4193.7,4136.32,719436.6084,713770,9.23E+11,45.85,48.51,1.1761,35335,51709,4228.67,4087.66
20/08/2017,4189.31,4196.29,4069.88,4087.66,4135.79,510125.0267,617442,9.23E+11,45.98,47.37,1.1815,36346,58268,4147.33,4001.74
21/08/2017,4090.48,4109.14,3988.6,4001.74,4047.49,692006.6787,633972,9.23E+11,47.12,47.37,1.1815,37991,53402,4094.37,4100.52
22/08/2017,3998.35,4128.76,3674.58,4100.52,3975.55,946847.5738,529977,9.23E+11,47,47.64,1.1762,41910,59244,4063.31,4151.52
23/08/2017,4089.01,4255.78,4078.41,4151.52,4143.68,571911.9005,843676,9.23E+11,50.3,48.41,1.1807,40176,59293,4084.59,4334.68
24/08/2017,4137.6,4376.39,4130.26,4334.68,4244.73,480065.8737,548838,9.23E+11,51.62,47.43,1.1799,37747,63067,4195.57,4371.6
25/08/2017,4332.82,4455.7,4307.35,4371.6,4366.87,395699.9059,578206,8.88E+11,50.83,47.87,1.1924,35538,58723,4285.93,4352.4
26/08/2017,4372.06,4379.28,4269.52,4352.4,4343.31,348031.7969,618641,8.88E+11,51.41,47.87,1.1924,31638,50258,4352.89,4382.88
27/08/2017,4345.1,4416.59,4317.29,4382.88,4365.46,352187.391,749676,8.88E+11,57.26,46.57,1.1979,29011,47358,4368.96,4382.66
28/08/2017,4384.45,4403.93,4224.64,4382.66,4348.92,450532.557,654533,8.88E+11,62.13,46.57,1.1979,32545,53173,4372.65,4579.02
29/08/2017,4389.21,4625.68,4352.13,4579.02,4486.51,554123.3609,795732,8.88E+11,62.53,46.44,1.1972,35649,60452,4448.19,4565.3
30/08/2017,4570.36,4626.52,4471.41,4565.3,4558.4,425116.2654,799696,8.88E+11,63.11,45.96,1.1884,37497,57072,4508.99,4703.39
31/08/2017,4555.59,4736.05,4549.4,4703.39,4636.11,419517.6663,797085,8.88E+11,67.89,47.23,1.191,40717,58244,4615.9,4892.01
1/09/2017,4701.76,4892.01,4678.53,4892.01,4791.08,542483.1011,782822,8.88E+11,78.58,51.96,1.186,37745,67953,4720.23,4578.77
2/09/2017,4901.42,4975.04,4469.24,4578.77,4731.12,575369.0255,694986,8.88E+11,82.29,53,1.186,34203,53177,4724.72,4582.96
3/09/2017,4585.27,4714.08,4417.59,4582.96,4574.98,422557.042,586966,8.88E+11,78.06,49.28,1.1896,33920,49077,4684.58,4236.31
4/09/2017,4591.63,4591.63,4108.4,4236.31,4381.99,681729.0884,752544,8.88E+11,69.98,49.28,1.1896,40423,77422,4466.01,4376.53
5/09/2017,4228.29,4427.84,3998.11,4376.53,4257.69,633669.882,784428,8.88E+11,67.01,45.88,1.1914,40049,61290,4398.6,4597.12
6/09/2017,4376.59,4617.25,4376.59,4597.12,4491.89,483560.3935,776418,9.23E+11,76.01,45.83,1.1917,39593,57051,4403.32,4599.88
7/09/2017,4589.14,4655.04,4491.33,4599.88,4583.85,402417.189,768389,9.23E+11,78.75,45.83,1.2023,39771,51603,4524.51,4228.75
8/09/2017,4605.16,4661,4075.18,4228.75,4392.52,614883.9646,825480,9.23E+11,72.55,49.56,1.2036,32450,57797,4475.25,4226.06
9/09/2017,4229.81,4308.82,4114.11,4226.06,4219.7,328513.8792,627154,9.23E+11,66.69,49.56,1.2036,29221,54796,4351.56,4122.94
10/09/2017,4229.34,4245.44,3951.04,4122.94,4137.19,405852.7764,558828,9.23E+11,62.6,49.58,1.1953,29004,52629,4192.58,4161.27
11/09/2017,4122.47,4261.67,4099.4,4161.27,4161.2,374250.2278,734974,9.23E+11,64.07,57.17,1.1953,31487,61659,4170.09,4130.81
12/09/2017,4168.88,4344.65,4085.22,4130.81,4182.39,445804.9221,710521,9.23E+11,66.14,57.17,1.1967,36669,64321,4138.34,3882.59
13/09/2017,4131.98,4131.98,3789.92,3882.59,3984.12,557064.0242,718715,9.23E+11,62.4,49.3,1.1885,51285,73211,4058.22,3154.95
14/09/2017,3875.37,3920.6,3153.86,3154.95,3526.2,770322.1644,773640,9.23E+11,51.72,49.89,1.1919,46945,81128,3722.78,3637.52
15/09/2017,3166.3,3733.45,2946.62,3637.52,3370.97,1230527.085,833211,9.23E+11,43.14,49.89,1.1945,45844,78373,3558.35,3625.04
16/09/2017,3637.75,3808.84,3487.79,3625.04,3639.86,499579.6542,647176,9.23E+11,48.92,49.89,1.1945,35393,64396,3472.5,3582.88
17/09/2017,3606.28,3664.81,3445.64,3582.88,3574.9,346625.067,588671,9.23E+11,47.93,49.91,1.1954,33829,52831,3615.15,4065.2
18/09/2017,3591.09,4079.23,3591.09,4065.2,3831.65,507147.0474,673775,1.10E+12,52.05,49.91,1.1954,39631,73426,3757.71,3924.97
19/09/2017,4073.79,4094.07,3868.87,3924.97,3990.42,391933.6892,786890,1.10E+12,53.86,49.48,1.1994,38494,71751,3857.68,3905.95
20/09/2017,3916.36,4031.39,3857.73,3905.95,3927.86,309030.8758,620733,1.10E+12,52.39,50.41,1.1892,34188,59979,3965.37,3631.04
21/09/2017,3901.47,3916.42,3613.63,3631.04,3765.64,374831.387,694714,1.10E+12,49.06,50.55,1.1941,31065,61443,3820.65,3630.7
22/09/2017,3628.02,3758.27,3553.53,3630.7,3642.63,328012.9884,649021,1.10E+12,47.26,50.66,1.1951,28590,63652,3722.56,3792.4
23/09/2017,3629.92,3819.21,3594.58,3792.4,3709.03,250230.9186,568729,1.10E+12,48.48,50.66,1.1951,22355,56876,3684.71,3682.84
24/09/2017,3796.15,3796.15,3666.9,3682.84,3735.51,205598.4259,532701,1.10E+12,48.42,52.22,1.1848,23710,55081,3701.98,3926.07
25/09/2017,3681.58,3950.25,3681.58,3926.07,3809.87,360697.3592,658174,1.10E+12,49.8,52.22,1.1848,26521,72699,3800.44,3892.35
26/09/2017,3928.41,3969.89,3869.9,3892.35,3915.14,266590.7303,728985,1.10E+12,52,51.88,1.1793,26945,61973,3833.75,4200.67
27/09/2017,3892.94,4210.05,3884.82,4200.67,4047.12,416809.9785,691464,1.10E+12,54,52.14,1.1745,27887,65959,4006.36,4174.73
28/09/2017,4197.13,4279.31,4109.7,4174.73,4190.22,408646.8014,758808,1.10E+12,55.1,51.56,1.1786,26235,70657,4089.25,4163.07
29/09/2017,4171.62,4214.63,4039.29,4163.07,4147.15,329636.0112,743932,1.10E+12,52.83,51.67,1.1814,25139,76874,4179.49,4338.71
30/09/2017,4166.11,4358.43,4160.86,4338.71,4256.03,283703.3536,628485,1.10E+12,53.9,51.67,1.1814,21560,56280,4225.5,4403.74
1/10/2017,4341.05,4403.74,4269.81,4403.74,4354.58,277457.3089,624785,1.10E+12,54.62,50.82,1.1733,23638,58917,4301.84,4409.32
2/10/2017,4395.81,4470.23,4377.46,4409.32,4413.2,324419.9329,815069,1.12E+12,53.99,53.86,1.1733,26007,66945,4383.92,4317.48
3/10/2017,4408.46,4432.47,4258.89,4317.48,4354.32,295802.7816,785914,1.12E+12,52.73,48.49,1.1744,26996,70772,4376.85,4229.36
4/10/2017,4319.37,4352.31,4210.42,4229.36,4277.86,261058.1104,639802,1.12E+12,51.89,53.08,1.1759,29069,76296,4318.72,4328.41
5/10/2017,4229.88,4362.64,4164.05,4328.41,4271.24,271998.2918,727434,1.12E+12,51.34,47.33,1.1711,26853,61290,4291.75,4370.81
6/10/2017,4324.46,4413.27,4320.53,4370.81,4357.27,245552.8273,819066,1.12E+12,51.97,47.33,1.173,24784,68406,4309.53,4426.89
7/10/2017,4369.35,4443.88,4321.05,4426.89,4390.29,206575.8754,670951,1.12E+12,52.28,44.4,1.173,22487,76111,4375.37,4610.48
8/10/2017,4429.67,4624.14,4405.64,4610.48,4517.48,290841.3434,689838,1.12E+12,53.1,48.59,1.174,23976,63113,4469.39,4772.02
9/10/2017,4614.52,4878.71,4564.25,4772.02,4707.38,418224.1434,800806,1.12E+12,51.28,48.59,1.174,28288,73002,4603.13,4781.99
10/10/2017,4776.21,4922.17,4765.1,4781.99,4811.37,331951.184,826210,1.12E+12,50.6,50.92,1.1808,29241,79373,4721.5,4826.48
11/10/2017,4789.25,4873.73,4751.63,4826.48,4810.27,254097.9895,780257,1.12E+12,50.78,56.74,1.1859,31418,68320,4793.5,5446.91
12/10/2017,4829.58,5446.91,4822,5446.91,5136.35,543500.7568,783622,1.12E+12,55.5,56.74,1.183,45338,106779,5018.46,5647.21
13/10/2017,5464.16,5840.3,5436.85,5647.21,5597.13,645952.4907,819164,1.12E+12,59.2,51.45,1.182,53804,99372,5306.87,5831.79
14/10/2017,5643.53,5837.7,5591.64,5831.79,5726.16,291474.5686,796789,1.12E+12,62.04,51.45,1.182,40825,83670,5641.97,5678.19
15/10/2017,5835.96,5852.48,5478.61,5678.19,5711.31,345987.1616,826707,1.20E+12,65.56,51.87,1.1796,37131,93320,5719.06,5725.59
16/10/2017,5687.57,5776.23,5544.21,5725.59,5683.4,353321.958,850054,1.20E+12,64.84,51.87,1.1796,41339,77238,5745.19,5605.51
17/10/2017,5741.58,5800.35,5472.72,5605.51,5655.04,322114.4409,873937,1.20E+12,61.92,51.88,1.1766,37203,80151,5669.76,5590.69
18/10/2017,5603.82,5603.82,5151.44,5590.69,5487.44,437229.3616,818815,1.20E+12,58.96,52.04,1.1787,34385,71392,5640.6,5708.52
19/10/2017,5583.74,5744.35,5531.06,5708.52,5641.92,315591.1519,910174,1.20E+12,60.14,51.29,1.1852,34379,85571,5634.91,6011.45
20/10/2017,5708.11,6060.11,5627.23,6011.45,5851.72,402348.3612,850258,1.20E+12,60.14,51.47,1.1784,39782,94627,5770.22,6031.6
21/10/2017,5996.79,6194.88,5965.07,6031.6,6047.08,364986.06,805473,1.20E+12,58.96,51.47,1.1784,44661,66998,5917.19,6008.42
22/10/2017,6036.66,6076.26,5792.34,6008.42,5978.42,340329.0528,981728,1.20E+12,57.54,51.9,1.1749,40331,74513,6017.16,5930.32
23/10/2017,6006,6075.59,5732.47,5930.32,5936.1,404615.8468,877356,1.20E+12,55.33,51.9,1.1749,46345,86442,5990.11,5526.64
24/10/2017,5935.52,5935.52,5504.18,5526.64,5725.46,477813.1308,957976,1.20E+12,55.83,52.47,1.1761,43756,74472,5821.79,5750.8
25/10/2017,5524.6,5754.33,5397.88,5750.8,5606.9,350815.9503,919336,1.20E+12,55.78,52.18,1.1813,40927,72426,5735.92,5904.83
26/10/2017,5747.95,5976.8,5721.22,5904.83,5837.7,326334.0014,730711,1.45E+12,56.16,52.64,1.1651,39086,67679,5727.42,5780.9
27/10/2017,5899.74,5988.39,5728.82,5780.9,5849.46,292356.9095,673653,1.45E+12,55.6,53.9,1.1608,36708,69197,5812.18,5753.09
28/10/2017,5787.82,5876.72,5689.19,5753.09,5776.7,243031.4886,555051,1.45E+12,55.19,53.9,1.1608,31082,59449,5812.94,6153.85
29/10/2017,5754.44,6255.71,5724.58,6153.85,5972.14,478729.5676,911592,1.45E+12,56,54.15,1.1651,33836,64396,5895.95,6130.53
30/10/2017,6114.85,6214.99,6040.85,6130.53,6125.3,289316.4443,889430,1.45E+12,57,54.15,1.1651,42538,73018,6012.49,6468.4
31/10/2017,6132.02,6470.43,6103.33,6468.4,6293.54,367262.2988,829238,1.45E+12,56.16,54.38,1.1646,48178,86043,6250.93,6767.31
1/11/2017,6440.97,6767.31,6377.88,6767.31,6588.37,435664.6831,960573,1.45E+12,54.46,52.25,1.1619,56103,89885,6455.41,7078.5
2/11/2017,6777.77,7367.33,6758.72,7078.5,6995.58,665244.3743,916841,1.45E+12,53.61,52.25,1.1658,74790,92923,6771.4,7207.76
3/11/2017,7087.53,7461.29,7002.94,7207.76,7189.88,468694.9012,818583,1.45E+12,55.33,53.4,1.1608,64293,77953,7017.86,7379.95
4/11/2017,7164.48,7492.86,7031.28,7379.95,7267.14,341785.0852,800319,1.45E+12,55.64,53.4,1.1608,49914,73373,7222.07,7407.41
5/11/2017,7404.52,7617.48,7333.19,7407.41,7440.65,319919.6457,803250,1.45E+12,54.97,47.83,1.161,48027,67196,7331.71,7022.76
6/11/2017,7403.22,7445.77,7007.31,7022.76,7219.76,431025.3947,825192,1.45E+12,55.01,47.83,1.161,51778,72577,7270.04,7144.38
7/11/2017,7023.1,7253.32,7023.1,7144.38,7110.98,327147.6078,939818,1.45E+12,58.77,45.04,1.1587,51470,64461,7191.52,7459.69
8/11/2017,7141.38,7776.42,7114.02,7459.69,7372.88,624206.5603,860914,1.45E+12,62.14,48.82,1.1595,54912,81551,7208.94,7143.58
9/11/2017,7446.83,7446.83,7101.52,7143.58,7284.69,442880.8891,945888,1.45E+12,63.83,48.07,1.1642,54591,81241,7249.22,6618.14
10/11/2017,7173.73,7312,6436.87,6618.14,6885.18,756443.5289,795418,1.45E+12,61.63,51.3,1.1665,53492,80481,7073.8,6357.6
11/11/2017,6618.61,6873.15,6204.22,6357.6,6513.4,753627.935,578308,1.36E+12,61.15,51.3,1.1665,44339,68892,6706.44,5950.07
12/11/2017,6295.45,6625.05,5519.01,5950.07,6097.4,1469044.164,598625,1.36E+12,60.26,57.99,1.1667,45229,71176,6308.6,6559.49
13/11/2017,5938.25,6811.19,5844.29,6559.49,6288.3,996016.3987,917287,1.36E+12,60.55,56.76,1.1667,54732,73373,6289.05,6635.75
14/11/2017,6561.48,6764.98,6461.75,6635.75,6605.99,483971.3678,817534,1.36E+12,62.25,55.7,1.1798,50079,71630,6381.77,7315.54
15/11/2017,6634.76,7342.25,6634.76,7315.54,6981.83,601687.5415,951196,1.36E+12,63.71,55.368,1.1791,46140,79934,6836.93,7871.69
16/11/2017,7323.24,7967.38,7176.58,7871.69,7584.72,675543.6973,903497,1.36E+12,67.57,55.224,1.177,49047,87538,7274.33,7708.99
17/11/2017,7853.57,8004.59,7561.09,7708.99,7782.06,597742.7591,980129,1.36E+12,68.73,56.646,1.179,62242,83410,7632.07,7790.15
18/11/2017,7697.21,7884.99,7463.44,7790.15,7708.95,475705.5132,849503,1.36E+12,68.13,56.646,1.179,48910,68192,7790.28,8036.49
19/11/2017,7766.03,8101.91,7694.1,8036.49,7899.63,398666.7649,908966,1.36E+12,70.67,56.354,1.1733,44907,72762,7845.21,8200.64
20/11/2017,8039.07,8336.86,7949.36,8200.64,8131.48,429005.5498,989857,1.36E+12,71.84,56.354,1.1733,58371,102144,8009.09,8071.26
21/11/2017,8205.74,8348.66,7762.71,8071.26,8097.09,528289.791,979924,1.36E+12,70.72,56.83,1.1738,61690,87110,8102.8,8253.55
22/11/2017,8077.95,8302.26,8075.47,8253.55,8177.31,444342.9578,870876,1.36E+12,71.05,58.02,1.1822,53155,78405,8175.15,8038.77
23/11/2017,8232.38,8267.4,8038.77,8038.77,8144.33,518787.9057,956721,1.36E+12,73.12,58.02,1.1851,47490,75047,8121.19,8253.69
24/11/2017,8074.02,8374.16,7940.93,8253.69,8160.7,619874.5421,907143,1.36E+12,75.47,58.95,1.1933,45720,69886,8182,8790.92
25/11/2017,8241.71,8790.92,8191.15,8790.92,8503.67,510610.1286,931680,1.35E+12,83.4,58.95,1.1933,44223,71625,8361.13,9330.55
26/11/2017,8789.04,9522.93,8775.59,9330.55,9104.53,601412.6928,936230,1.35E+12,86.96,58.11,1.1898,65803,80943,8791.72,9818.35
27/11/2017,9352.72,9818.35,9352.72,9818.35,9585.54,589775.8699,1057287,1.35E+12,89.17,58.11,1.1898,123516,98413,9313.27,10058.8
28/11/2017,9823.43,10125.7,9736.3,10058.8,9936.06,638967.5553,1025731,1.35E+12,93.53,57.99,1.184,144286,106360,9735.9,9888.61
29/11/2017,10077.4,11517.4,9601.03,9888.61,10271.11,1126343.671,1131747,1.35E+12,91.99,57.3,1.1847,262289,128781,9921.92,10233.6
30/11/2017,9906.79,10801,9202.05,10233.6,10035.86,828099.4147,1084885,1.35E+12,86.55,57.4,1.1904,212459,103190,10060.34,10975.6
1/12/2017,10198.6,11046.7,9694.65,10975.6,10478.89,647312.8234,1116245,1.35E+12,92.79,53.01,1.1896,167229,105017,10365.94,11074.6
2/12/2017,10978.3,11320.2,10905.1,11074.6,11069.55,464201.3538,942700,1.35E+12,100.33,53.01,1.1896,111343,88292,10761.27,11323.2
3/12/2017,11082.7,11858.7,10862,11323.2,11281.65,585757.3812,1016509,1.35E+12,101.48,53.11,1.1866,107583,83022,11124.47,11657.2
4/12/2017,11315.4,11657.2,11081.8,11657.2,11427.9,536617.3887,1145180,1.35E+12,101.6,53.11,1.1866,161367,97945,11351.67,11916.7
5/12/2017,11685.7,12032,11604.6,11916.7,11809.75,583861.6533,1145916,1.35E+12,103.21,47.84,1.1826,159921,103919,11632.37,14291.5
6/12/2017,11923.4,14369.1,11923.4,14291.5,13126.85,964153.6265,1230813,1.59E+12,101.24,46.08,1.1796,179109,116856,12621.8,17899.7
7/12/2017,14266.1,17899.7,14057.3,17899.7,16030.7,1119770.161,1068971,1.59E+12,97.97,45.49,1.1773,331637,155600,14702.63,16569.4
8/12/2017,17802.9,18353.4,14336.9,16569.4,16765.65,1260672.803,1125005,1.59E+12,112.91,45.49,1.1773,344686,124260,16253.53,15178.2
9/12/2017,16523.3,16783,13674.9,15178.2,15539.85,895201.6973,1187736,1.59E+12,145.22,48.23,1.1773,214245,114109,16549.1,15455.4
10/12/2017,15168.4,15850.6,13226.6,15455.4,14925.25,900038.5232,1077265,1.59E+12,147.52,50.6,1.1769,189621,100455,15734.33,16936.8
11/12/2017,15427.4,17513.9,15404.8,16936.8,16320.72,744691.4126,1153418,1.59E+12,183.77,50.6,1.1769,242875,128425,15856.8,17415.4
12/12/2017,16919.8,17781.8,16571.6,17415.4,17172.15,850435.1262,1096932,1.59E+12,270,57.14,1.1742,230521,113215,16602.53,16408.2
13/12/2017,17500,17653.1,16039.7,16408.2,16900.25,767852.5522,1261348,1.59E+12,311.81,56.6,1.1826,201431,98863,16920.13,16564
14/12/2017,16384.6,17085.8,16185.9,16564,16555.07,832216.3427,1283929,1.59E+12,289.38,57.048,1.1778,163855,109628,16795.87,17706.9
15/12/2017,16601.3,18154.1,16601.3,17706.9,17265.9,828801.2566,1179829,1.59E+12,287.1,57.312,1.1749,128830,105711,16893.03,19497.4
16/12/2017,17760.3,19716.7,17515.3,19497.4,18622.42,684153.8215,1136363,1.59E+12,299.58,57.312,1.1749,117337,82782,17922.77,19140.8
17/12/2017,19475.8,20089,18974.1,19140.8,19419.92,685615.5914,1176110,1.59E+12,313.72,57.196,1.1782,124072,84441,18781.7,19114.2
18/12/2017,19106.4,19371,18355.9,19114.2,18986.88,781565.9959,1197857,1.87E+12,335.06,57.196,1.1782,137631,97245,19250.8,17776.7
19/12/2017,19118.3,19177.8,17275.4,17776.7,18337.05,921331.3941,1048091,1.87E+12,355.08,57.54,1.184,156057,83423,18677.23,16624.6
20/12/2017,17760.3,17934.7,16077.7,16624.6,17099.32,1295355.58,1025885,1.87E+12,330.61,58.09,1.1871,164499,101169,17838.5,15802.9
21/12/2017,16642.4,17567.7,15342.7,15802.9,16338.92,1010874.636,1002360,1.87E+12,317.85,58.36,1.1874,141432,105591,16734.73,13831.8
22/12/2017,15898,15943.4,11833,13831.8,14376.55,1544042.181,1112381,1.87E+12,272.99,58.47,1.1862,164227,124670,15419.77,14699.2
23/12/2017,13948.7,15603.2,13828.8,14699.2,14519.98,901240.9196,980574,1.87E+12,282.96,58.47,1.1862,145737,100098,14777.97,13925.8
24/12/2017,14608.2,14626,12747.7,13925.8,13976.92,827957.7887,1023773,1.87E+12,277.26,58.47,1.187,109871,70864,14152.27,14026.6
25/12/2017,13995.9,14593,13448.9,14026.6,14016.1,760889.2562,879901,1.87E+12,276.81,59.97,1.187,116313,64029,14217.2,16099.8
26/12/2017,14036.6,16461.2,14028.9,16099.8,15156.63,887684.1461,912401,1.87E+12,280.35,59.97,1.1858,126930,77648,14684.07,15838.5
27/12/2017,16163.5,16930.9,15114.3,15838.5,16011.8,779899.8319,1032417,1.87E+12,278.53,59.64,1.1888,99195,78968,15321.63,14606.5
28/12/2017,15864.1,15888.4,13937.3,14606.5,15074.08,818391.5511,1003665,1.87E+12,256.65,59.84,1.1943,92296,79968,15514.93,14656.2
29/12/2017,14695.8,15279,14307,14656.2,14734.5,884013.7202,1094029,1.87E+12,248.06,60.42,1.2005,91724,77151,15033.73,12952.2
30/12/2017,14681.9,14681.9,12350.1,12952.2,13666.52,1057518.652,1009195,1.87E+12,229.42,60.42,1.2005,83250,71377,14071.63,14156.4
31/12/2017,12897.7,14377.4,12755.6,14156.4,13546.78,895880.7569,1007352,1.87E+12,225.17,60.42,1.2012,67355,64989,13921.6,13657.2
1/01/2018,14112.2,14112.2,13154.7,13657.2,13759.08,747956.9855,966713,1.93E+12,229.88,65.8,1.2012,65416,62044,13588.6,14982.1
2/01/2018,13625,15444.6,13163.6,14982.1,14303.82,1177769.309,1142472,1.93E+12,244.32,65.8,1.2059,85549,77723,14265.23,15201
3/01/2018,14978.2,15572.8,14844.5,15201,15149.12,1113721.468,1132612,1.93E+12,251.24,60.99,1.2015,91452,79086,14613.43,15599.2
4/01/2018,15270.7,15739.7,14522.2,15599.2,15282.95,1425326.9,1253400,1.93E+12,239.84,60.99,1.2068,86342,74534,15260.77,17429.5
5/01/2018,15477.2,17705.2,15202.8,17429.5,16453.68,1448970.63,1068678,1.93E+12,246.08,67.25,1.2029,79232,76404,16076.57,17527
6/01/2018,17462.1,17712.4,16764.6,17527,17366.53,1054591.818,1171166,1.93E+12,279.68,65.81,1.2029,79836,62977,16851.9,16477.6
7/01/2018,17527.3,17579.6,16087.7,16477.6,16918.05,937814.96,1127779,1.93E+12,292.99,65.81,1.1967,79013,67259,17144.7,15170.1
8/01/2018,16476.2,16537.9,14208.2,15170.1,15598.1,1180521.972,1158259,1.93E+12,267.56,67.66,1.1967,87562,30585,16391.57,14595.4
9/01/2018,15123.7,15497.5,14424,14595.4,14910.15,1117359.634,1150333,1.93E+12,250.08,67.66,1.1937,91854,80932,15414.37,14973.3
10/01/2018,14588.5,14973.3,13691.2,14973.3,14556.58,1270957.911,1125371,1.93E+12,245.88,75.3,1.1948,99815,82357,14912.93,13405.8
11/01/2018,14968.2,15018.8,13105.9,13405.8,14124.68,1170582.269,1223977,1.93E+12,239.74,63.69,1.2032,88028,100333,14324.83,13980.6
12/01/2018,13453.9,14229.9,13158.1,13980.6,13705.62,880346.8825,1152568,1.93E+12,233.76,63.69,1.2202,75933,80737,14119.9,14360.2
13/01/2018,13952.4,14659.5,13952.4,14360.2,14231.12,896879.5058,943080,2.23E+12,249.04,63.69,1.2202,65514,63396,13915.53,13772
14/01/2018,14370.8,14511.8,13268,13772,13980.65,792817.1855,967584,2.23E+12,251.1,63.73,1.2264,57507,65657,14037.6,13819.8
15/01/2018,13767.3,14445.5,13641.7,13819.8,13918.58,916099.1906,953007,2.23E+12,236.96,63.73,1.2264,63876,76852,13984,11490.5
16/01/2018,13836.1,13843.1,10194.9,11490.5,12341.15,1527718.238,999065,2.23E+12,201.56,63.73,1.226,74029,102135,13027.43,11188.6
17/01/2018,11431.1,11678,9402.29,11188.6,10925,1723624.732,1090522,2.23E+12,178.87,63.96,1.2186,89187,111394,12166.3,11474.9
18/01/2018,11198.8,12107.3,10942.5,11474.9,11430.88,1314019.534,1053533,2.23E+12,190.91,63.926,1.2238,70655,100366,11384.67,11607.4
19/01/2018,11429.8,11992.8,11172.1,11607.4,11550.52,929862.909,1027758,2.23E+12,193.29,63.334,1.2222,58273,57244,11423.63,12899.2
20/01/2018,11656.2,13103,11656.2,12899.2,12328.65,957258.1225,973534,2.23E+12,203.59,63.334,1.2222,50979,75149,11993.83,11600.1
21/01/2018,12889.2,12895.9,11288.2,11600.1,12168.35,816477.1539,985152,2.23E+12,199.38,63.554,1.2262,47043,76295,12035.57,10931.4
22/01/2018,11633.1,11966.4,10240.2,10931.4,11192.78,941446.2109,944996,2.23E+12,183.48,63.554,1.2262,53460,93708,11810.23,10868.4
23/01/2018,10944.5,11377.6,10129.7,10868.4,10830.05,892018.9229,900248,2.23E+12,177.53,64.47,1.2299,48401,81995,11133.3,11359.4
24/01/2018,10903.4,11501.4,10639.8,11359.4,11101,895504.0043,944583,2.23E+12,179.6,65.61,1.2408,50792,78855,11053.07,11259.4
25/01/2018,11421.7,11785.7,11057.4,11259.4,11381.05,779644.2261,841506,2.60E+12,180.9,65.51,1.2396,53599,79509,11162.4,11171.4
26/01/2018,11256,11656.7,10470.3,11171.4,11138.6,874993.2264,807963,2.60E+12,176.63,66.14,1.2427,45074,73227,11263.4,11440.7
27/01/2018,11174.9,11614.9,10989.2,11440.7,11304.92,670793.7684,870592,2.60E+12,178.9,66.14,1.2427,39103,63956,11290.5,11786.3
28/01/2018,11475.3,12040.3,11475.3,11786.3,11694.3,714053.8608,768043,2.60E+12,187.85,65.56,1.2383,39525,66645,11466.13,11296.4
29/01/2018,11755.5,11875.6,11179.2,11296.4,11526.68,616600.7683,778150,2.60E+12,187.26,65.56,1.2383,41255,82322,11507.8,10106.3
30/01/2018,11306.8,11307.2,10036.2,10106.3,10689.12,808098.3131,838824,2.60E+12,172.82,64.5,1.2402,39961,84246,11063,10221.1
31/01/2018,10108.2,10381.6,9777.42,10221.1,10122.08,794417.7671,676289,2.60E+12,163.34,64.73,1.2414,44012,81651,10541.27,9170.54
1/02/2018,10237.3,10288.8,8812.28,9170.54,9627.23,1034503.221,842407,2.60E+12,150.84,60.37,1.251,47413,93008,9832.65,8830.75
2/02/2018,9142.28,9142.28,7796.49,8830.75,8727.95,1458177.431,854261,2.60E+12,130.46,65.45,1.2463,52986,102640,9407.46,9174.91
3/02/2018,8852.12,9430.75,8251.63,9174.91,8927.35,813655.7971,714666,2.60E+12,144.59,61.25,1.2463,44264,76444,9058.73,8277.01
4/02/2018,9175.7,9334.87,8031.22,8277.01,8704.7,812612.7062,720912,2.60E+12,155.47,63.01,1.2367,42910,78202,8760.89,6955.27
5/02/2018,8270.54,8364.84,6756.68,6955.27,7586.83,1223869.519,903367,2.60E+12,136.43,67.93,1.2367,56614,99959,8135.73,7754
6/02/2018,7051.75,7850.7,6048.26,7754,7176.18,1950870.842,999121,2.87E+12,130.89,67.93,1.2377,57917,109734,7662.09,7621.3
7/02/2018,7755.49,8509.11,7236.79,7621.3,7780.67,1178469.206,814508,2.87E+12,142.52,73.94,1.2264,42782,95072,7443.52,8265.59
8/02/2018,7637.86,8558.77,7637.86,8265.59,8025.02,1164701.205,746349,2.87E+12,144.31,68.96,1.2247,40473,101569,7880.3,8736.98
9/02/2018,8271.84,8736.98,7884.71,8736.98,8407.63,806983.6832,775358,2.87E+12,155.06,68.96,1.2252,40043,89542,8207.96,8621.9
10/02/2018,8720.08,9122.55,8295.47,8621.9,8690,895392.4345,741906,2.87E+12,159.39,75.23,1.2252,33655,77570,8541.49,8129.97
11/02/2018,8616.13,8616.13,7931.1,8129.97,8323.33,735545.728,818420,2.87E+12,150.68,63.14,1.2292,33358,75335,8496.28,8926.57
12/02/2018,8141.43,8985.92,8141.43,8926.57,8548.84,731846.6374,914744,2.87E+12,156.28,63.14,1.2292,42788,83783,8559.48,8598.31
13/02/2018,8926.72,8958.47,8455.41,8598.31,8734.73,652191.8676,852830,2.87E+12,159.3,59.19,1.2352,37817,73084,8551.62,9494.63
14/02/2018,8599.92,9518.54,8599.92,9494.63,9053.25,873699.4896,937586,2.87E+12,187.69,60.582,1.2451,34123,72888,9006.5,10166.4
