Date,Volume,Volume(%),Weighted_bitcoin_price,Weighted_bitcoin_price(%),Address,Address(%),generatedCoin,generatedCoin(%),Mining_Difficulty,Mining_Difficulty(%),Weighted_gold_price,Weighted_gold_price(%),Oil_price,Oil_price(%),usd/euro,usd/euro(%),Num_Wiki_view,Num_Wiki_view(%),Num_tweets,Num_tweets(%),Lable,Lable(%)
12/07/2016,"209,759.83",-0.05,658.72,0.00,"476,759.00",-0.05,"1,788.00",-0.10,"213,000,000,000.00",0.00,"1,344.24",0.00,49.77,-0.10,1.11,0.00,"10,146.00",-0.01,"22,223.00",0.03,664.55,-0.02
13/07/2016,"198,981.24",-0.25,660.61,-0.01,"452,818.00",0.05,"1,613.00",0.09,"213,000,000,000.00",0.00,"1,338.81",0.00,44.75,0.02,1.11,0.00,"10,027.00",-0.09,"22,998.00",-0.06,654.47,0.01
14/07/2016,"150,009.75",-0.18,656.70,0.01,"475,270.00",-0.05,"1,763.00",-0.04,"213,000,000,000.00",0.00,"1,336.56",0.00,45.68,0.01,1.11,-0.01,"9,109.00",-0.06,"21,544.00",-0.05,658.08,0.01
15/07/2016,"123,347.18",-0.38,662.14,0.00,"452,552.00",0.03,"1,688.00",0.16,"213,000,000,000.00",0.00,"1,333.84",0.00,45.95,0.00,1.10,0.00,"8,596.00",-0.17,"20,434.00",-0.07,663.26,0.00
16/07/2016,"75,960.94",0.46,662.58,0.01,"467,772.00",-0.07,"1,963.00",-0.05,"213,000,000,000.00",0.00,"1,333.84",0.00,45.95,-0.02,1.10,0.00,"7,157.00",0.14,"18,987.00",0.02,660.77,0.03
17/07/2016,"110,816.75",-0.07,671.45,0.01,"434,166.00",0.14,"1,863.00",-0.01,"213,000,000,000.00",0.00,"1,337.85",-0.01,45.24,0.00,1.11,0.00,"8,148.00",0.09,"19,456.00",0.10,679.46,-0.01
18/07/2016,"102,792.33",-0.11,675.78,-0.01,"496,566.00",-0.06,"1,850.00",-0.14,"213,000,000,000.00",0.00,"1,329.54",0.00,45.24,-0.01,1.11,0.00,"8,920.00",-0.07,"21,330.00",0.09,673.11,0.00
19/07/2016,"91,126.51",0.55,671.63,0.00,"468,926.00",0.02,"1,600.00",0.17,"213,000,000,000.00",0.00,"1,331.06",-0.01,44.65,0.01,1.10,0.00,"8,270.00",0.01,"23,226.00",-0.03,672.86,-0.01
20/07/2016,"141,522.96",-0.36,668.70,-0.01,"477,671.00",-0.07,"1,875.00",-0.11,"213,000,000,000.00",0.00,"1,322.27",0.00,44.94,0.00,1.10,0.00,"8,357.00",0.04,"22,621.00",-0.08,665.68,0.00
21/07/2016,"91,071.93",1.24,664.22,-0.01,"446,246.00",0.05,"1,663.00",-0.03,"213,000,000,000.00",0.00,"1,325.70",0.00,44.75,-0.01,1.10,0.00,"8,658.00",0.13,"20,837.00",-0.01,665.01,-0.02
22/07/2016,"204,149.36",-0.48,657.21,-0.01,"467,862.00",-0.04,"1,613.00",0.02,"213,000,000,000.00",0.00,"1,327.02",0.00,44.19,0.00,1.10,0.00,"9,800.00",-0.33,"20,712.00",-0.11,650.62,0.01
23/07/2016,"106,515.42",0.69,652.79,0.01,"447,396.00",-0.03,"1,638.00",-0.05,"213,000,000,000.00",0.00,"1,327.02",0.00,44.19,-0.02,1.10,0.00,"6,549.00",0.11,"18,351.00",0.02,655.56,0.01
24/07/2016,"179,570.01",-0.34,658.15,0.00,"433,804.00",0.15,"1,550.00",0.06,"213,000,000,000.00",0.00,"1,323.18",0.00,43.13,0.00,1.10,0.00,"7,274.00",0.28,"18,766.00",0.21,661.28,-0.01
25/07/2016,"118,872.49",1.90,657.65,-0.01,"498,664.00",0.02,"1,638.00",-0.02,"213,000,000,000.00",0.00,"1,318.63",0.00,43.13,0.00,1.10,0.00,"9,280.00",0.09,"22,664.00",0.04,654.10,0.00
26/07/2016,"345,283.20",-0.35,652.03,0.00,"507,457.00",-0.06,"1,613.00",-0.01,"213,000,000,000.00",0.00,"1,317.40",0.01,42.92,-0.02,1.10,0.01,"10,095.00",0.00,"23,499.00",-0.07,651.78,0.00
27/07/2016,"225,831.19",-0.42,652.97,0.00,"477,076.00",0.04,"1,600.00",0.06,"213,000,000,000.00",0.00,"1,332.82",0.00,41.92,-0.02,1.11,0.00,"10,107.00",-0.10,"21,902.00",0.08,654.35,0.00
28/07/2016,"131,871.22",-0.30,655.40,0.00,"494,972.00",-0.06,"1,700.00",0.08,"213,000,000,000.00",0.00,"1,338.00",0.00,41.14,0.01,1.11,0.01,"9,118.00",-0.11,"23,727.00",-0.14,655.03,0.00
29/07/2016,"92,511.85",-0.37,656.17,0.00,"465,294.00",-0.03,"1,838.00",-0.19,"213,000,000,000.00",0.00,"1,342.68",0.00,41.60,0.00,1.12,0.00,"8,102.00",-0.06,"20,354.00",-0.15,656.99,0.00
30/07/2016,"58,611.38",1.95,656.12,-0.02,"450,533.00",0.09,"1,488.00",0.29,"213,000,000,000.00",0.00,"1,342.68",0.01,41.60,-0.20,1.12,0.00,"7,619.00",7.98,"17,310.00",0.02,655.05,-0.05
31/07/2016,"173,191.01",0.14,639.86,-0.04,"492,077.00",0.05,"1,925.00",-0.01,"213,000,000,000.00",0.00,"1,351.10",0.00,33.16,0.00,1.12,0.00,"68,433.00",-0.89,"17,590.00",0.25,624.68,-0.03
01/08/2016,"197,958.49",1.91,615.72,-0.07,"515,927.00",0.04,"1,913.00",0.01,"213,000,000,000.00",0.00,"1,351.81",0.00,33.16,-0.10,1.12,0.01,"7,849.00",0.06,"22,021.00",0.27,606.27,-0.10
02/08/2016,"576,026.51",-0.35,574.51,-0.03,"538,166.00",-0.04,"1,925.00",0.08,"213,000,000,000.00",-0.05,"1,357.85",0.00,29.69,0.23,1.12,-0.01,"8,291.00",1.28,"27,947.00",0.20,547.47,0.03
03/08/2016,"373,075.27",-0.41,557.48,0.03,"517,165.00",-0.06,"2,075.00",-0.08,"202,000,000,000.00",0.00,"1,360.53",-0.01,36.50,0.09,1.11,0.00,"18,927.00",-0.32,"33,437.00",-0.25,566.35,0.02
04/08/2016,"218,862.12",-0.47,572.47,0.01,"488,412.00",-0.02,"1,913.00",0.10,"202,000,000,000.00",0.00,"1,352.40",0.00,39.72,0.14,1.11,0.00,"12,782.00",-0.26,"25,150.00",0.00,578.29,-0.01
05/08/2016,"114,925.10",0.21,575.40,0.01,"477,072.00",-0.11,"2,113.00",-0.02,"202,000,000,000.00",0.00,"1,349.42",0.00,45.44,0.13,1.11,0.00,"9,473.00",-0.20,"25,115.00",-0.18,575.04,0.02
06/08/2016,"139,264.86",0.00,580.17,0.02,"425,211.00",0.05,"2,075.00",-0.11,"202,000,000,000.00",0.00,"1,349.42",-0.01,51.23,-0.11,1.11,0.00,"7,570.00",0.80,"20,484.00",0.01,587.78,0.01
07/08/2016,"139,374.83",-0.26,591.20,0.00,"447,578.00",0.19,"1,850.00",0.00,"202,000,000,000.00",0.00,"1,336.60",0.00,45.41,-0.05,1.11,0.00,"13,610.00",-0.11,"20,769.00",0.17,592.69,0.00
08/08/2016,"103,506.54",0.51,591.21,0.00,"530,901.00",-0.07,"1,850.00",-0.16,"202,000,000,000.00",0.00,"1,333.62",0.00,43.02,0.11,1.11,0.00,"12,052.00",-0.07,"24,232.00",0.01,591.05,-0.01
09/08/2016,"156,669.32",0.11,588.68,0.00,"491,165.00",0.08,"1,550.00",0.22,"202,000,000,000.00",0.00,"1,337.31",0.01,47.62,0.00,1.11,0.01,"11,249.00",-0.20,"24,435.00",0.24,587.80,0.01
10/08/2016,"173,967.07",-0.28,591.52,0.00,"531,356.00",0.00,"1,888.00",-0.01,"202,000,000,000.00",0.00,"1,344.50",0.00,47.62,-0.06,1.12,0.00,"9,015.00",-0.07,"30,224.00",-0.22,592.10,-0.01
11/08/2016,"125,873.17",-0.06,591.98,-0.01,"531,345.00",-0.08,"1,875.00",-0.01,"202,000,000,000.00",0.00,"1,343.50",0.00,44.98,0.13,1.11,0.00,"8,400.00",-0.08,"23,497.00",0.06,589.12,0.00
12/08/2016,"117,813.86",-0.37,587.52,0.00,"491,194.00",-0.07,"1,863.00",0.09,"202,000,000,000.00",0.00,"1,341.04",0.00,50.84,0.00,1.12,0.00,"7,756.00",-0.12,"25,008.00",-0.16,587.56,0.00
13/08/2016,"74,223.06",0.42,586.92,-0.02,"455,323.00",0.00,"2,038.00",0.00,"202,000,000,000.00",0.00,"1,341.04",0.00,50.84,-0.10,1.12,0.00,"6,851.00",0.00,"21,026.00",0.17,585.59,-0.03
14/08/2016,"105,528.85",-0.05,576.63,-0.01,"455,991.00",0.10,"2,038.00",-0.10,"202,000,000,000.00",0.07,"1,336.20",0.00,45.74,0.00,1.12,0.00,"6,860.00",0.15,"24,566.00",0.02,570.47,-0.01
15/08/2016,"100,700.44",0.01,568.64,0.01,"500,686.00",0.07,"1,825.00",-0.08,"217,000,000,000.00",0.00,"1,342.45",0.00,45.74,0.02,1.12,0.01,"7,890.00",0.07,"25,180.00",-0.06,567.24,0.02
16/08/2016,"101,877.23",-0.07,573.29,0.00,"537,436.00",-0.03,"1,688.00",-0.09,"217,000,000,000.00",0.00,"1,345.89",0.00,46.58,0.00,1.13,0.00,"8,422.00",0.03,"23,549.00",-0.04,577.44,-0.01
17/08/2016,"94,548.64",0.10,575.82,0.00,"523,675.00",0.01,"1,538.00",0.25,"217,000,000,000.00",0.00,"1,345.76",0.00,46.79,0.03,1.13,0.01,"8,694.00",0.16,"22,643.00",-0.08,573.22,0.00
18/08/2016,"104,202.43",-0.16,574.81,0.00,"528,979.00",-0.04,"1,925.00",0.00,"217,000,000,000.00",0.00,"1,351.68",0.00,48.22,0.01,1.14,0.00,"10,122.00",-0.17,"20,849.00",-0.11,574.32,0.00
19/08/2016,"87,963.17",-0.11,575.60,0.01,"508,749.00",-0.03,"1,925.00",0.01,"217,000,000,000.00",0.00,"1,346.26",0.00,48.52,0.00,1.13,0.00,"8,392.00",-0.19,"18,562.00",-0.21,575.63,0.01
20/08/2016,"78,238.06",-0.16,579.02,0.00,"495,671.00",-0.10,"1,938.00",0.05,"217,000,000,000.00",0.00,"1,346.26",0.00,48.52,-0.03,1.13,0.00,"6,836.00",0.07,"14,687.00",-0.02,581.70,0.00
21/08/2016,"65,816.71",0.89,581.91,0.00,"446,866.00",0.18,"2,038.00",-0.03,"217,000,000,000.00",0.00,"1,341.50",0.00,47.05,0.00,1.13,0.00,"7,330.00",0.15,"14,412.00",0.31,581.31,0.01
22/08/2016,"124,673.10",0.17,584.28,0.00,"526,727.00",-0.03,"1,975.00",-0.07,"217,000,000,000.00",0.00,"1,335.85",0.00,47.05,0.02,1.13,0.00,"8,395.00",0.06,"18,821.00",0.00,586.75,-0.01
23/08/2016,"145,816.31",-0.34,585.32,-0.01,"512,461.00",0.00,"1,838.00",0.03,"217,000,000,000.00",0.00,"1,339.48",-0.01,48.10,-0.03,1.13,0.00,"8,897.00",0.04,"18,812.00",0.03,583.41,-0.01
24/08/2016,"96,823.78",1.43,581.76,-0.01,"513,945.00",-0.05,"1,900.00",-0.14,"217,000,000,000.00",0.00,"1,331.36",-0.01,46.77,0.01,1.13,0.00,"9,239.00",-0.04,"19,302.00",0.04,580.18,0.00
25/08/2016,"235,360.22",-0.64,578.39,0.00,"489,493.00",-0.01,"1,625.00",0.02,"217,000,000,000.00",0.00,"1,323.12",0.00,47.33,0.01,1.13,-0.01,"8,900.00",-0.05,"20,127.00",-0.03,577.76,0.00
26/08/2016,"84,422.17",0.23,578.72,-0.01,"483,713.00",-0.06,"1,650.00",0.09,"217,000,000,000.00",0.00,"1,324.39",0.00,47.64,0.00,1.12,0.00,"8,442.00",-0.16,"19,606.00",-0.19,579.65,-0.02
27/08/2016,"103,918.92",0.45,574.47,0.00,"456,265.00",-0.06,"1,800.00",0.06,"217,000,000,000.00",0.00,"1,324.39",-0.01,47.64,-0.01,1.12,0.00,"7,126.00",0.06,"15,956.00",0.07,569.95,0.01
28/08/2016,"150,908.58",0.27,571.88,0.00,"427,997.00",0.17,"1,900.00",-0.02,"217,000,000,000.00",0.02,"1,317.25",0.00,46.98,0.00,1.12,0.00,"7,543.00",0.16,"17,112.00",0.29,573.91,0.00
29/08/2016,"192,170.31",-0.36,574.48,0.00,"500,187.00",0.10,"1,863.00",0.10,"221,000,000,000.00",0.00,"1,322.52",0.00,46.98,-0.01,1.12,0.00,"8,722.00",-0.01,"22,110.00",-0.17,574.11,0.01
30/08/2016,"122,117.98",0.08,576.02,0.00,"548,999.00",-0.09,"2,050.00",-0.18,"221,000,000,000.00",0.00,"1,317.43",-0.01,46.35,-0.04,1.11,0.00,"8,666.00",0.06,"18,322.00",-0.05,577.50,0.00
31/08/2016,"131,636.23",0.02,576.14,0.00,"497,980.00",-0.02,"1,675.00",0.04,"221,000,000,000.00",0.00,"1,310.72",0.00,44.70,0.00,1.12,0.00,"9,172.00",-0.06,"17,456.00",0.05,575.47,-0.01
01/09/2016,"134,015.23",0.04,573.99,0.00,"486,458.00",-0.02,"1,750.00",0.09,"221,000,000,000.00",0.00,"1,312.06",0.01,44.70,-0.37,1.12,0.00,"8,596.00",-0.06,"18,373.00",0.12,572.30,0.01
02/09/2016,"139,314.50",0.95,573.60,0.02,"477,624.00",-0.03,"1,913.00",-0.18,"221,000,000,000.00",0.00,"1,319.84",0.00,27.94,0.37,1.12,0.00,"8,115.00",-0.09,"20,605.00",-0.19,575.54,0.04
03/09/2016,"270,971.15",-0.40,586.83,0.03,"464,611.00",-0.06,"1,575.00",0.42,"221,000,000,000.00",0.00,"1,319.84",0.01,38.29,0.00,1.12,0.00,"7,347.00",0.07,"16,664.00",0.02,598.21,0.02
04/09/2016,"162,162.48",-0.16,603.98,0.00,"438,972.00",0.23,"2,238.00",-0.22,"221,000,000,000.00",0.00,"1,327.75",-0.04,38.29,0.13,1.11,0.00,"7,896.00",0.14,"16,972.00",0.37,608.63,0.00
05/09/2016,"135,889.37",-0.05,606.72,0.00,"541,919.00",-0.04,"1,750.00",-0.03,"221,000,000,000.00",0.00,"1,276.03",0.05,43.44,0.16,1.11,0.01,"9,039.00",0.04,"23,183.00",0.51,606.59,0.01
06/09/2016,"129,112.99",-0.05,608.22,0.01,"519,346.00",0.01,"1,700.00",0.12,"221,000,000,000.00",0.00,"1,338.45",0.01,50.56,0.00,1.13,0.00,"9,374.00",0.01,"35,065.00",-0.34,610.44,0.01
07/09/2016,"122,593.95",0.14,612.04,0.01,"525,784.00",-0.05,"1,900.00",-0.05,"221,000,000,000.00",0.00,"1,347.20",0.00,50.56,-0.15,1.12,0.00,"9,426.00",0.07,"23,060.00",-0.14,614.54,0.02
08/09/2016,"139,659.20",-0.26,620.89,0.01,"500,357.00",-0.02,"1,800.00",-0.01,"221,000,000,000.00",0.00,"1,342.18",-0.01,42.77,0.07,1.13,0.00,"10,042.00",-0.09,"19,731.00",-0.03,626.32,-0.01
09/09/2016,"103,432.57",-0.30,624.08,0.00,"491,674.00",-0.09,"1,775.00",0.09,"221,000,000,000.00",0.00,"1,333.46",0.00,45.88,0.00,1.12,0.00,"9,121.00",-0.10,"19,091.00",-0.02,622.86,0.00
10/09/2016,"72,202.48",0.66,623.48,-0.01,"446,010.00",0.03,"1,938.00",0.06,"221,000,000,000.00",0.00,"1,333.46",0.00,45.88,-0.01,1.12,0.00,"8,218.00",-0.04,"18,701.00",-0.14,623.51,-0.03
11/09/2016,"119,717.66",0.00,614.87,-0.01,"458,631.00",0.11,"2,050.00",-0.01,"221,000,000,000.00",0.02,"1,330.92",0.00,45.27,0.14,1.12,0.00,"7,890.00",0.29,"16,124.00",0.17,606.72,0.00
12/09/2016,"119,899.06",0.19,607.28,0.00,"510,506.00",0.04,"2,038.00",0.01,"226,000,000,000.00",0.00,"1,330.92",-0.01,51.50,-0.13,1.12,0.00,"10,175.00",0.08,"18,821.00",0.11,608.24,0.00
13/09/2016,"142,764.27",-0.45,608.84,0.00,"530,408.00",-0.07,"2,063.00",-0.05,"226,000,000,000.00",0.00,"1,323.53",0.00,44.90,-0.03,1.12,0.00,"11,035.00",-0.05,"20,868.00",-0.02,609.24,0.00
14/09/2016,"78,491.89",0.24,609.97,0.00,"491,556.00",0.01,"1,950.00",-0.01,"226,000,000,000.00",0.00,"1,320.38",0.00,43.58,0.01,1.13,0.00,"10,442.00",-0.02,"20,554.00",0.06,610.68,-0.01
15/09/2016,"97,643.02",0.10,609.00,0.00,"494,413.00",-0.04,"1,925.00",-0.10,"226,000,000,000.00",0.00,"1,318.11",-0.01,43.91,-0.02,1.12,-0.01,"10,277.00",0.01,"21,820.00",-0.06,607.16,0.00
16/09/2016,"106,926.84",-0.43,607.55,0.00,"474,551.00",0.07,"1,738.00",0.17,"226,000,000,000.00",0.00,"1,310.13",0.00,43.03,0.00,1.12,0.00,"10,414.00",-0.13,"20,588.00",-0.16,606.97,0.00
17/09/2016,"61,231.04",0.31,606.56,0.00,"509,415.00",-0.09,"2,038.00",-0.11,"226,000,000,000.00",0.00,"1,310.13",-0.01,43.03,0.01,1.12,0.00,"9,034.00",0.02,"17,201.00",-0.20,605.98,0.01
18/09/2016,"80,059.54",0.12,608.04,0.00,"463,470.00",0.09,"1,813.00",-0.08,"226,000,000,000.00",0.00,"1,303.55",0.01,43.30,0.00,1.12,0.00,"9,227.00",0.04,"13,717.00",0.01,609.87,0.00
19/09/2016,"89,893.53",0.33,609.57,0.00,"505,154.00",0.06,"1,663.00",0.14,"226,000,000,000.00",0.00,"1,313.02",0.00,43.30,0.00,1.12,0.00,"9,584.00",0.03,"13,913.00",0.90,609.23,0.00
20/09/2016,"119,440.99",0.15,608.76,-0.01,"533,341.00",-0.04,"1,888.00",0.10,"226,000,000,000.00",0.00,"1,314.72",0.01,43.44,0.04,1.12,0.00,"9,873.00",-0.06,"26,427.00",-0.30,608.31,-0.02
21/09/2016,"137,948.84",-0.19,600.05,0.00,"514,307.00",-0.03,"2,075.00",-0.15,"226,000,000,000.00",0.00,"1,327.26",0.01,45.34,0.02,1.12,0.00,"9,285.00",0.07,"18,606.00",-0.02,597.15,0.00
22/09/2016,"112,357.51",-0.24,597.07,0.00,"496,593.00",-0.02,"1,763.00",-0.04,"226,000,000,000.00",0.00,"1,338.24",0.00,46.32,-0.04,1.12,0.00,"9,903.00",-0.18,"18,260.00",0.08,596.30,0.01
23/09/2016,"85,181.23",-0.31,599.51,0.01,"488,936.00",-0.03,"1,700.00",0.22,"226,000,000,000.00",0.00,"1,339.51",0.00,44.48,0.00,1.12,0.00,"8,100.00",0.09,"19,726.00",-0.10,602.84,0.00
24/09/2016,"58,634.44",-0.04,603.05,0.00,"473,858.00",-0.02,"2,075.00",0.11,"226,000,000,000.00",0.07,"1,339.51",0.00,44.48,0.03,1.12,0.00,"8,840.00",-0.14,"17,748.00",0.01,602.63,0.00
25/09/2016,"56,472.48",0.73,601.67,0.00,"465,836.00",0.16,"2,313.00",-0.17,"241,000,000,000.00",0.00,"1,343.20",0.00,45.93,0.00,1.13,0.00,"7,642.00",0.25,"17,984.00",0.12,600.83,0.01
26/09/2016,"97,883.28",-0.17,604.33,0.00,"540,295.00",0.02,"1,913.00",0.09,"241,000,000,000.00",0.00,"1,337.85",0.00,45.93,-0.03,1.13,0.00,"9,531.00",-0.11,"20,210.00",0.03,608.04,0.00
27/09/2016,"81,469.08",-0.01,606.64,0.00,"549,579.00",0.00,"2,088.00",-0.11,"241,000,000,000.00",0.00,"1,332.48",-0.01,44.67,0.05,1.12,0.00,"8,507.00",-0.04,"20,912.00",-0.06,606.17,0.00
28/09/2016,"80,461.41",0.14,605.54,0.00,"547,163.00",0.01,"1,850.00",-0.03,"241,000,000,000.00",0.00,"1,323.74",0.00,47.05,0.02,1.12,0.00,"8,127.00",-0.01,"19,750.00",0.07,604.73,0.00
29/09/2016,"91,906.54",0.01,605.60,0.00,"553,367.00",0.01,"1,788.00",-0.01,"241,000,000,000.00",0.00,"1,319.84",0.00,47.83,0.01,1.12,0.00,"8,014.00",0.06,"21,230.00",-0.17,605.69,0.01
30/09/2016,"92,408.41",0.00,607.33,0.01,"559,609.00",-0.11,"1,775.00",0.11,"241,000,000,000.00",0.00,"1,318.38",0.00,48.24,0.00,1.12,0.00,"8,491.00",-0.11,"17,676.00",-0.02,609.73,0.01
1/10/2016,"92,045.99",-0.30,612.27,0.00,"498,339.00",-0.07,"1,963.00",-0.10,"241,000,000,000.00",0.00,"1,318.38",0.00,48.24,-0.43,1.12,0.00,"7,590.00",0.01,"17,285.00",-0.02,613.98,-0.01
2/10/2016,"64,120.04",0.19,612.13,0.00,"462,255.00",0.36,"1,763.00",0.07,"241,000,000,000.00",0.00,"1,312.00",0.00,27.45,0.38,1.12,0.00,"7,652.00",0.09,"16,869.00",0.35,610.89,0.00
3/10/2016,"76,526.58",0.07,611.53,0.00,"628,813.00",-0.04,"1,888.00",0.05,"241,000,000,000.00",0.00,"1,314.61",-0.02,37.84,0.00,1.12,0.00,"8,347.00",0.12,"22,770.00",-0.11,612.13,0.00
4/10/2016,"81,516.35",0.37,610.94,0.00,"600,999.00",-0.03,"1,975.00",0.06,"241,000,000,000.00",0.00,"1,294.81",-0.02,37.84,0.18,1.12,0.00,"9,345.00",-0.03,"20,191.00",-0.05,610.20,0.00
5/10/2016,"111,321.42",-0.17,611.54,0.00,"585,521.00",0.06,"2,088.00",-0.04,"241,000,000,000.00",0.00,"1,267.64",-0.01,44.66,0.10,1.12,0.00,"9,086.00",-0.05,"19,102.00",0.00,612.51,0.00
6/10/2016,"92,725.69",0.12,612.69,0.00,"621,273.00",-0.07,"2,013.00",-0.11,"241,000,000,000.00",0.00,"1,260.59",-0.01,49.07,0.00,1.12,0.00,"8,649.00",0.03,"19,174.00",0.11,613.02,0.01
7/10/2016,"104,204.86",-0.34,614.86,0.01,"577,273.00",-0.05,"1,788.00",0.18,"241,000,000,000.00",0.07,"1,250.21",0.00,49.07,-0.15,1.12,0.00,"8,874.00",-0.21,"21,247.00",-0.14,617.12,0.00
8/10/2016,"68,475.45",-0.07,618.41,0.00,"549,445.00",-0.07,"2,113.00",-0.05,"259,000,000,000.00",0.00,"1,250.21",-0.01,41.71,0.00,1.12,-0.01,"7,025.00",0.01,"18,265.00",-0.04,619.11,0.00
9/10/2016,"63,507.84",0.72,617.93,0.00,"509,901.00",0.01,"2,000.00",-0.23,"259,000,000,000.00",0.00,"1,240.25",0.03,41.71,0.23,1.11,0.00,"7,078.00",0.13,"17,597.00",0.08,616.75,0.00
10/10/2016,"109,134.45",0.51,618.33,0.02,"514,281.00",0.17,"1,550.00",0.12,"259,000,000,000.00",0.00,"1,274.66",-0.02,51.35,-0.13,1.11,-0.01,"7,981.00",0.20,"19,079.00",0.08,618.99,0.04
11/10/2016,"164,371.17",-0.12,630.22,0.01,"601,465.00",-0.09,"1,738.00",0.04,"259,000,000,000.00",0.00,"1,245.25",0.01,44.66,0.00,1.11,0.00,"9,581.00",0.06,"20,605.00",-0.07,641.07,-0.01
12/10/2016,"144,647.11",-0.33,638.59,0.00,"544,859.00",0.01,"1,800.00",-0.11,"259,000,000,000.00",0.00,"1,257.04",0.00,44.66,0.13,1.10,0.00,"10,134.00",-0.13,"19,254.00",-0.10,636.19,0.00
13/10/2016,"96,785.93",-0.06,636.67,0.00,"547,741.00",-0.03,"1,600.00",0.06,"259,000,000,000.00",0.00,"1,259.28",0.00,50.44,0.00,1.11,-0.01,"8,788.00",-0.03,"17,289.00",0.01,636.79,0.01
14/10/2016,"91,004.51",-0.33,638.92,0.00,"532,160.00",-0.06,"1,700.00",0.04,"259,000,000,000.00",0.00,"1,253.73",0.00,50.35,0.00,1.10,0.00,"8,502.00",-0.20,"17,479.00",0.18,640.38,0.00
15/10/2016,"61,030.00",0.03,639.61,0.00,"501,726.00",-0.04,"1,775.00",-0.08,"259,000,000,000.00",0.00,"1,253.73",0.00,50.35,-0.01,1.10,0.00,"6,829.00",0.08,"20,593.00",-0.10,638.65,0.00
16/10/2016,"62,903.86",0.44,640.63,0.00,"482,676.00",0.14,"1,625.00",-0.04,"259,000,000,000.00",0.00,"1,250.55",0.00,49.94,0.00,1.10,0.00,"7,378.00",0.22,"18,498.00",0.01,641.63,0.00
17/10/2016,"90,653.55",0.13,640.50,0.00,"550,541.00",0.07,"1,563.00",0.24,"259,000,000,000.00",0.00,"1,253.29",0.01,49.94,0.01,1.10,0.00,"9,038.00",0.00,"18,689.00",-0.04,639.19,0.00
18/10/2016,"102,652.50",0.07,638.53,-0.01,"588,298.00",-0.22,"1,938.00",-0.19,"259,000,000,000.00",0.00,"1,260.55",0.01,50.29,0.03,1.10,0.00,"9,037.00",-0.03,"17,940.00",0.14,637.96,-0.01
19/10/2016,"109,455.57",-0.17,633.88,-0.01,"459,988.00",0.36,"1,563.00",0.07,"259,000,000,000.00",0.00,"1,267.27",0.00,51.60,-0.02,1.10,0.00,"8,766.00",-0.10,"20,522.00",-0.16,630.52,0.00
20/10/2016,"90,348.18",-0.02,630.42,0.00,"624,199.00",-0.06,"1,675.00",0.22,"259,000,000,000.00",0.00,"1,267.67",0.00,50.43,0.01,1.09,0.00,"7,861.00",0.27,"17,281.00",-0.12,630.86,0.00
21/10/2016,"88,514.66",0.38,632.11,0.02,"584,321.00",-0.10,"2,050.00",-0.09,"259,000,000,000.00",0.00,"1,265.51",0.00,50.85,0.00,1.09,0.00,"9,966.00",-0.33,"15,145.00",-0.09,632.83,0.04
22/10/2016,"121,723.19",-0.32,645.37,0.02,"524,550.00",0.00,"1,863.00",-0.03,"259,000,000,000.00",-0.02,"1,265.51",0.00,50.85,-0.01,1.09,0.00,"6,727.00",0.20,"13,770.00",0.08,657.29,0.00
23/10/2016,"82,859.92",0.15,657.43,0.00,"525,340.00",0.11,"1,800.00",-0.01,"254,000,000,000.00",0.00,"1,266.75",0.00,50.52,0.00,1.09,0.00,"8,054.00",0.10,"14,832.00",0.27,657.07,-0.01
24/10/2016,"94,962.07",0.45,655.19,0.00,"581,792.00",0.06,"1,788.00",-0.03,"254,000,000,000.00",0.00,"1,262.24",0.01,50.52,-0.01,1.09,0.00,"8,868.00",0.12,"18,801.00",-0.16,653.76,0.01
25/10/2016,"137,472.89",-0.03,657.43,0.02,"617,973.00",-0.01,"1,738.00",-0.01,"254,000,000,000.00",0.00,"1,270.15",0.00,49.96,-0.02,1.09,0.00,"9,923.00",-0.14,"15,756.00",0.14,657.59,0.03
26/10/2016,"132,979.88",0.06,668.35,0.02,"613,898.00",0.18,"1,725.00",0.17,"254,000,000,000.00",0.00,"1,270.28",0.00,49.18,0.01,1.09,0.00,"8,501.00",0.02,"17,995.00",0.07,678.30,0.01
27/10/2016,"140,650.82",-0.16,683.29,0.01,"721,678.00",-0.21,"2,025.00",-0.06,"254,000,000,000.00",0.00,"1,267.60",0.01,49.72,-0.02,1.09,0.01,"8,667.00",0.68,"19,247.00",0.03,688.31,0.00
28/10/2016,"117,933.76",0.62,688.06,0.02,"570,194.00",-0.05,"1,900.00",-0.02,"254,000,000,000.00",0.00,"1,274.81",0.00,48.70,0.00,1.10,0.00,"14,518.00",-0.25,"19,798.00",-0.07,689.65,0.04
29/10/2016,"191,476.26",-0.26,703.80,0.00,"541,665.00",-0.13,"1,863.00",0.13,"254,000,000,000.00",0.00,"1,274.81",0.00,48.70,-0.04,1.10,0.00,"10,900.00",-0.21,"18,463.00",0.07,714.48,-0.02
30/10/2016,"142,455.85",-0.03,706.64,-0.01,"472,384.00",0.23,"2,100.00",-0.12,"254,000,000,000.00",0.00,"1,277.89",0.00,46.86,0.00,1.10,0.00,"8,571.00",0.41,"19,812.00",0.16,701.86,0.00
