date, value
1999/1/4,1.1825
1999/1/5,1.1774
1999/1/6,1.1622
1999/1/7,1.1706
1999/1/8,1.1577
1999/1/11,1.1498
1999/1/12,1.1564
1999/1/13,1.1663
1999/1/14,1.17
1999/1/15,1.1553
1999/1/19,1.1605
1999/1/20,1.1557
1999/1/21,1.1591
1999/1/22,1.1585
1999/1/25,1.1549
1999/1/26,1.156
1999/1/27,1.1423
1999/1/28,1.1412
1999/1/29,1.1357
1999/2/1,1.1298
1999/2/2,1.1339
1999/2/3,1.13
1999/2/4,1.1328
1999/2/5,1.1259
1999/2/8,1.1324
1999/2/9,1.1303
1999/2/10,1.1326
1999/2/11,1.1233
1999/2/12,1.1275
1999/2/16,1.1205
1999/2/17,1.1245
1999/2/18,1.12
1999/2/19,1.1076
1999/2/22,1.103
1999/2/23,1.101
1999/2/24,1.1
1999/2/25,1.104
1999/2/26,1.1026
1999/3/1,1.0885
1999/3/2,1.0933
1999/3/3,1.0889
1999/3/4,1.0807
1999/3/5,1.0825
1999/3/8,1.0883
1999/3/9,1.0885
1999/3/10,1.0946
1999/3/11,1.103
1999/3/12,1.0907
1999/3/15,1.0933
1999/3/16,1.0996
1999/3/17,1.0994
1999/3/18,1.0966
1999/3/19,1.0893
1999/3/22,1.0911
1999/3/23,1.0911
1999/3/24,1.0888
1999/3/25,1.0841
1999/3/26,1.0765
1999/3/29,1.073
1999/3/30,1.0713
1999/3/31,1.0766
1999/4/1,1.078
1999/4/5,1.0713
1999/4/6,1.0835
1999/4/7,1.0773
1999/4/8,1.0743
1999/4/9,1.0791
1999/4/12,1.0813
1999/4/13,1.0769
1999/4/14,1.08
1999/4/15,1.0703
1999/4/16,1.07
1999/4/19,1.0658
1999/4/20,1.0631
1999/4/21,1.061
1999/4/22,1.0642
1999/4/23,1.0613
1999/4/26,1.0585
1999/4/27,1.0664
1999/4/28,1.0633
1999/4/29,1.0587
1999/4/30,1.058
1999/5/3,1.0571
1999/5/4,1.0623
1999/5/5,1.0755
1999/5/6,1.0799
1999/5/7,1.0756
1999/5/10,1.0785
1999/5/11,1.0714
1999/5/12,1.065
1999/5/13,1.0661
1999/5/14,1.0661
1999/5/17,1.0669
1999/5/18,1.0672
1999/5/19,1.0661
1999/5/20,1.0623
1999/5/21,1.0575
1999/5/24,1.0594
1999/5/25,1.0603
1999/5/26,1.044
1999/5/27,1.0432
1999/5/28,1.041
1999/6/1,1.0452
1999/6/2,1.0355
1999/6/3,1.0324
1999/6/4,1.0372
1999/6/7,1.0288
1999/6/8,1.046
1999/6/9,1.047
1999/6/10,1.0479
1999/6/11,1.0535
1999/6/14,1.0421
1999/6/15,1.0426
1999/6/16,1.0298
1999/6/17,1.0335
1999/6/18,1.0388
1999/6/21,1.0348
1999/6/22,1.0323
1999/6/23,1.033
1999/6/24,1.0421
1999/6/25,1.043
1999/6/28,1.0349
1999/6/29,1.0328
1999/6/30,1.0338
1999/7/1,1.0233
1999/7/2,1.0255
1999/7/6,1.0236
1999/7/7,1.0215
1999/7/8,1.0217
1999/7/9,1.0176
1999/7/12,1.0145
1999/7/13,1.0165
1999/7/14,1.0204
1999/7/15,1.0191
1999/7/16,1.0196
1999/7/19,1.0295
1999/7/20,1.0408
1999/7/21,1.0537
1999/7/22,1.0514
1999/7/23,1.0495
1999/7/26,1.065
1999/7/27,1.0621
1999/7/28,1.0665
1999/7/29,1.0724
1999/7/30,1.0697
1999/8/2,1.0693
1999/8/3,1.0682
1999/8/4,1.0772
1999/8/5,1.0754
1999/8/6,1.0745
1999/8/9,1.0715
1999/8/10,1.0707
1999/8/11,1.0652
1999/8/12,1.0668
1999/8/13,1.0568
1999/8/16,1.058
1999/8/17,1.0512
1999/8/18,1.0519
1999/8/19,1.0638
1999/8/20,1.0665
1999/8/23,1.0493
1999/8/24,1.0531
1999/8/25,1.0416
1999/8/26,1.0435
1999/8/27,1.0457
1999/8/30,1.0466
1999/8/31,1.0573
1999/9/1,1.0586
1999/9/2,1.0679
1999/9/3,1.0613
1999/9/7,1.0586
1999/9/8,1.0592
1999/9/9,1.0541
1999/9/10,1.0363
1999/9/13,1.0417
1999/9/14,1.0352
1999/9/15,1.0392
1999/9/16,1.0378
1999/9/17,1.0408
1999/9/20,1.0352
1999/9/21,1.0488
1999/9/22,1.0436
1999/9/23,1.0485
1999/9/24,1.0442
1999/9/27,1.0469
1999/9/28,1.053
1999/9/29,1.0644
1999/9/30,1.0695
1999/10/1,1.0724
1999/10/4,1.0737
1999/10/5,1.0734
1999/10/6,1.0689
1999/10/7,1.0714
1999/10/8,1.063
1999/10/11,1.0643
1999/10/12,1.0759
1999/10/13,1.0802
1999/10/14,1.0785
1999/10/15,1.0887
1999/10/18,1.083
1999/10/19,1.0832
1999/10/20,1.0739
1999/10/21,1.0806
1999/10/22,1.0684
1999/10/25,1.0667
1999/10/26,1.0587
1999/10/27,1.0505
1999/10/28,1.0512
1999/10/29,1.0541
1999/11/1,1.0503
1999/11/2,1.0518
1999/11/3,1.0484
1999/11/4,1.0372
1999/11/5,1.0419
1999/11/8,1.0384
1999/11/9,1.0402
1999/11/10,1.0442
1999/11/11,1.0412
1999/11/12,1.0315
1999/11/15,1.033
1999/11/16,1.0309
1999/11/17,1.0407
1999/11/18,1.0294
1999/11/19,1.0304
1999/11/22,1.0315
1999/11/23,1.0279
1999/11/24,1.0188
1999/11/26,1.0162
1999/11/29,1.0095
1999/11/30,1.0089
1999/12/1,1.0081
1999/12/2,1.0012
1999/12/3,1.002
1999/12/6,1.0224
1999/12/7,1.0255
1999/12/8,1.0276
1999/12/9,1.0206
1999/12/10,1.0125
1999/12/13,1.0138
1999/12/14,1.0055
1999/12/15,1.0063
1999/12/16,1.0162
1999/12/17,1.0086
1999/12/20,1.0137
1999/12/21,1.0098
1999/12/22,1.0087
1999/12/23,1.0153
1999/12/27,1.0121
1999/12/28,1.0066
1999/12/29,1.004
1999/12/30,1.0066
1999/12/31,1.0088
2000/1/3,1.0088
2000/1/4,1.0301
2000/1/5,1.0315
2000/1/6,1.0315
2000/1/7,1.0296
2000/1/10,1.0254
2000/1/11,1.0331
2000/1/12,1.0308
2000/1/13,1.0252
2000/1/14,1.0142
2000/1/18,1.0135
2000/1/19,1.0125
2000/1/20,1.0175
2000/1/21,1.0085
2000/1/24,1.007
2000/1/25,1.0009
2000/1/26,1.0014
2000/1/27,0.9882
2000/1/28,0.9769
2000/1/31,0.9688
2000/2/1,0.9721
2000/2/2,0.9765
2000/2/3,0.99
2000/2/4,0.9821
2000/2/7,0.98
2000/2/8,0.986
2000/2/9,0.9927
2000/2/10,0.9851
2000/2/11,0.9866
2000/2/14,0.98
2000/2/15,0.981
2000/2/16,0.9865
2000/2/17,0.988
2000/2/18,0.9848
2000/2/22,1.0037
2000/2/23,1.0034
2000/2/24,0.9924
2000/2/25,0.9744
2000/2/28,0.9714
2000/2/29,0.9645
2000/3/1,0.9732
2000/3/2,0.9651
2000/3/3,0.9582
2000/3/6,0.9586
2000/3/7,0.9581
2000/3/8,0.9607
2000/3/9,0.9667
2000/3/10,0.9632
2000/3/13,0.9633
2000/3/14,0.9681
2000/3/15,0.9668
2000/3/16,0.969
2000/3/17,0.9718
2000/3/20,0.9729
2000/3/21,0.9608
2000/3/22,0.9606
2000/3/23,0.9715
2000/3/24,0.9753
2000/3/27,0.9671
2000/3/28,0.9594
2000/3/29,0.9512
2000/3/30,0.9615
2000/3/31,0.9554
2000/4/3,0.9555
2000/4/4,0.9592
2000/4/5,0.9623
2000/4/6,0.9583
2000/4/7,0.9545
2000/4/10,0.9623
2000/4/11,0.959
2000/4/12,0.9587
2000/4/13,0.9528
2000/4/14,0.962
2000/4/17,0.9523
2000/4/18,0.9453
2000/4/19,0.9401
2000/4/20,0.9383
2000/4/24,0.9378
2000/4/25,0.9203
2000/4/26,0.923
2000/4/27,0.9093
2000/4/28,0.9113
2000/5/1,0.9154
2000/5/2,0.9093
2000/5/3,0.8941
2000/5/4,0.8896
2000/5/5,0.8971
2000/5/8,0.8974
2000/5/9,0.9073
2000/5/10,0.9065
2000/5/11,0.9014
2000/5/12,0.918
2000/5/15,0.9112
2000/5/16,0.9003
2000/5/17,0.8948
2000/5/18,0.8945
2000/5/19,0.897
2000/5/22,0.9028
2000/5/23,0.9066
2000/5/24,0.9038
2000/5/25,0.9113
2000/5/26,0.9307
2000/5/30,0.9301
2000/5/31,0.9373
2000/6/1,0.9309
2000/6/2,0.9458
2000/6/5,0.9477
2000/6/6,0.9542
2000/6/7,0.9613
2000/6/8,0.9559
2000/6/9,0.953
2000/6/12,0.9532
2000/6/13,0.9594
2000/6/14,0.9577
2000/6/15,0.9544
2000/6/16,0.9645
2000/6/19,0.9564
2000/6/20,0.9545
2000/6/21,0.9443
2000/6/22,0.9354
2000/6/23,0.9351
2000/6/26,0.9365
2000/6/27,0.9452
2000/6/28,0.941
2000/6/29,0.9515
2000/6/30,0.9525
2000/7/3,0.95
2000/7/5,0.9527
2000/7/6,0.9507
2000/7/7,0.9481
2000/7/10,0.9549
2000/7/11,0.9524
2000/7/12,0.9423
2000/7/13,0.9371
2000/7/14,0.938
2000/7/17,0.9361
2000/7/18,0.9251
2000/7/19,0.9244
2000/7/20,0.933
2000/7/21,0.9369
2000/7/24,0.9332
2000/7/25,0.9382
2000/7/26,0.9429
2000/7/27,0.9314
2000/7/28,0.9231
2000/7/31,0.926
2000/8/1,0.9141
2000/8/2,0.9135
2000/8/3,0.9065
2000/8/4,0.9079
2000/8/7,0.9069
2000/8/8,0.902
2000/8/9,0.9006
2000/8/10,0.9083
2000/8/11,0.9034
2000/8/14,0.9056
2000/8/15,0.913
2000/8/16,0.9158
2000/8/17,0.9162
2000/8/18,0.9063
2000/8/21,0.9016
2000/8/22,0.8963
2000/8/23,0.9016
2000/8/24,0.9024
2000/8/25,0.902
2000/8/28,0.8997
2000/8/29,0.8921
2000/8/30,0.8938
2000/8/31,0.8877
2000/9/1,0.8996
2000/9/5,0.8895
2000/9/6,0.8701
2000/9/7,0.8712
2000/9/8,0.8666
2000/9/11,0.8574
2000/9/12,0.8637
2000/9/13,0.8592
2000/9/14,0.8643
2000/9/15,0.8538
2000/9/18,0.8534
2000/9/19,0.8505
2000/9/20,0.8488
2000/9/21,0.8595
2000/9/22,0.8764
2000/9/25,0.8743
2000/9/26,0.883
2000/9/27,0.8831
2000/9/28,0.8785
2000/9/29,0.8831
2000/10/2,0.8765
2000/10/3,0.8755
2000/10/4,0.8748
2000/10/5,0.869
2000/10/6,0.8683
2000/10/9,0.8683
2000/10/10,0.8717
2000/10/11,0.8682
2000/10/12,0.863
2000/10/13,0.855
2000/10/16,0.8495
2000/10/17,0.854
2000/10/18,0.8389
2000/10/19,0.8432
2000/10/20,0.8414
2000/10/23,0.8357
2000/10/24,0.8355
2000/10/25,0.8271
2000/10/26,0.8295
2000/10/27,0.8389
2000/10/30,0.8405
2000/10/31,0.8485
2000/11/1,0.8613
2000/11/2,0.858
2000/11/3,0.8668
2000/11/6,0.8619
2000/11/7,0.8603
2000/11/8,0.8552
2000/11/9,0.8672
2000/11/10,0.8596
2000/11/13,0.8568
2000/11/14,0.8582
2000/11/15,0.8576
2000/11/16,0.8533
2000/11/17,0.8481
2000/11/20,0.8508
2000/11/21,0.8432
2000/11/22,0.8448
2000/11/24,0.8383
2000/11/27,0.8523
2000/11/28,0.8561
2000/11/29,0.8569
2000/11/30,0.8726
2000/12/1,0.8793
2000/12/4,0.887
2000/12/5,0.8797
2000/12/6,0.8921
2000/12/7,0.8899
2000/12/8,0.8879
2000/12/11,0.8775
2000/12/12,0.8794
2000/12/13,0.8767
2000/12/14,0.8921
2000/12/15,0.8943
2000/12/18,0.8948
2000/12/19,0.8952
2000/12/20,0.9094
2000/12/21,0.9166
2000/12/22,0.9231
2000/12/26,0.9307
2000/12/27,0.9304
2000/12/28,0.9295
2000/12/29,0.9422
2001/1/2,0.951
2001/1/3,0.927
2001/1/4,0.9494
2001/1/5,0.9573
2001/1/8,0.9469
2001/1/9,0.9438
2001/1/10,0.9363
2001/1/11,0.9523
2001/1/12,0.9515
2001/1/16,0.942
2001/1/17,0.9356
2001/1/18,0.9429
2001/1/19,0.9338
2001/1/22,0.9384
2001/1/23,0.9364
2001/1/24,0.9215
2001/1/25,0.9239
2001/1/26,0.9238
2001/1/29,0.9165
2001/1/30,0.9263
2001/1/31,0.9368
2001/2/1,0.938
2001/2/2,0.9358
2001/2/5,0.9373
2001/2/6,0.9311
2001/2/7,0.9283
2001/2/8,0.9178
2001/2/9,0.9244
2001/2/12,0.9316
2001/2/13,0.9195
2001/2/14,0.9176
2001/2/15,0.9047
2001/2/16,0.9141
2001/2/20,0.9121
2001/2/21,0.9087
2001/2/22,0.9048
2001/2/23,0.9173
2001/2/26,0.9104
2001/2/27,0.9186
2001/2/28,0.9232
2001/3/1,0.9298
2001/3/2,0.9354
2001/3/5,0.9284
2001/3/6,0.934
2001/3/7,0.9294
2001/3/8,0.9324
2001/3/9,0.933
2001/3/12,0.9279
2001/3/13,0.9149
2001/3/14,0.9116
2001/3/15,0.8965
2001/3/16,0.8972
2001/3/19,0.899
2001/3/20,0.9093
2001/3/21,0.8956
2001/3/22,0.8886
2001/3/23,0.8901
2001/3/26,0.896
2001/3/27,0.893
2001/3/28,0.886
2001/3/29,0.883
2001/3/30,0.8759
2001/4/2,0.8794
2001/4/3,0.8976
2001/4/4,0.901
2001/4/5,0.8961
2001/4/6,0.9042
2001/4/9,0.8968
2001/4/10,0.8888
2001/4/11,0.888
2001/4/12,0.8915
2001/4/16,0.888
2001/4/17,0.8834
2001/4/18,0.8824
2001/4/19,0.898
2001/4/20,0.9018
2001/4/23,0.8976
2001/4/24,0.8939
2001/4/25,0.8968
2001/4/26,0.9029
2001/4/27,0.8918
2001/4/30,0.8868
2001/5/1,0.8933
2001/5/2,0.8939
2001/5/3,0.8896
2001/5/4,0.8924
2001/5/7,0.8905
2001/5/8,0.8846
2001/5/9,0.8853
2001/5/10,0.8813
2001/5/11,0.8752
2001/5/14,0.8742
2001/5/15,0.8785
2001/5/16,0.8833
2001/5/17,0.8828
2001/5/18,0.8804
2001/5/21,0.8772
2001/5/22,0.8647
2001/5/23,0.8568
2001/5/24,0.856
2001/5/25,0.8604
2001/5/29,0.8552
2001/5/30,0.8568
2001/5/31,0.8458
2001/6/1,0.846
2001/6/4,0.8462
2001/6/5,0.8542
2001/6/6,0.8482
2001/6/7,0.8502
2001/6/8,0.8504
2001/6/11,0.843
2001/6/12,0.8536
2001/6/13,0.8545
2001/6/14,0.8625
2001/6/15,0.861
2001/6/18,0.8612
2001/6/19,0.8535
2001/6/20,0.8547
2001/6/21,0.8548
2001/6/22,0.8571
2001/6/25,0.8591
2001/6/26,0.8631
2001/6/27,0.8593
2001/6/28,0.8439
2001/6/29,0.8493
2001/7/2,0.8471
2001/7/3,0.8477
2001/7/5,0.8369
2001/7/6,0.8469
2001/7/9,0.8512
2001/7/10,0.855
2001/7/11,0.8598
2001/7/12,0.8536
2001/7/13,0.8547
2001/7/16,0.8529
2001/7/17,0.8588
2001/7/18,0.8731
2001/7/19,0.8704
2001/7/20,0.8714
2001/7/23,0.8685
2001/7/24,0.8746
2001/7/25,0.8803
2001/7/26,0.878
2001/7/27,0.8777
2001/7/30,0.8742
2001/7/31,0.8756
2001/8/1,0.881
2001/8/2,0.8834
2001/8/3,0.8839
2001/8/6,0.8816
2001/8/7,0.8774
2001/8/8,0.8802
2001/8/9,0.8921
2001/8/10,0.893
2001/8/13,0.8959
2001/8/14,0.9029
2001/8/15,0.9148
2001/8/16,0.9119
2001/8/17,0.918
2001/8/20,0.9143
2001/8/21,0.9176
2001/8/22,0.9148
2001/8/23,0.9151
2001/8/24,0.9137
2001/8/27,0.9112
2001/8/28,0.9122
2001/8/29,0.909
2001/8/30,0.9161
2001/8/31,0.9125
2001/9/4,0.888
2001/9/5,0.885
2001/9/6,0.8964
2001/9/7,0.9071
2001/9/10,0.8977
2001/9/11,0.9146
2001/9/12,0.9069
2001/9/13,0.9113
2001/9/14,0.921
2001/9/17,0.9235
2001/9/18,0.9273
2001/9/19,0.9275
2001/9/20,0.9273
2001/9/21,0.9147
2001/9/24,0.9167
2001/9/25,0.9223
2001/9/26,0.923
2001/9/27,0.9178
2001/9/28,0.9112
2001/10/1,0.9171
2001/10/2,0.9188
2001/10/3,0.9143
2001/10/4,0.9181
2001/10/5,0.9181
2001/10/8,0.921
2001/10/9,0.9125
2001/10/10,0.9102
2001/10/11,0.9021
2001/10/12,0.911
2001/10/15,0.9086
2001/10/16,0.9082
2001/10/17,0.9035
2001/10/18,0.9039
2001/10/19,0.8987
2001/10/22,0.8919
2001/10/23,0.8903
2001/10/24,0.8936
2001/10/25,0.8923
2001/10/26,0.893
2001/10/29,0.9045
2001/10/30,0.9045
2001/10/31,0.8996
2001/11/1,0.9017
2001/11/2,0.9029
2001/11/5,0.8978
2001/11/6,0.8943
2001/11/7,0.8983
2001/11/8,0.8923
2001/11/9,0.8941
2001/11/12,0.8939
2001/11/13,0.8802
2001/11/14,0.8824
2001/11/15,0.8817
2001/11/16,0.8842
2001/11/19,0.8784
2001/11/20,0.8833
2001/11/21,0.8783
2001/11/23,0.8775
2001/11/26,0.88
2001/11/27,0.8831
2001/11/28,0.8877
2001/11/29,0.8872
2001/11/30,0.8964
2001/12/3,0.8913
2001/12/4,0.8901
2001/12/5,0.8883
2001/12/6,0.8948
2001/12/7,0.8897
2001/12/10,0.8906
2001/12/11,0.8927
2001/12/12,0.8983
2001/12/13,0.893
2001/12/14,0.9031
2001/12/17,0.9019
2001/12/18,0.9033
2001/12/19,0.9007
2001/12/20,0.8997
2001/12/21,0.8886
2001/12/24,0.8772
2001/12/26,0.8802
2001/12/27,0.8829
2001/12/28,0.8851
2001/12/31,0.8898
2002/1/2,0.9033
2002/1/3,0.8981
2002/1/4,0.8943
2002/1/7,0.8934
2002/1/8,0.893
2002/1/9,0.891
2002/1/10,0.8911
2002/1/11,0.8922
2002/1/14,0.8944
2002/1/15,0.8823
2002/1/16,0.8821
2002/1/17,0.8811
2002/1/18,0.8842
2002/1/22,0.8861
2002/1/23,0.8782
2002/1/24,0.8777
2002/1/25,0.8659
2002/1/28,0.8619
2002/1/29,0.8654
2002/1/30,0.8611
2002/1/31,0.8582
2002/2/1,0.8617
2002/2/4,0.8702
2002/2/5,0.8666
2002/2/6,0.8676
2002/2/7,0.8703
2002/2/8,0.8728
2002/2/11,0.8765
2002/2/12,0.877
2002/2/13,0.8712
2002/2/14,0.8737
2002/2/15,0.8734
2002/2/19,0.8766
2002/2/20,0.8691
2002/2/21,0.8698
2002/2/22,0.8756
2002/2/25,0.8689
2002/2/26,0.8638
2002/2/27,0.8654
2002/2/28,0.8688
2002/3/1,0.8652
2002/3/4,0.8694
2002/3/5,0.8716
2002/3/6,0.8764
2002/3/7,0.8814
2002/3/8,0.8739
2002/3/11,0.875
2002/3/12,0.876
2002/3/13,0.8756
2002/3/14,0.8824
2002/3/15,0.8824
2002/3/18,0.8825
2002/3/19,0.8823
2002/3/20,0.8854
2002/3/21,0.8821
2002/3/22,0.8772
2002/3/25,0.8769
2002/3/26,0.8769
2002/3/27,0.8724
2002/3/28,0.8704
2002/4/1,0.8804
2002/4/2,0.879
2002/4/3,0.8808
2002/4/4,0.8781
2002/4/5,0.878
2002/4/8,0.8748
2002/4/9,0.8804
2002/4/10,0.8799
2002/4/11,0.8826
2002/4/12,0.8791
2002/4/15,0.8792
2002/4/16,0.8828
2002/4/17,0.8904
2002/4/18,0.891
2002/4/19,0.8918
2002/4/22,0.8892
2002/4/23,0.8885
2002/4/24,0.8928
2002/4/25,0.8975
2002/4/26,0.9019
2002/4/29,0.9034
2002/4/30,0.8999
2002/5/1,0.9056
2002/5/2,0.9031
2002/5/3,0.9171
2002/5/6,0.9178
2002/5/7,0.9152
2002/5/8,0.9038
2002/5/9,0.9092
2002/5/10,0.9138
2002/5/13,0.9111
2002/5/14,0.9024
2002/5/15,0.9124
2002/5/16,0.9116
2002/5/17,0.9204
2002/5/20,0.9207
2002/5/21,0.9196
2002/5/22,0.9255
2002/5/23,0.9211
2002/5/24,0.9208
2002/5/28,0.9283
2002/5/29,0.9354
2002/5/30,0.937
2002/5/31,0.9338
2002/6/3,0.9404
2002/6/4,0.9392
2002/6/5,0.939
2002/6/6,0.9475
2002/6/7,0.9433
2002/6/10,0.9442
2002/6/11,0.948
2002/6/12,0.9435
2002/6/13,0.9431
2002/6/14,0.9455
2002/6/17,0.944
2002/6/18,0.9515
2002/6/19,0.957
2002/6/20,0.9649
2002/6/21,0.9713
2002/6/24,0.9702
2002/6/25,0.9792
2002/6/26,0.9799
2002/6/27,0.9886
2002/6/28,0.9916
2002/7/1,0.9913
2002/7/2,0.9859
2002/7/3,0.9801
2002/7/5,0.9728
2002/7/8,0.9895
2002/7/9,0.9933
2002/7/10,0.9888
2002/7/11,0.9893
2002/7/12,0.9912
2002/7/15,1.0036
2002/7/16,1.012
2002/7/17,1.007
2002/7/18,1.0112
2002/7/19,1.0117
2002/7/22,1.0082
2002/7/23,0.9885
2002/7/24,0.9951
2002/7/25,1.0044
2002/7/26,0.9869
2002/7/29,0.9806
2002/7/30,0.9832
2002/7/31,0.9771
2002/8/1,0.9844
2002/8/2,0.9864
2002/8/5,0.9799
2002/8/6,0.9662
2002/8/7,0.9749
2002/8/8,0.967
2002/8/9,0.9701
2002/8/12,0.9787
2002/8/13,0.984
2002/8/14,0.9797
2002/8/15,0.982
2002/8/16,0.9847
2002/8/19,0.9762
2002/8/20,0.9788
2002/8/21,0.9804
2002/8/22,0.9688
2002/8/23,0.973
2002/8/26,0.9715
2002/8/27,0.9829
2002/8/28,0.9791
2002/8/29,0.9847
2002/8/30,0.9821
2002/9/3,0.9969
2002/9/4,0.9929
2002/9/5,0.9916
2002/9/6,0.9816
2002/9/9,0.9793
2002/9/10,0.9752
2002/9/11,0.976
2002/9/12,0.9818
2002/9/13,0.9716
2002/9/16,0.9691
2002/9/17,0.9743
2002/9/18,0.9777
2002/9/19,0.9862
2002/9/20,0.9819
2002/9/23,0.9781
2002/9/24,0.9811
2002/9/25,0.9762
2002/9/26,0.976
2002/9/27,0.9802
2002/9/30,0.9874
2002/10/1,0.9825
2002/10/2,0.9865
2002/10/3,0.9876
2002/10/4,0.979
2002/10/7,0.9832
2002/10/8,0.9786
2002/10/9,0.9893
2002/10/10,0.9862
2002/10/11,0.9872
2002/10/14,0.9869
2002/10/15,0.9815
2002/10/16,0.9816
2002/10/17,0.9705
2002/10/18,0.9717
2002/10/21,0.9731
2002/10/22,0.9775
2002/10/23,0.9763
2002/10/24,0.9779
2002/10/25,0.9758
2002/10/28,0.9845
2002/10/29,0.983
2002/10/30,0.9837
2002/10/31,0.99
2002/11/1,0.9961
2002/11/4,0.9979
2002/11/5,0.9998
2002/11/6,1.0032
2002/11/7,1.009
2002/11/8,1.0137
2002/11/11,1.0107
2002/11/12,1.0126
2002/11/13,1.0081
2002/11/14,1.0041
2002/11/15,1.0095
2002/11/18,1.0088
2002/11/19,1.0037
2002/11/20,1.0017
2002/11/21,1.0018
2002/11/22,0.9963
2002/11/25,0.992
2002/11/26,0.9931
2002/11/27,0.9903
2002/11/29,0.9949
2002/12/2,0.9971
2002/12/3,0.9964
2002/12/4,1.0008
2002/12/5,1.0004
2002/12/6,1.0095
2002/12/9,1.0102
2002/12/10,1.0077
2002/12/11,1.0084
2002/12/12,1.0184
2002/12/13,1.0235
2002/12/16,1.0225
2002/12/17,1.028
2002/12/18,1.027
2002/12/19,1.0272
2002/12/20,1.0268
2002/12/23,1.0262
2002/12/24,1.03
2002/12/26,1.0375
2002/12/27,1.044
2002/12/30,1.049
2002/12/31,1.0487
2003/1/2,1.0353
2003/1/3,1.0422
2003/1/6,1.046
2003/1/7,1.041
2003/1/8,1.0494
2003/1/9,1.0487
2003/1/10,1.058
2003/1/13,1.0538
2003/1/14,1.0552
2003/1/15,1.0562
2003/1/16,1.0616
2003/1/17,1.0668
2003/1/21,1.0727
2003/1/22,1.0727
2003/1/23,1.0739
2003/1/24,1.0831
2003/1/27,1.0849
2003/1/28,1.0823
2003/1/29,1.0841
2003/1/30,1.0818
2003/1/31,1.0766
2003/2/3,1.0782
2003/2/4,1.0889
2003/2/5,1.0778
2003/2/6,1.0825
2003/2/7,1.0818
2003/2/10,1.0726
2003/2/11,1.0735
2003/2/12,1.0708
2003/2/13,1.0828
2003/2/14,1.0789
2003/2/18,1.0687
2003/2/19,1.0744
2003/2/20,1.0823
2003/2/21,1.0772
2003/2/24,1.0798
2003/2/25,1.0763
2003/2/26,1.0783
2003/2/27,1.0738
2003/2/28,1.0804
2003/3/3,1.0893
2003/3/4,1.0886
2003/3/5,1.0962
2003/3/6,1.0971
2003/3/7,1.1009
2003/3/10,1.1057
2003/3/11,1.1037
2003/3/12,1.0991
2003/3/13,1.0769
2003/3/14,1.0747
2003/3/17,1.0621
2003/3/18,1.0634
2003/3/19,1.0562
2003/3/20,1.0609
2003/3/21,1.0522
2003/3/24,1.0638
2003/3/25,1.0655
2003/3/26,1.0692
2003/3/27,1.0694
2003/3/28,1.0777
2003/3/31,1.0915
2003/4/1,1.0913
2003/4/2,1.0768
2003/4/3,1.0759
2003/4/4,1.0735
2003/4/7,1.0693
2003/4/8,1.0706
2003/4/9,1.0769
2003/4/10,1.0786
2003/4/11,1.0754
2003/4/14,1.0771
2003/4/15,1.0796
2003/4/16,1.0912
2003/4/17,1.0875
2003/4/21,1.0867
2003/4/22,1.0967
2003/4/23,1.097
2003/4/24,1.1028
2003/4/25,1.1035
2003/4/28,1.0984
2003/4/29,1.1075
2003/4/30,1.1171
2003/5/1,1.1235
2003/5/2,1.1227
2003/5/5,1.1288
2003/5/6,1.1424
2003/5/7,1.1354
2003/5/8,1.1493
2003/5/9,1.1487
2003/5/12,1.1557
2003/5/13,1.1528
2003/5/14,1.1491
2003/5/15,1.1381
2003/5/16,1.1582
2003/5/19,1.1652
2003/5/20,1.1705
2003/5/21,1.1631
2003/5/22,1.1694
2003/5/23,1.1833
2003/5/27,1.1812
2003/5/28,1.1762
2003/5/29,1.1903
2003/5/30,1.1782
2003/6/2,1.1752
2003/6/3,1.173
2003/6/4,1.1637
2003/6/5,1.1832
2003/6/6,1.1693
2003/6/9,1.1708
2003/6/10,1.1669
2003/6/11,1.1752
2003/6/12,1.1767
2003/6/13,1.1853
2003/6/16,1.1823
2003/6/17,1.1779
2003/6/18,1.1688
2003/6/19,1.1717
2003/6/20,1.1603
2003/6/23,1.1554
2003/6/24,1.1503
2003/6/25,1.1531
2003/6/26,1.1416
2003/6/27,1.1422
2003/6/30,1.1504
2003/7/1,1.1559
2003/7/2,1.1536
2003/7/3,1.1491
2003/7/7,1.1311
2003/7/8,1.1313
2003/7/9,1.1345
2003/7/10,1.1374
2003/7/11,1.1294
2003/7/14,1.1269
2003/7/15,1.1169
2003/7/16,1.1211
2003/7/17,1.1201
2003/7/18,1.1266
2003/7/21,1.1343
2003/7/22,1.1325
2003/7/23,1.1484
2003/7/24,1.1471
2003/7/25,1.1507
2003/7/28,1.1488
2003/7/29,1.1437
2003/7/30,1.1347
2003/7/31,1.1229
2003/8/1,1.1271
2003/8/4,1.1359
2003/8/5,1.1385
2003/8/6,1.1329
2003/8/7,1.137
2003/8/8,1.1306
2003/8/11,1.1349
2003/8/12,1.1279
2003/8/13,1.1321
2003/8/14,1.1265
2003/8/15,1.1264
2003/8/18,1.1142
2003/8/19,1.1133
2003/8/20,1.1118
2003/8/21,1.092
2003/8/22,1.0879
2003/8/25,1.087
2003/8/26,1.0853
2003/8/27,1.0878
2003/8/28,1.0878
2003/8/29,1.0979
2003/9/2,1.0807
2003/9/3,1.0845
