Date,Open,High,Low,Close,Volume,Market Cap, 3d MA,9d MA,15d MA
2017/8/22,3998.35,4128.76,3674.58,4100.52,3764239872,67743202431,4063.306667,4195.573333,3967.46
2017/8/23,4089.01,4255.78,4078.41,4151.52,2369819904,68593954170,4084.593333,4285.933333,4016.232
2017/8/24,4137.6,4376.39,4130.26,4334.68,2037750016,71625870868,4195.573333,4352.893333,4082.379333
2017/8/25,4332.82,4455.7,4307.35,4371.6,1727970048,72241507489,4285.933333,4368.96,4148.400667
2017/8/26,4372.06,4379.28,4269.52,4352.4,1511609984,71929882019,4352.893333,4372.646667,4195.186
2017/8/27,4345.1,4416.59,4317.29,4382.88,1537459968,72441993792,4368.96,4448.186667,4228.397333
2017/8/28,4384.45,4403.93,4224.64,4382.66,1959330048,72445588933,4372.646667,4508.993333,4249.024
2017/8/29,4389.21,4625.68,4352.13,4579.02,2486080000,75699786263,4448.186667,4615.903333,4265.95
2017/8/30,4570.36,4626.52,4471.41,4565.3,1937849984,75482724984,4508.993333,4720.233333,4291.508
2017/8/31,4555.59,4736.05,4549.4,4703.39,1944930048,77775374625,4615.903333,4724.723333,4313.292
2017/9/1,4701.76,4892.01,4678.53,4892.01,2599079936,80905039782,4720.233333,4684.58,4350.646667
2017/9/2,4901.42,4975.04,4469.24,4578.77,2722139904,75734114962,4724.723333,4466.013333,4378.523333
2017/9/3,4585.27,4714.08,4417.59,4582.96,1933190016,75812181334,4684.58,4398.6,4404.474
2017/9/4,4591.63,4591.63,4108.4,4236.31,2987330048,70087101256,4466.013333,4403.32,4414.384
2017/9/5,4228.29,4427.84,3998.11,4376.53,2697969920,72417728536,4398.6,4524.51,4439.37
2017/9/6,4376.59,4617.25,4376.59,4597.12,2172100096,76077049312,4403.32,4475.25,4472.476667
2017/9/7,4589.14,4655.04,4491.33,4599.88,1844620032,76132843874,4524.51,4351.563333,4502.367333
2017/9/8,4605.16,4661,4075.18,4228.75,2700890112,69999555938,4475.25,4192.583333,4495.305333
2017/9/9,4229.81,4308.82,4114.11,4226.06,1386230016,69963847482,4351.563333,4170.09,4485.602667
2017/9/10,4229.34,4245.44,3951.04,4122.94,1679090048,68263826801,4192.583333,4138.34,4470.305333
2017/9/11,4122.47,4261.67,4099.4,4161.27,1557330048,68907352119,4170.09,4058.223333,4455.531333
2017/9/12,4168.88,4344.65,4085.22,4130.81,1864530048,68412822896,4138.34,3722.783333,4438.741333
2017/9/13,4131.98,4131.98,3789.92,3882.59,2219409920,64311123695,4058.223333,3558.353333,4392.312667
2017/9/14,3875.37,3920.6,3153.86,3154.95,2716310016,52265453816,3722.783333,3472.503333,4298.289333
2017/9/15,3166.3,3733.45,2946.62,3637.52,4148069888,60267886368,3558.353333,3615.146667,4227.231333
2017/9/16,3637.75,3808.84,3487.79,3625.04,1818400000,60068678195,3472.503333,3757.706667,4142.766667
2017/9/17,3606.28,3664.81,3445.64,3582.88,1239149952,59377995376,3615.146667,3857.683333,4076.374
2017/9/18,3591.09,4079.23,3591.09,4065.2,1943209984,67377945990,3757.706667,3965.373333,4041.856667
2017/9/19,4073.79,4094.07,3868.87,3924.97,1563980032,65061185838,3857.683333,3820.653333,4021.100667
2017/9/20,3916.36,4031.39,3857.73,3905.95,1213830016,64751811835,3965.373333,3722.563333,3989.728667
2017/9/21,3901.47,3916.42,3613.63,3631.04,1411480064,60202370872,3820.653333,3684.713333,3925.323333
2017/9/22,3628.02,3758.27,3553.53,3630.7,1194829952,60203040223,3722.563333,3701.98,3860.711333
2017/9/23,3629.92,3819.21,3594.58,3792.4,928113984,62892069389,3684.713333,3800.436667,3831.621333
2017/9/24,3796.15,3796.15,3666.9,3682.84,768014976,61081971156,3701.98,3833.753333,3795.406667
2017/9/25,3681.58,3950.25,3681.58,3926.07,1374210048,65122213849,3800.436667,4006.363333,3782.282
2017/9/26,3928.41,3969.89,3869.9,3892.35,1043740032,64569365079,3833.753333,4089.25,3764.354
2017/9/27,3892.94,4210.05,3884.82,4200.67,1686880000,69691950752,4006.363333,4179.49,3769.011333
2017/9/28,4197.13,4279.31,4109.7,4174.73,1712320000,69270823146,4089.25,4225.503333,3788.487333
2017/9/29,4171.62,4214.63,4039.29,4163.07,1367049984,69086146650,4179.49,4301.84,3855.695333
2017/9/30,4166.11,4358.43,4160.86,4338.71,1207449984,72008428789,4225.503333,4383.923333,3902.441333
2017/10/1,4341.05,4403.74,4269.81,4403.74,1208210048,73094870674,4301.84,4376.846667,3954.354667
2017/10/2,4395.81,4470.23,4377.46,4409.32,1431730048,73195646776,4383.923333,4318.72,4009.450667
2017/10/3,4408.46,4432.47,4258.89,4317.48,1288019968,71681069637,4376.846667,4291.75,4026.269333
2017/10/4,4319.37,4352.31,4210.42,4229.36,1116770048,70225033578,4318.72,4309.526667,4046.562
2017/10/5,4229.88,4362.64,4164.05,4328.41,1161769984,71876277937,4291.75,4375.37,4074.726
2017/10/6,4324.46,4413.27,4320.53,4370.81,1069939968,72589262957,4309.526667,4469.393333,4124.044
2017/10/7,4369.35,4443.88,4321.05,4426.89,906928000,73529314833,4375.37,4603.13,4177.123333
2017/10/8,4429.67,4624.14,4405.64,4610.48,1313869952,76589293760,4469.393333,4721.496667,4231.662
2017/10/9,4614.52,4878.71,4564.25,4772.02,1968739968,79282158943,4603.13,4793.496667,4304.274
2017/10/10,4776.21,4922.17,4765.1,4781.99,1597139968,79457603224,4721.496667,5018.46,4361.335333
2017/10/11,4789.25,4873.73,4751.63,4826.48,1222279936,80205238020,4793.496667,5306.866667,4423.610667
2017/10/12,4829.58,5446.91,4822,5446.91,2791610112,90525666972,5018.46,5641.97,4506.693333
2017/10/13,5464.16,5840.3,5436.85,5647.21,3615480064,93864253934,5306.866667,5719.063333,4604.858667
2017/10/14,5643.53,5837.7,5591.64,5831.79,1669030016,96942498331,5641.97,5745.19,4716.106667
2017/10/15,5835.96,5852.48,5478.61,5678.19,1976039936,94403031755,5719.063333,5669.763333,4805.405333
2017/10/16,5687.57,5776.23,5544.21,5725.59,2008070016,95203392843,5745.19,5640.596667,4893.528667
2017/10/17,5741.58,5800.35,5472.72,5605.51,1821570048,93218297189,5669.763333,5634.906667,4973.274667
2017/10/18,5603.82,5603.82,5151.44,5590.69,2399269888,92982539106,5640.596667,5770.22,5058.155333
2017/10/19,5583.74,5744.35,5531.06,5708.52,1780540032,94954808115,5634.906667,5917.19,5156.766
2017/10/20,5708.11,6060.11,5627.23,6011.45,2354429952,1.00E+11,5770.22,6017.156667,5268.968667
2017/10/21,5996.79,6194.88,5965.07,6031.6,2207099904,1.00E+11,5917.19,5990.113333,5379.688
2017/10/22,6036.66,6076.26,5792.34,6008.42,2034630016,99981911326,6017.156667,5821.793333,5485.123333
2017/10/23,6006,6075.59,5732.47,5930.32,2401840128,98695054084,5990.113333,5735.92,5573.112667
2017/10/24,5935.52,5935.52,5504.18,5526.64,2735699968,91988225800,5821.793333,5727.423333,5623.420667
2017/10/25,5524.6,5754.33,5397.88,5750.8,1966989952,95732630220,5735.92,5812.176667,5688.008
2017/10/26,5747.95,5976.8,5721.22,5904.83,1905040000,98310176011,5727.423333,5812.94,5759.898
2017/10/27,5899.74,5988.39,5728.82,5780.9,1710130048,96254297360,5812.176667,5895.946667,5782.164
2017/10/28,5787.82,5876.72,5689.19,5753.09,1403920000,95797359518,5812.94,6012.49,5789.222667
2017/10/29,5754.44,6255.71,5724.58,6153.85,2859040000,1.02E+11,5895.946667,6250.926667,5810.693333
2017/10/30,6114.85,6214.99,6040.85,6130.53,1772150016,1.02E+11,6012.49,6455.413333,5840.849333
2017/10/31,6132.02,6470.43,6103.33,6468.4,2311379968,1.08E+11,6250.926667,6771.403333,5890.37
2017/11/1,6440.97,6767.31,6377.88,6767.31,2870320128,1.13E+11,6455.413333,7017.856667,5967.823333
2017/11/2,6777.77,7367.33,6758.72,7078.5,4653770240,1.18E+11,6771.403333,7222.07,6067.010667
2017/11/3,7087.53,7461.29,7002.94,7207.76,3369860096,1.20E+11,7017.856667,7331.706667,6166.96
2017/11/4,7164.48,7492.86,7031.28,7379.95,2483800064,1.23E+11,7222.07,7270.04,6258.193333
2017/11/5,7404.52,7617.48,7333.19,7407.41,2380410112,1.23E+11,7331.706667,7191.516667,6349.914
2017/11/6,7403.22,7445.77,7007.31,7022.76,3111899904,1.17E+11,7270.04,7208.943333,6417.536667
2017/11/7,7023.1,7253.32,7023.1,7144.38,2326340096,1.19E+11,7191.516667,7249.216667,6498.474
2017/11/8,7141.38,7776.42,7114.02,7459.69,4602200064,1.24E+11,7208.943333,7073.803333,6627.344
2017/11/9,7446.83,7446.83,7101.52,7143.58,3226249984,1.19E+11,7249.216667,6706.44,6720.196
2017/11/10,7173.73,7312,6436.87,6618.14,5208249856,1.10E+11,7073.803333,6308.603333,6767.75
2017/11/11,6618.61,6873.15,6204.22,6357.6,4908680192,1.06E+11,6706.44,6289.053333,6806.196667
2017/11/12,6295.45,6625.05,5519.01,5950.07,8957349888,99226193603,6308.603333,6381.77,6819.328667
2017/11/13,5938.25,6811.19,5844.29,6559.49,6263249920,1.09E+11,6289.053333,6836.926667,6846.371333
2017/11/14,6561.48,6764.98,6461.75,6635.75,3197110016,1.11E+11,6381.77,7274.326667,6880.052667
2017/11/15,6634.76,7342.25,6634.76,7315.54,4200880128,1.22E+11,6836.926667,7632.073333,6936.528667
2017/11/16,7323.24,7967.38,7176.58,7871.69,5123809792,1.31E+11,7274.326667,7790.276667,7010.154
2017/11/17,7853.57,8004.59,7561.09,7708.99,4651670016,1.29E+11,7632.073333,7845.21,7052.186667
2017/11/18,7697.21,7884.99,7463.44,7790.15,3667190016,1.30E+11,7790.276667,8009.093333,7091.012667
2017/11/19,7766.03,8101.91,7694.1,8036.49,3149319936,1.34E+11,7845.21,8102.796667,7134.782
2017/11/20,8039.07,8336.86,7949.36,8200.64,3488450048,1.37E+11,8009.093333,8175.15,7187.664
2017/11/21,8205.74,8348.66,7762.71,8071.26,4277609984,1.35E+11,8102.796667,8121.193333,7257.564
2017/11/22,8077.95,8302.26,8075.47,8253.55,3633530112,1.38E+11,8175.15,8182.003333,7331.508667
2017/11/23,8232.38,8267.4,8038.77,8038.77,4225179904,1.34E+11,8121.193333,8361.126667,7370.114
2017/11/24,8074.02,8374.16,7940.93,8253.69,5058610176,1.38E+11,8182.003333,8791.72,7444.121333
2017/11/25,8241.71,8790.92,8191.15,8790.92,4342060032,1.47E+11,8361.126667,9313.273333,7588.973333
2017/11/26,8789.04,9522.93,8775.59,9330.55,5475579904,1.56E+11,8791.72,9735.9,7787.17
2017/11/27,9352.72,9818.35,9352.72,9818.35,5653320192,1.64E+11,9313.273333,9921.92,8045.055333
2017/11/28,9823.43,10125.7,9736.3,10058.8,6348819968,1.68E+11,9735.9,10060.33667,8278.342667
2017/11/29,10077.4,11517.4,9601.03,9888.61,11568799744,1.65E+11,9921.92,10365.93667,8495.2
2017/11/30,9906.79,10801,9202.05,10233.6,8310689792,1.71E+11,10060.33667,10761.26667,8689.737333
2017/12/1,10198.6,11046.7,9694.65,10975.6,6783119872,1.83E+11,10365.93667,11124.46667,8896.664667
2017/12/2,10978.3,11320.2,10905.1,11074.6,5138500096,1.85E+11,10761.26667,11351.66667,9121.038667
2017/12/3,11082.7,11858.7,10862,11323.2,6608309760,1.89E+11,11124.46667,11632.36667,9356.575333
2017/12/4,11315.4,11657.2,11081.8,11657.2,6132409856,1.95E+11,11351.66667,12621.8,9597.956
2017/12/5,11685.7,12032,11604.6,11916.7,6895260160,1.99E+11,11632.36667,14702.63333,9845.693333
2017/12/6,11923.4,14369.1,11923.4,14291.5,12656300032,2.39E+11,12621.8,16253.53333,10260.376
2017/12/7,14266.1,17899.7,14057.3,17899.7,17950699520,2.99E+11,14702.63333,16549.1,10903.45267
2017/12/8,17802.9,18353.4,14336.9,16569.4,21135998976,2.77E+11,16253.53333,15734.33333,11472.16133
2017/12/9,16523.3,16783,13674.9,15178.2,13911300096,2.54E+11,16549.1,15856.8,11933.79533
2017/12/10,15168.4,15850.6,13226.6,15455.4,13433299968,2.59E+11,15734.33333,16602.53333,12378.094
2017/12/11,15427.4,17513.9,15404.8,16936.8,12153900032,2.83E+11,15856.8,16920.13333,12885.17733
2017/12/12,16919.8,17781.8,16571.6,17415.4,14603799552,2.91E+11,16602.53333,16795.86667,13391.64733
2017/12/13,17500,17653.1,16039.7,16408.2,12976900096,2.75E+11,16920.13333,16893.03333,13814.94067
2017/12/14,16384.6,17085.8,16185.9,16564,13777399808,2.77E+11,16795.86667,17922.76667,14259.96667
2017/12/15,16601.3,18154.1,16601.3,17706.9,14309999616,2.96E+11,16893.03333,18781.7,14758.18667
2017/12/16,17760.3,19716.7,17515.3,19497.4,12740599808,3.27E+11,17922.76667,19250.8,15326.30667
2017/12/17,19475.8,20089,18974.1,19140.8,13314599936,3.21E+11,18781.7,18677.23333,15864.05333
2017/12/18,19106.4,19371,18355.9,19114.2,14839499776,3.20E+11,19250.8,17838.5,16383.45333
2017/12/19,19118.3,19177.8,17275.4,17776.7,16894499840,2.98E+11,18677.23333,16734.73333,16791.42
2017/12/20,17760.3,17934.7,16077.7,16624.6,22149699584,2.79E+11,17838.5,15419.76667,17105.28
2017/12/21,16642.4,17567.7,15342.7,15802.9,16516599808,2.65E+11,16734.73333,14777.96667,17206.04
2017/12/22,15898,15943.4,11833,13831.8,22197999616,2.32E+11,15419.76667,14152.26667,16934.84667
2017/12/23,13948.7,15603.2,13828.8,14699.2,13086000128,2.46E+11,14777.96667,14217.2,16810.16667
2017/12/24,14608.2,14626,12747.7,13925.8,11572299776,2.33E+11,14152.26667,14684.06667,16726.67333
2017/12/25,13995.9,14593,13448.9,14026.6,10664699904,2.35E+11,14217.2,15321.63333,16631.42
2017/12/26,14036.6,16461.2,14028.9,16099.8,13454300160,2.70E+11,14684.06667,15514.93333,16575.62
2017/12/27,16163.5,16930.9,15114.3,15838.5,12487600128,2.66E+11,15321.63333,15033.73333,16470.49333
2017/12/28,15864.1,15888.4,13937.3,14606.5,12336499712,2.45E+11,15514.93333,14071.63333,16350.38
2017/12/29,14695.8,15279,14307,14656.2,13025500160,2.46E+11,15033.73333,13921.6,16223.19333
2017/12/30,14681.9,14681.9,12350.1,12952.2,14452599808,2.17E+11,14071.63333,13588.6,15906.21333
2017/12/31,12897.7,14377.4,12755.6,14156.4,12136299520,2.37E+11,13921.6,14265.23333,15550.14667
2018/1/1,14112.2,14112.2,13154.7,13657.2,10291200000,2.29E+11,13588.6,14613.43333,15184.57333
2018/1/2,13625,15444.6,13163.6,14982.1,16846600192,2.51E+11,14265.23333,15260.76667,14909.1
2018/1/3,14978.2,15572.8,14844.5,15201,16871900160,2.55E+11,14613.43333,16076.56667,14737.38667
2018/1/4,15270.7,15739.7,14522.2,15599.2,21783199744,2.62E+11,15260.76667,16851.9,14669.02667
2018/1/5,15477.2,17705.2,15202.8,17429.5,23840899072,2.93E+11,16076.56667,17144.7,14777.46667
2018/1/6,17462.1,17712.4,16764.6,17527,18314600448,2.94E+11,16851.9,16391.56667,15023.81333
2018/1/7,17527.3,17579.6,16087.7,16477.6,15866000384,2.77E+11,17144.7,15414.36667,15142.37333
2018/1/8,16476.2,16537.9,14208.2,15170.1,18413899776,2.55E+11,16391.56667,14912.93333,15225.32667
2018/1/9,15123.7,15497.5,14424,14595.4,16659999744,2.45E+11,15414.36667,14324.83333,15263.24667
2018/1/10,14588.5,14973.3,13691.2,14973.3,18500800512,2.51E+11,14912.93333,14119.9,15188.14667
2018/1/11,14968.2,15018.8,13105.9,13405.8,16534099968,2.25E+11,14324.83333,13915.53333,15025.96667
2018/1/12,13453.9,14229.9,13158.1,13980.6,12065699840,2.35E+11,14119.9,14037.6,14984.24
2018/1/13,13952.4,14659.5,13952.4,14360.2,12763599872,2.41E+11,13915.53333,13984,14964.50667
2018/1/14,14370.8,14511.8,13268,13772,11084099584,2.31E+11,14037.6,13027.43333,15019.16
2018/1/15,13767.3,14445.5,13641.7,13819.8,12750799872,2.32E+11,13984,12166.3,14996.72
2018/1/16,13836.1,13843.1,10194.9,11490.5,18853799936,1.93E+11,13027.43333,11384.66667,14852.27333
2018/1/17,11431.1,11678,9402.29,11188.6,18830600192,1.88E+11,12166.3,11423.63333,14599.37333
2018/1/18,11198.8,12107.3,10942.5,11474.9,15020399616,1.93E+11,11384.66667,11993.83333,14350.96667
2018/1/19,11429.8,11992.8,11172.1,11607.4,10740400128,1.95E+11,11423.63333,12035.56667,14084.84667
2018/1/20,11656.2,13103,11656.2,12899.2,11801700352,2.17E+11,11993.83333,11810.23333,13782.82667
2018/1/21,12889.2,12895.9,11288.2,11600.1,9935179776,1.95E+11,12035.56667,11133.3,13387.7
2018/1/22,11633.1,11966.4,10240.2,10931.4,10537400320,1.84E+11,11810.23333,11053.06667,13017.95333
2018/1/23,10944.5,11377.6,10129.7,10868.4,9660609536,1.83E+11,11133.3,11162.4,12731.17333
2018/1/24,10903.4,11501.4,10639.8,11359.4,9940989952,1.91E+11,11053.06667,11263.4,12515.44
2018/1/25,11421.7,11785.7,11057.4,11259.4,8873169920,1.89E+11,11162.4,11290.5,12267.84667
2018/1/26,11256,11656.7,10470.3,11171.4,9746199552,1.88E+11,11263.4,11466.13333,12118.88667
2018/1/27,11174.9,11614.9,10989.2,11440.7,7583269888,1.93E+11,11290.5,11507.8,11949.56
2018/1/28,11475.3,12040.3,11475.3,11786.3,8350360064,1.98E+11,11466.13333,11063,11777.96667
2018/1/29,11755.5,11875.6,11179.2,11296.4,7107359744,1.90E+11,11507.8,10541.26667,11612.92667
2018/1/30,11306.8,11307.2,10036.2,10106.3,8637859840,1.70E+11,11063,9832.646667,11365.36
2018/1/31,10108.2,10381.6,9777.42,10221.1,8041160192,1.72E+11,10541.26667,9407.463333,11280.73333
2018/2/1,10237.3,10288.8,8812.28,9170.54,9959400448,1.54E+11,9832.646667,9058.733333,11146.196
2018/2/2,9142.28,9142.28,7796.49,8830.75,12726899712,1.49E+11,9407.463333,8760.89,10969.91933
2018/2/3,8852.12,9430.75,8251.63,9174.91,7263790080,1.55E+11,9058.733333,8135.73,10807.75333
2018/2/4,9175.7,9334.87,8031.22,8277.01,7073549824,1.39E+11,8760.89,7662.093333,10499.60733
2018/2/5,8270.54,8364.84,6756.68,6955.27,9285289984,1.17E+11,8135.73,7443.523333,10189.952
2018/2/6,7051.75,7850.7,6048.26,7754,13999800320,1.31E+11,7662.093333,7880.296667,9978.125333
2018/2/7,7755.49,8509.11,7236.79,7621.3,9169280000,1.28E+11,7443.523333,8207.956667,9761.652
2018/2/8,7637.86,8558.77,7637.86,8265.59,9346750464,1.39E+11,7880.296667,8541.49,9555.398
2018/2/9,8271.84,8736.98,7884.71,8736.98,6784820224,1.47E+11,8207.956667,8496.283333,9387.236667
2018/2/10,8720.08,9122.55,8295.47,8621.9,7780960256,1.45E+11,8541.49,8559.48,9217.27
2018/2/11,8616.13,8616.13,7931.1,8129.97,6122189824,1.37E+11,8496.283333,8551.616667,8996.554667
2018/2/12,8141.43,8985.92,8141.43,8926.57,6256439808,1.51E+11,8559.48,9006.503333,8805.906
2018/2/13,8926.72,8958.47,8455.41,8598.31,5696719872,1.45E+11,8551.616667,9419.78,8626.033333
2018/2/14,8599.92,9518.54,8599.92,9494.63,7909819904,1.60E+11,9006.503333,9964.976667,8585.255333
2018/2/15,9488.32,10234.8,9395.58,10166.4,9062540288,1.71E+11,9419.78,10504.33333,8581.608667
2018/2/16,10135.7,10324.1,9824.82,10233.9,7296159744,1.73E+11,9964.976667,10632.8,8652.499333
2018/2/17,10207.5,11139.5,10149.4,11112.7,8660880384,1.87E+11,10504.33333,10963.26667,8804.629333
2018/2/18,11123.4,11349.8,10326,10551.8,8744009728,1.78E+11,10632.8,11060.26667,8896.422
2018/2/19,10552.6,11273.8,10513.2,11225.3,7652089856,1.89E+11,10963.26667,11106.46667,9092.974667
2018/2/20,11231.8,11958.5,11231.8,11403.7,9926540288,1.92E+11,11060.26667,10699.7,9389.536667
2018/2/21,11372.2,11418.5,10479.1,10690.4,9405339648,1.80E+11,11106.46667,10332.16667,9585.296667
2018/2/22,10660.4,11039.1,9939.09,10005,8040079872,1.69E+11,10699.7,10039.72333,9744.21
2018/2/23,9937.07,10487.3,9734.56,10301.1,7739500032,1.74E+11,10332.16667,9926.3,9879.910667
2018/2/24,10287.7,10597.2,9546.97,9813.07,6917929984,1.66E+11,10039.72333,9948.166667,9951.65
2018/2/25,9796.42,9923.22,9407.06,9664.73,5706939904,1.63E+11,9926.3,10252.34333,10021.172
2018/2/26,9669.43,10475,9501.73,10366.7,7287690240,1.75E+11,9948.166667,10496.73333,10170.28733
2018/2/27,10393.9,10878.5,10246.1,10725.6,6966179840,1.81E+11,10252.34333,10691.5,10290.22267
2018/2/28,10687.2,11089.8,10393.1,10397.9,6936189952,1.76E+11,10496.73333,10811.76667,10410.19533
2018/3/1,10385,11052.3,10352.7,10951,7317279744,1.85E+11,10691.5,11175.7,10507.28667
2018/3/2,10977.4,11189,10850.1,11086.4,7620590080,1.87E+11,10811.76667,11362.9,10568.62
2018/3/3,11101.9,11528.2,11002.4,11489.7,6690570240,1.94E+11,11175.7,11525.2,10652.34
2018/3/4,11497.4,11512.6,11136.1,11512.6,6084149760,1.95E+11,11362.9,11288.6,10679
2018/3/5,11532.4,11704.1,11443.9,11573.3,6468539904,1.96E+11,11525.2,10772.92333,10747.1
2018/3/6,11500.1,11500.1,10694.3,10779.9,6832169984,1.82E+11,11288.6,10046.82667,10717.40667
2018/3/7,10803.9,10929.5,9692.12,9965.57,8797910016,1.68E+11,10772.92333,9566.043333,10621.53133
2018/3/8,9951.44,10147.4,9335.87,9395.01,7186089984,1.59E+11,10046.82667,9199.52,10535.172
2018/3/9,9414.69,9466.35,8513.03,9337.55,8704190464,1.58E+11,9566.043333,9260.726667,10490.67533
2018/3/10,9350.59,9531.32,8828.47,8866,5386319872,1.50E+11,9199.52,9216.583333,10395.002
2018/3/11,8852.78,9711.89,8607.12,9578.63,6296370176,1.62E+11,9260.726667,9326.2,10379.37267
2018/3/12,9602.93,9937.5,8956.43,9205.12,6457399808,1.56E+11,9216.583333,8889.926667,10348.732
2018/3/13,9173.04,9470.38,8958.19,9194.85,5991139840,1.56E+11,9326.2,8588.506667,10270.60867
2018/3/14,9214.65,9355.85,8068.59,8269.81,6438230016,1.40E+11,8889.926667,8303.006667,10106.88933
2018/3/15,8290.76,8428.35,7783.05,8300.86,6834429952,1.40E+11,8588.506667,8185.363333,9967.086667
2018/3/16,8322.91,8585.15,8005.31,8338.35,5289379840,1.41E+11,8303.006667,8159.636667,9792.91
2018/3/17,8321.91,8346.53,7812.82,7916.88,4426149888,1.34E+11,8185.363333,8257.07,9581.608667
2018/3/18,7890.52,8245.51,7397.99,8223.68,6639190016,1.39E+11,8159.636667,8589.266667,9363.874
2018/3/19,8344.12,8675.87,8182.4,8630.65,6729110016,1.46E+11,8257.07,8824.466667,9171.744
2018/3/20,8619.67,9051.02,8389.89,8913.47,6361789952,1.51E+11,8589.266667,8857.073333,8994.422
2018/3/21,8937.48,9177.37,8846.33,8929.28,6043129856,1.51E+11,8824.466667,8845.79,8871.047333
2018/3/22,8939.44,9100.71,8564.9,8728.47,5530390016,1.48E+11,8857.073333,8758.736667,8788.574
2018/3/23,8736.25,8879.62,8360.62,8879.62,5954120192,1.50E+11,8845.79,8681.173333,8754.214667
2018/3/24,8901.95,8996.18,8665.7,8668.12,5664600064,1.47E+11,8758.736667,8457.766667,8709.586
2018/3/25,8612.81,8682.01,8449.1,8495.78,4569880064,1.44E+11,8681.173333,8179.406667,8684.904667
2018/3/26,8498.47,8530.08,7921.43,8209.4,5921039872,1.39E+11,8457.766667,7998.973333,8593.622667
2018/3/27,8200,8232.78,7797.28,7833.04,5378250240,1.33E+11,8179.406667,7651.073333,8502.150667
2018/3/28,7836.83,8122.89,7809.17,7954.48,4935289856,1.35E+11,7998.973333,7336.9,8419.459333
2018/3/29,7979.07,7994.33,7081.38,7165.7,6361229824,1.21E+11,7651.073333,7009.916667,8345.852
2018/3/30,7171.45,7276.66,6683.93,6890.52,6289509888,1.17E+11,7336.9,6902.76,8251.829333
2018/3/31,6892.48,7207.85,6863.52,6973.53,4553269760,1.18E+11,7009.916667,6967.186667,8160.841333
2018/4/1,7003.06,7060.95,6526.87,6844.23,4532100096,1.16E+11,6902.76,7128.046667,8089.331333
2018/4/2,6844.86,7135.47,6816.58,7083.8,4333440000,1.20E+11,6967.186667,7131.25,8013.339333
2018/4/3,7102.26,7530.94,7072.49,7456.11,5499700224,1.26E+11,7128.046667,7040.473333,7935.036667
2018/4/4,7456.41,7469.88,6803.88,6853.84,4936000000,1.16E+11,7131.25,6767.21,7797.728
2018/4/5,6848.65,6933.82,6644.8,6811.47,5639320064,1.16E+11,7040.473333,6786.293333,7656.540667
2018/4/6,6815.96,6857.49,6575,6636.32,3766810112,1.13E+11,6767.21,6856.976667,7517.064
2018/4/7,6630.51,7050.54,6630.51,6911.09,3976610048,1.17E+11,6786.293333,6901.78,7385.828667
2018/4/8,6919.98,7111.56,6919.98,7023.52,3652499968,1.19E+11,6856.976667,6876.336667,7276.188667
2018/4/9,7044.32,7178.11,6661.99,6770.73,4894060032,1.15E+11,6901.78,6857.936667,7161.185333
2018/4/10,6795.44,6872.41,6704.15,6834.76,4272750080,1.16E+11,6876.336667,7230.776667,7069.542667
2018/4/11,6843.47,6968.32,6817.59,6968.32,4641889792,1.18E+11,6857.936667,7584.51,7011.894667
2018/4/12,6955.38,7899.23,6806.51,7889.25,8906250240,1.34E+11,7230.776667,7923.816667,7007.546
2018/4/13,7901.09,8183.96,7758.93,7895.96,7764460032,1.34E+11,7584.51,8070.436667,7056.23
2018/4/14,7874.67,8140.71,7846,7986.24,5191430144,1.36E+11,7923.816667,8124.673333,7129.278
2018/4/15,7999.33,8338.42,7999.33,8329.11,5244480000,1.41E+11,8070.436667,8096.623333,7219.65
2018/4/16,8337.57,8371.15,7925.73,8058.67,5631309824,1.37E+11,8124.673333,8041.393333,7300.612667
2018/4/17,8071.66,8285.96,7881.72,7902.09,6900879872,1.34E+11,8096.623333,8119.94,7355.165333
2018/4/18,7944.43,8197.8,7886.01,8163.42,6529909760,1.39E+11,8041.393333,8434.52,7402.319333
2018/4/19,8159.27,8298.69,8138.78,8294.31,7063209984,1.41E+11,8119.94,8678.573333,7498.350667
2018/4/20,8286.88,8880.23,8244.54,8845.83,8438110208,1.50E+11,8434.52,8847.956667,7633.974667
2018/4/21,8848.79,8997.57,8652.15,8895.58,7548550144,1.51E+11,8678.573333,8876.306667,7784.592
2018/4/22,8925.06,9001.64,8779.61,8802.46,6629899776,1.50E+11,8847.956667,9143.613333,7910.683333
2018/4/23,8794.39,8958.55,8788.81,8930.88,6925190144,1.52E+11,8876.306667,9158.04,8037.840667
2018/4/24,8934.34,9732.61,8927.83,9697.5,10678800384,1.65E+11,9143.613333,9274.916667,8232.958667
2018/4/25,9701.03,9745.32,8799.84,8845.74,11083100160,1.50E+11,9158.04,9038.1,8367.024
2018/4/26,8867.32,9281.51,8727.09,9281.51,8970559488,1.58E+11,9274.916667,9205.68,8521.236667
2018/4/27,9290.63,9375.47,8987.05,8987.05,7566289920,1.53E+11,9038.1,9251.536667,8594.423333
2018/4/28,8939.27,9412.09,8931.99,9348.48,7805479936,1.59E+11,9205.68,9336.036667,8691.258
2018/4/29,9346.41,9531.49,9193.71,9419.08,8853000192,1.60E+11,9251.536667,9259.546667,8786.780667
2018/4/30,9426.11,9477.14,9166.81,9240.55,8673920000,1.57E+11,9336.036667,9198.493333,8847.543333
2018/5/1,9251.47,9255.88,8891.05,9119.01,7713019904,1.55E+11,9259.546667,9366.263333,8918.232667
