,Date,Weighted_bitcoin_price,Volume,Num_bitcoin_address,bitcoin_transactions,Mining_Difficulty,mine_a_block_min,Block_size,Weighted_litecoin_price,Weighted_gold_price,Oil_price,usd/euro,Num_Wiki_view,Num_tweets,3d MA,9d MA,15d MA,WSJ daily sentiment
858,2017/11/10,6885.18,5208249856,692632,271625,1450000000000.0,11.58,957980,61.63,1280.56,51.3,1.1665,53492,80481,7180.92,7196.3,6758.15,0.0
859,2017/11/11,6513.4,4908680192,536909,194554,1360000000000.0,17.73,956050,61.15,1280.56,51.3,1.1665,44339,68892,6894.42,7142.73,6802.41,0.0
860,2017/11/12,6097.4,8957349888,434508,185886,1360000000000.0,18.76,961507,60.26,1275.73,57.99,1.1667,45229,71176,6498.66,7021.34,6823.79,0.0
861,2017/11/13,6288.3,6263249920,766736,309159,1360000000000.0,10.35,961311,60.55,1276.91,56.76,1.1667,54732,73373,6299.7,6912.58,6844.87,-0.38
862,2017/11/14,6605.99,3197110016,730693,271867,1360000000000.0,11.1,948024,62.25,1279.18,55.7,1.1798,50079,71630,6330.56,6819.84,6876.92,-0.38
863,2017/11/15,6981.83,4200880128,656508,321636,1360000000000.0,9.61,961402,63.71,1281.3,55.368,1.1791,46140,79934,6625.37,6793.41,6922.8,-0.05
864,2017/11/16,7584.72,5123809792,656508,310244,1360000000000.0,9.36,945372,67.57,1277.83,55.224,1.177,49047,87538,7057.51,6846.04,6989.23,-0.05
865,2017/11/17,7782.06,4651670016,841753,306450,1360000000000.0,8.68,959576,68.73,1287.07,56.646,1.179,62242,83410,7449.54,6891.51,7041.66,-0.4
866,2017/11/18,7708.95,3667190016,722113,270738,1360000000000.0,10.49,972122,68.13,1287.07,56.646,1.179,48910,68192,7691.91,6938.65,7076.26,-0.4
867,2017/11/19,7899.63,3149319936,803338,264695,1360000000000.0,9.06,966068,70.67,1284.14,56.354,1.1733,44907,72762,7796.88,7051.36,7118.43,-0.57
868,2017/11/20,8131.48,3488450048,836952,336029,1360000000000.0,8.26,945945,71.84,1284.14,56.354,1.1733,58371,102144,7913.35,7231.15,7164.48,-0.4
869,2017/11/21,8097.09,4277609984,844422,370918,1360000000000.0,8.3,962169,70.72,1279.86,56.83,1.1738,61690,87110,8042.73,7453.34,7222.97,-0.01
870,2017/11/22,8177.31,3633530112,744622,311885,1360000000000.0,9.79,967896,71.05,1284.1,58.02,1.1822,53155,78405,8135.29,7663.23,7294.06,-0.01
871,2017/11/23,8144.33,4225179904,835255,352050,1360000000000.0,9.09,961840,73.12,1290.37,58.02,1.1851,47490,75047,8139.58,7834.16,7345.49,-0.01
872,2017/11/24,8160.7,5058610176,792418,305586,1360000000000.0,9.7,956843,75.47,1289.63,58.95,1.1933,45720,69886,8160.78,7965.14,7403.89,-0.01
873,2017/11/25,8503.67,4342060032,838662,336533,1350000000000.0,9.3,967078,83.4,1289.63,58.95,1.1933,44223,71625,8269.57,8067.25,7511.79,-0.01
874,2017/11/26,9104.53,5475579904,791025,329524,1350000000000.0,9.38,958027,86.96,1280.33,58.11,1.1898,65803,80943,8589.63,8214.19,7684.53,-0.01
875,2017/11/27,9585.54,5653320192,895407,379086,1350000000000.0,8.48,958535,89.17,1292.18,58.11,1.1898,123516,98413,9064.58,8422.7,7917.08,0.0
876,2017/11/28,9936.06,6348819968,857193,365821,1350000000000.0,9.19,963834,93.53,1295.89,57.99,1.1840000000000002,144286,106360,9542.04,8648.97,8160.26,0.0
877,2017/11/29,10271.11,11568799744,989871,397917,1350000000000.0,8.35,966574,91.99,1287.08,57.3,1.1847,262289,128781,9930.9,8886.7,8404.6,0.17
878,2017/11/30,10035.86,8310689792,934600,384219,1350000000000.0,8.54,974995,86.55,1278.82,57.4,1.1904,212459,103190,10081.01,9102.12,8608.2,0.53
879,2017/12/1,10478.89,6783119872,961135,412725,1350000000000.0,7.96,972769,92.79,1279.28,53.01,1.1896,167229,105017,10261.95,9357.85,8801.15,0.11
880,2017/12/2,11069.55,5138500096,808982,326193,1350000000000.0,8.9,961668,100.33,1279.28,53.01,1.1896,111343,88292,10528.1,9682.88,9020.31,0.15
881,2017/12/3,11281.65,6608309760,846141,352868,1350000000000.0,8.2,970304,101.48,1280.53,53.11,1.1866,107583,83022,10943.36,10029.65,9258.49,0.39
882,2017/12/4,11427.9,6132409856,991943,400505,1350000000000.0,7.97,974964,101.6,1274.94,53.11,1.1866,161367,97945,11259.7,10354.57,9493.71,-0.17
883,2017/12/5,11809.75,6895260160,971003,405531,1350000000000.0,8.07,963132,103.21,1269.12,47.84,1.1826,159921,103919,11506.43,10655.15,9738.93,-0.06
884,2017/12/6,13126.85,12656300032,1072008,443399,1590000000000.0,7.68,963936,101.24,1265.67,46.08,1.1796,179109,116856,12121.5,11048.62,10074.25,0.3
885,2017/12/7,16030.7,17950699520,871878,374765,1590000000000.0,9.45,947706,97.97,1253.79,45.49,1.1773,331637,155600,13655.77,11725.81,10597.81,0.06
886,2017/12/8,16765.65,21135998976,966052,384936,1590000000000.0,9.24,963550,112.91,1244.25,45.49,1.1773,344686,124260,15307.73,12447.42,11172.56,0.53
887,2017/12/9,15539.85,13911300096,984629,403225,1590000000000.0,8.26,973080,145.22,1244.25,48.23,1.1773,214245,114109,16112.07,13058.98,11664.5,-0.74
888,2017/12/10,14925.25,13433299968,961658,341256,1590000000000.0,8.82,970799,147.52,1245.69,50.6,1.1769,189621,100455,15743.58,13553.02,12092.61,-0.09
889,2017/12/11,16320.72,12153900032,977830,368427,1590000000000.0,8.42,969902,183.77,1245.69,50.6,1.1769,242875,128425,15595.27,14136.48,12573.69,0.36
890,2017/12/12,17172.15,14603799552,972328,372821,1590000000000.0,9.03,968832,270.0,1242.77,57.14,1.1742,230521,113215,16139.37,14790.98,13079.46,0.04
891,2017/12/13,16900.25,12976900096,1090944,424393,1590000000000.0,7.89,978836,311.81,1249.61,56.6,1.1826,201431,98863,16797.71,15399.02,13543.74,0.16
892,2017/12/14,16555.07,13777399808,1133157,490459,1590000000000.0,7.75,969312,289.38,1252.17,57.048,1.1778,163855,109628,16875.82,15926.28,13962.67,0.19
893,2017/12/15,17265.9,14309999616,1036971,405507,1590000000000.0,8.54,970524,287.1,1251.45,57.312,1.1749,128830,105711,16907.07,16386.17,14444.68,0.64
894,2017/12/16,18622.42,12740599808,949920,364051,1590000000000.0,8.4,971179,299.58,1251.45,57.312,1.1749,117337,82782,17481.13,16674.14,14987.58,-0.78
895,2017/12/17,19419.92,13314599936,1012311,391725,1590000000000.0,7.75,969628,313.72,1258.79,57.196000000000005,1.1782,124072,84441,18436.08,16969.06,15544.27,0.13
896,2017/12/18,18986.88,14839499776,1004904,394057,1870000000000.0,7.97,968849,335.06,1258.79,57.196000000000005,1.1782,137631,97245,19009.74,17352.06,16057.95,0.0
897,2017/12/19,18337.05,16894499840,855045,378482,1870000000000.0,10.23,968123,355.08,1261.49,57.54,1.1840000000000002,156057,83423,18914.62,17731.15,16518.56,0.06
898,2017/12/20,17099.32,22149699584,918969,370141,1870000000000.0,10.57,973537,330.61,1263.58,58.09,1.1871,164499,101169,18141.08,17817.66,16871.2,-0.25
899,2017/12/21,16338.92,16516599808,856302,335350,1870000000000.0,11.03,954397,317.85,1266.16,58.36,1.1874,141432,105591,17258.43,17725.08,17085.34,0.2
900,2017/12/22,14376.55,22197999616,959550,380493,1870000000000.0,9.24,977019,272.99,1270.72,58.47,1.1862,164227,124670,15938.26,17444.67,16975.06,0.37
901,2017/12/23,14519.98,13086000128,888892,308072,1870000000000.0,10.37,977712,282.96,1270.72,58.47,1.1862,145737,100098,15078.48,17218.55,16825.35,0.4
902,2017/12/24,13976.92,11572299776,925819,279371,1870000000000.0,9.43,976447,277.26,1270.72,58.47,1.187,109871,70864,14291.15,16853.11,16721.15,0.4
903,2017/12/25,14016.1,10664699904,758165,228791,1870000000000.0,10.75,970928,276.81,1278.5,59.97,1.187,116313,64029,14171.0,16341.29,16660.54,0.76
904,2017/12/26,15156.63,13454300160,753514,247298,1870000000000.0,10.05,971626,280.35,1278.5,59.97,1.1858,126930,77648,14383.22,15867.59,16582.94,0.76
905,2017/12/27,16011.8,12487600128,921366,307486,1870000000000.0,9.26,958157,278.53,1285.01,59.64,1.1888,99195,78968,15061.51,15537.03,16505.58,0.76
906,2017/12/28,15074.08,12336499712,865808,304904,1870000000000.0,9.65,969992,256.65,1293.78,59.84,1.1943,92296,79968,15414.17,15174.48,16383.84,0.76
907,2017/12/29,14734.5,13025500160,959700,353659,1870000000000.0,8.68,973811,248.06,1299.73,60.42,1.2005,91724,77151,15273.46,14911.72,16262.46,0.76
908,2017/12/30,13666.52,14452599808,874666,344260,1870000000000.0,9.93,958233,229.42,1299.73,60.42,1.2005,83250,71377,14491.7,14614.79,16022.51,0.76
909,2017/12/31,13546.78,12136299520,847972,290259,1870000000000.0,8.77,960859,225.17,1299.73,60.42,1.2012,67355,64989,13982.6,14522.59,15684.13,0.08
910,2018/1/1,13759.08,10291200000,842391,241601,1930000000000.0,9.21,966405,229.88,1310.32,65.8,1.2012,65416,62044,13657.46,14438.05,15306.74,0.08
911,2018/1/2,14303.82,16846600192,982159,340809,1930000000000.0,8.41,968415,244.32,1310.32,65.8,1.2059,85549,77723,13869.89,14474.37,14994.54,0.21
912,2018/1/3,15149.12,16871900160,953442,395806,1930000000000.0,9.23,975965,251.24,1316.58,60.99,1.2015,91452,79086,14404.01,14600.26,14782.01,0.78
913,2018/1/4,15282.95,21783199744,1071574,424840,1930000000000.0,8.57,975796,239.84,1318.76,60.99,1.2068,86342,74534,14911.96,14614.29,14660.92,0.38
914,2018/1/5,16453.68,23840899072,951484,342564,1930000000000.0,10.07,974977,246.08,1319.76,67.25,1.2029,79232,76404,15628.58,14663.39,14668.57,-0.3
915,2018/1/6,17366.53,18314600448,1043134,358679,1930000000000.0,8.53,971615,279.68,1319.76,65.81,1.2029,79836,62977,16367.72,14918.11,14867.9,-0.3
916,2018/1/7,16918.05,15866000384,994708,368025,1930000000000.0,8.89,973572,292.99,1319.8,65.81,1.1967,79013,67259,16912.75,15160.73,15027.77,0.23
917,2018/1/8,15598.1,18413899776,1022976,345506,1930000000000.0,8.68,955574,267.56,1319.8,67.66,1.1967,87562,30585,16627.56,15375.35,15135.85,0.41
918,2018/1/9,14910.15,16659999744,985166,360101,1930000000000.0,8.77,971381,250.08,1315.24,67.66,1.1937,91854,80932,15808.77,15526.83,15195.45,0.0
919,2018/1/10,14556.58,18500800512,989424,347227,1930000000000.0,8.67,970393,245.88,1314.67,75.3,1.1948,99815,82357,15021.61,15615.44,15155.45,0.64
920,2018/1/11,14124.68,16534099968,1077376,337766,1930000000000.0,7.48,957525,239.74,1321.23,63.69,1.2032,88028,100333,14530.47,15595.54,15029.64,0.11
921,2018/1/12,13705.62,12065699840,984432,299913,1930000000000.0,8.11,979535,233.76,1329.84,63.69,1.2202,75933,80737,14128.96,15435.15,14938.41,0.08
922,2018/1/13,14231.12,12763599872,834309,265586,2230000000000.0,9.62,947867,249.04,1329.84,63.69,1.2202,65514,63396,14020.47,15318.28,14904.85,0.08
923,2018/1/14,13980.65,11084099584,813222,234890,2230000000000.0,9.17,972181,251.1,1339.47,63.73,1.2264,57507,65657,13972.46,15043.5,14925.79,0.08
924,2018/1/15,13918.58,12750799872,813490,273473,2230000000000.0,9.68,968552,236.96,1339.47,63.73,1.2264,63876,76852,14043.45,14660.39,14950.58,0.0
925,2018/1/16,12341.15,18853799936,874574,303566,2230000000000.0,9.12,964294,201.56,1338.18,63.73,1.226,74029,102135,13413.46,14151.85,14856.05,0.0
926,2018/1/17,10925.0,18830600192,957141,315604,2230000000000.0,8.59,961088,178.87,1337.91,63.96,1.2186,89187,111394,12394.91,13632.61,14630.8,0.31
927,2018/1/18,11430.88,15020399616,931879,309322,2230000000000.0,8.3,965377,190.91,1327.4,63.926,1.2238,70655,100366,11565.68,13246.03,14382.91,0.31
928,2018/1/19,11550.52,10740400128,858958,243454,2230000000000.0,8.8,965508,193.29,1331.07,63.333999999999996,1.2222,58273,57244,11302.13,12912.02,14134.09,-0.33
929,2018/1/20,12328.65,11801700352,846869,240433,2230000000000.0,8.08,947238,203.59,1331.07,63.333999999999996,1.2222,50979,75149,11770.02,12712.46,13859.08,-0.33
930,2018/1/21,12168.35,9935179776,864703,215435,2230000000000.0,7.67,948413,199.38,1331.6,63.553999999999995,1.2262,47043,76295,12015.84,12541.66,13512.54,-0.33
931,2018/1/22,11192.78,10537400320,809424,245395,2230000000000.0,8.51,970685,183.48,1333.09,63.553999999999995,1.2262,53460,93708,11896.59,12204.06,13130.85,-0.15
932,2018/1/23,10830.05,9660609536,784072,271759,2230000000000.0,8.28,973306,177.53,1336.97,64.47,1.2299,48401,81995,11397.06,11854.0,12812.98,0.42
933,2018/1/24,11101.0,9940989952,848037,250247,2230000000000.0,8.14,966852,179.6,1350.22,65.61,1.2408,50792,78855,11041.28,11540.93,12559.04,-0.18
934,2018/1/25,11381.05,8873169920,750794,236422,2600000000000.0,9.05,953344,180.9,1353.52,65.51,1.2396,53599,79509,11104.03,11434.25,12347.34,0.48
935,2018/1/26,11138.6,9746199552,723781,220304,2600000000000.0,9.39,960539,176.63,1350.32,66.14,1.2427,45074,73227,11206.88,11457.99,12148.27,0.0
936,2018/1/27,11304.92,7583269888,778222,193421,2600000000000.0,8.96,939921,178.9,1350.32,66.14,1.2427,39103,63956,11274.86,11443.99,11988.22,-0.54
937,2018/1/28,11694.3,8350360064,641321,213288,2600000000000.0,9.33,936005,187.85,1351.88,65.56,1.2383,39525,66645,11379.27,11459.97,11819.1,-0.54
938,2018/1/29,11526.68,7107359744,653494,232028,2600000000000.0,9.74,925474,187.26,1343.82,65.56,1.2383,41255,82322,11508.63,11370.86,11655.5,-0.54
939,2018/1/30,10689.12,8637859840,707495,236442,2600000000000.0,8.61,901146,172.82,1340.84,64.5,1.2402,39961,84246,11303.37,11206.5,11440.2,-0.54
940,2018/1/31,10122.08,8041160192,579948,204159,2600000000000.0,12.22,944788,163.34,1340.82,64.73,1.2414,44012,81651,10779.29,11087.53,11292.27,0.17
941,2018/2/1,9627.23,9959400448,726833,257504,2600000000000.0,9.06,958757,150.84,1345.29,60.37,1.251,47413,93008,10146.14,10953.89,11205.75,0.13
942,2018/2/2,8727.95,12726899712,763496,235750,2600000000000.0,8.58,941325,130.46,1340.22,65.45,1.2463,52986,102640,9492.42,10690.21,11025.55,-0.2
943,2018/2/3,8927.35,7263790080,620918,194733,2600000000000.0,8.98,916728,144.59,1340.22,61.25,1.2463,44264,76444,9094.18,10417.58,10850.67,0.15
944,2018/2/4,8704.7,7073549824,595294,173509,2600000000000.0,8.17,889889,155.47,1335.5,63.01,1.2367,42910,78202,8786.67,10147.15,10609.08,0.1
945,2018/2/5,7586.83,9285289984,777110,216178,2600000000000.0,7.72,899268,136.43,1333.35,67.93,1.2367,56614,99959,8406.29,9734.03,10303.64,-0.05
946,2018/2/6,7176.18,13999800320,849088,243950,2870000000000.0,8.49,961193,130.89,1316.65,67.93,1.2377,57917,109734,7822.57,9232.01,10035.87,0.2
947,2018/2/7,7780.67,9169280000,694798,213578,2870000000000.0,10.26,945613,142.52,1310.6,73.94,1.2264,42782,95072,7514.56,8815.79,9832.58,-0.03
948,2018/2/8,8025.02,9346750464,651284,173158,2870000000000.0,10.97,944797,144.31,1315.13,68.96,1.2247,40473,101569,7660.62,8519.78,9627.51,-0.03
949,2018/2/9,8407.63,6784820224,689413,177725,2870000000000.0,10.72,957368,155.06,1317.47,68.96,1.2252,40043,89542,8071.11,8329.28,9429.28,0.56
950,2018/2/10,8690.0,7780960256,593126,181640,2870000000000.0,10.07,947548,159.39,1317.47,75.23,1.2252,33655,77570,8374.22,8225.15,9266.04,0.56
951,2018/2/11,8323.33,6122189824,730277,147057,2870000000000.0,9.5,946878,150.68,1316.25,63.14,1.2292,33358,75335,8473.65,8180.19,9067.27,0.56
952,2018/2/12,8548.84,6256439808,781308,186752,2870000000000.0,8.73,941809,156.28,1319.97,63.14,1.2292,42788,83783,8520.72,8138.13,8857.57,0.56
953,2018/2/13,8734.73,5696719872,729810,182820,2870000000000.0,8.53,946300,159.3,1326.49,59.19,1.2352,37817,73084,8535.63,8141.47,8671.44,0.56
954,2018/2/14,9053.25,7909819904,815887,196238,2870000000000.0,8.28,940585,187.69,1334.79,60.582,1.2451,34123,72888,8778.94,8304.41,8562.39,0.56
955,2018/2/15,9821.28,9062540288,640344,198052,2870000000000.0,10.98,945717,221.71,1354.76,61.272,1.2506,36704,74208,9203.09,8598.31,8542.33,0.0
956,2018/2/16,10129.63,7296159744,637546,187581,2870000000000.0,9.11,897025,226.01,1351.61,61.602,1.2406,31048,74964,9668.05,8859.3,8575.83,-0.75
957,2018/2/17,10652.28,8660880384,680664,173640,2870000000000.0,9.69,912881,229.5,1351.61,61.602,1.2406,28385,69716,10201.06,9151.22,8704.11,-0.75
958,2018/2/18,10837.75,8744009728,631438,159333,2870000000000.0,8.83,917159,223.34,1345.5,61.602,1.2407,26705,62968,10539.89,9421.23,8831.47,-0.75
959,2018/2/19,10891.22,7652089856,688075,187205,2870000000000.0,8.99,937598,220.2,1348.67,61.812,1.2407,26856,69225,10793.75,9665.81,8977.24,-0.91
960,2018/2/20,11456.45,9926540288,610136,198314,3010000000000.0,10.14,917243,233.09,1336.49,61.812,1.2337,38980,75215,11061.81,10013.94,9235.22,0.4
961,2018/2/21,10990.05,9405339648,615201,205032,3010000000000.0,8.56,905638,222.16,1327.97,61.68,1.2284,24746,69562,11112.57,10285.18,9489.48,0.81
962,2018/2/22,10410.9,8040079872,633718,183086,3010000000000.0,9.61,841015,205.68,1327.44,62.77,1.2329999999999999,23720,66124,10952.47,10471.42,9664.82,-0.32
963,2018/2/23,10115.01,7739500032,643584,185045,3010000000000.0,9.75,921333,200.92,1329.78,63.55,1.2297,20187,62576,10505.32,10589.4,9804.16,-0.32
964,2018/2/24,10061.24,6917929984,627718,154389,3010000000000.0,10.0,966018,209.56,1329.78,63.55,1.2297,18489,56616,10195.72,10616.06,9914.4,-0.32
965,2018/2/25,9697.86,5706939904,443104,144698,3010000000000.0,8.39,660636,214.13,1328.95,63.91,1.229,23615,63393,9958.04,10568.08,9981.59,-0.32
966,2018/2/26,10003.22,7287690240,517139,186333,3010000000000.0,10.16,908995,224.06,1332.4,63.91,1.232,24751,66533,9920.77,10495.97,10093.58,0.48
967,2018/2/27,10561.02,6966179840,594737,219464,3010000000000.0,9.07,916735,219.59,1323.08,63.01,1.2232,27708,64827,10087.37,10465.22,10227.73,0.48
968,2018/2/28,10642.0,6936189952,680281,189068,3010000000000.0,9.28,920774,211.6,1319.08,61.64,1.22,23812,68823,10402.08,10437.53,10354.88,0.48
969,2018/3/1,10685.25,7317279744,692152,233579,3010000000000.0,8.74,915327,207.28,1315.06,61.63,1.2274,19703,61852,10629.42,10351.84,10463.68,0.48
970,2018/3/2,11025.72,7620590080,595877,194917,3010000000000.0,9.2,748270,210.03,1319.98,61.63,1.232,28651,61317,10784.32,10355.8,10543.97,0.48
971,2018/3/3,11280.55,6690570240,754220,176844,3010000000000.0,7.97,897183,212.94,1319.98,63.51,1.232,17645,61317,10997.17,10452.43,10620.7,0.48
972,2018/3/4,11414.68,6084149760,651221,160083,3010000000000.0,9.8,907332,210.88,1323.5,63.51,1.232,17668,61317,11240.32,10596.84,10671.53,0.48
973,2018/3/5,11563.42,6468539904,661842,201289,3290000000000.0,9.67,902495,212.54,1322.41,68.43,1.234,18631,61317,11419.55,10763.75,10719.91,0.48
974,2018/3/6,11118.6,6832169984,706253,205860,3290000000000.0,9.2,921074,202.7,1329.6,68.43,1.2419,31665,61317,11365.57,10921.61,10735.06,0.48
975,2018/3/7,10347.77,8797910016,771278,213821,3290000000000.0,9.15,907718,189.4,1331.7,74.14,1.2416,25862,61317,11009.93,10959.89,10661.15,0.48
976,2018/3/8,9707.43,7186089984,762458,196260,3290000000000.0,8.9,911830,181.63,1324.01,68.49,1.2311,18247,61317,10391.27,10865.05,10575.64,-0.46
977,2018/3/9,9182.9,8704190464,710720,198034,3290000000000.0,9.81,903895,178.5,1320.78,70.25,1.2311,18272,61317,9746.03,10702.92,10493.78,-0.46
978,2018/3/10,9144.09,5386319872,636583,156088,3290000000000.0,10.26,902186,184.26,1320.78,76.41,1.2311,15591,61317,9344.81,10531.68,10429.05,-0.46
979,2018/3/11,9187.6,6296370176,684854,150731,3290000000000.0,9.49,917610,183.1,1323.37,76.41,1.2312,20093,61317,9171.53,10327.45,10370.81,-0.25
980,2018/3/12,9425.5,6457399808,737014,188233,3290000000000.0,8.91,834192,184.12,1321.49,52.95,1.2343,21664,61317,9252.4,10121.33,10352.65,-0.25
981,2018/3/13,9199.12,5991139840,640393,195982,3290000000000.0,9.04,800785,176.88,1323.91,60.71,1.2396,20618,61317,9270.74,9875.16,10299.04,-0.25
982,2018/3/14,8727.22,6438230016,467570,190898,3290000000000.0,10.11,642780,168.3,1325.59,60.96,1.2379,18965,61317,9117.28,9560.03,10176.79,-0.25
983,2018/3/15,8200.76,6834429952,494451,206042,3290000000000.0,10.04,660904,161.12,1320.37,61.202,1.2311,19632,61317,8709.03,9235.82,10014.04,-0.25
984,2018/3/16,8312.93,5289379840,489203,186823,3290000000000.0,9.14,584183,165.13,1315.28,62.368,1.23,17650,61317,8413.64,9009.73,9855.89,0.3
985,2018/3/17,8099.54,4426149888,367021,154347,3290000000000.0,9.76,433524,158.61,1315.28,62.368,1.23,14444,61317,8204.41,8831.07,9660.81,0.3
986,2018/3/18,7939.42,6639190016,438266,164250,3460000000000.0,9.54,600391,150.2,1314.03,62.102,1.2284,16792,61317,8117.3,8692.91,9438.07,0.3
987,2018/3/19,8458.26,6729110016,483206,191373,3460000000000.0,9.21,564909,157.83,1314.52,62.102,1.234,28645,61317,8165.74,8616.71,9240.97,0.3
988,2018/3/20,8743.51,6361789952,453198,195041,3460000000000.0,11.41,672696,165.12,1313.36,63.512,1.2252,22021,61317,8380.4,8567.36,9052.98,0.3
989,2018/3/21,8972.62,6043129856,466555,194694,3460000000000.0,9.46,575539,170.12,1322.43,65.17,1.2352,26294,52476,8724.8,8517.04,8909.91,0.3
990,2018/3/22,8833.38,5530390016,472231,185044,3460000000000.0,10.1,685307,166.45,1330.68,64.3,1.2329,32044,52476,8849.84,8476.4,8808.95,0.3
991,2018/3/23,8714.03,5954120192,501861,179685,3460000000000.0,10.83,684599,164.12,1339.69,65.88,1.2362,26204,52476,8840.01,8474.94,8742.73,0.3
992,2018/3/24,8807.99,5664600064,410341,156931,3460000000000.0,9.21,484064,164.11,1339.69,65.88,1.2362,14517,52476,8785.13,8542.41,8717.73,0.3
993,2018/3/25,8559.92,4569880064,347133,135139,3460000000000.0,10.36,468752,159.8,1347.08,65.55,1.2358,12644,52476,8693.98,8569.85,8678.79,0.3
994,2018/3/26,8289.84,5921039872,474697,187700,3460000000000.0,9.89,603896,153.37,1350.3,65.55,1.2461,25896,52476,8552.58,8591.0,8618.94,0.3
995,2018/3/27,8015.78,5378250240,503427,186913,3460000000000.0,9.49,625491,142.54,1348.83,65.25,1.2413,20067,52476,8288.51,8599.48,8524.95,0.3
996,2018/3/28,7930.84,4935289856,452296,177386,3460000000000.0,10.49,603325,134.6,1335.37,64.38,1.2315,25001,52476,8078.82,8540.88,8440.4,0.3
997,2018/3/29,7555.12,6361229824,461083,192259,3460000000000.0,9.54,564631,123.29,1323.72,64.94,1.2306,17879,52476,7833.91,8408.84,8362.26,0.44
998,2018/3/30,7005.64,6289509888,479054,185778,3460000000000.0,8.92,524204,117.14,1323.72,64.94,1.2327,18396,52476,7497.2,8190.28,8282.59,0.49
999,2018/3/31,6984.34,4553269760,377428,148489,3460000000000.0,11.23,555614,118.82,1320.83,62.01,1.2327,12176,52476,7181.7,7984.83,8194.02,0.49
1000,2018/4/1,6858.78,4532100096,358431,134967,3510000000000.0,8.94,375330,115.12,1320.83,62.01,1.2317,13807,52476,6949.59,7778.69,8111.3,0.49
1001,2018/4/2,6970.18,4333440000,405224,168022,3510000000000.0,9.19,475056,117.67,1333.6,62.01,1.2297,18749,52476,6937.77,7574.49,8046.68,0.49
